,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Slc12a4,ENSMUSG00000017765,Gene Expression,94,False,0.04772654,0.35142955,-0.07390149
Dpep2,ENSMUSG00000053687,Gene Expression,17,False,0.007514598,0.29872268,-0.21410424
Dus2,ENSMUSG00000031901,Gene Expression,282,False,0.18641685,0.4067666,0.07329765
Ddx28,ENSMUSG00000045538,Gene Expression,299,False,0.1628593,0.3560222,-0.061684806
Nfatc3,ENSMUSG00000031902,Gene Expression,720,False,0.4470654,0.3490786,-0.24817537
Pla2g15,ENSMUSG00000031903,Gene Expression,28,False,0.012089073,0.14104348,-0.6335383
Slc7a6,ENSMUSG00000031904,Gene Expression,118,False,0.056472752,0.28979588,-0.23784997
Slc7a6os,ENSMUSG00000033106,Gene Expression,464,False,0.2715383,0.41523153,-0.020968573
Prmt7,ENSMUSG00000060098,Gene Expression,292,False,0.16054207,0.33019817,-0.13037796
Zfp90,ENSMUSG00000031907,Gene Expression,33,False,0.019727612,0.29904953,-0.21323483
Gm10073,ENSMUSG00000060019,Gene Expression,493,True,0.3243478,0.5243001,0.35363495
Tango6,ENSMUSG00000041949,Gene Expression,88,True,0.062130593,0.72479516,0.9192686
Chtf8,ENSMUSG00000046691,Gene Expression,550,False,0.328761,0.30960238,-0.38375914
Utp4,ENSMUSG00000041438,Gene Expression,246,False,0.1429871,0.35213897,-0.072014414
Sntb2,ENSMUSG00000041308,Gene Expression,369,False,0.1894908,0.28102186,-0.26118925
Vps4a,ENSMUSG00000031913,Gene Expression,424,False,0.2460646,0.3249636,-0.14430216
Pdf,ENSMUSG00000078931,Gene Expression,6,False,0.0030173797,0.5078736,0.34224704
Cog8,ENSMUSG00000031916,Gene Expression,345,False,0.20587954,0.36580253,-0.0356687
Nip7,ENSMUSG00000031917,Gene Expression,542,False,0.32379177,0.29201022,-0.44418064
Terf2,ENSMUSG00000031921,Gene Expression,201,False,0.11745131,0.37681177,-0.0063835867
Cyb5b,ENSMUSG00000031924,Gene Expression,692,False,0.4153514,0.2664508,-0.5319662
Nfat5,ENSMUSG00000003847,Gene Expression,233,True,0.14067774,0.59923196,0.58526456
Nqo1,ENSMUSG00000003849,Gene Expression,12,False,0.0050627207,0.10574201,-0.7274419
Nob1,ENSMUSG00000003848,Gene Expression,473,False,0.28251815,0.2739829,-0.50609666
Wwp2,ENSMUSG00000031930,Gene Expression,309,False,0.15338652,0.22798905,-0.40225905
Psmd7,ENSMUSG00000039067,Gene Expression,954,True,0.6427469,0.547245,0.3029307
Zfhx3,ENSMUSG00000038872,Gene Expression,10,False,0.008874691,0.5877208,0.5546444
Dhx38,ENSMUSG00000037993,Gene Expression,254,False,0.1364169,0.31734288,-0.16457364
Txnl4b,ENSMUSG00000031723,Gene Expression,46,False,0.024487512,0.3174904,-0.16418123
Hp,ENSMUSG00000031722,Gene Expression,9,True,0.069237486,3.5926497,8.547896
Dhodh,ENSMUSG00000031730,Gene Expression,180,False,0.10345251,0.2945791,-0.2251264
Pkd1l3,ENSMUSG00000048827,Gene Expression,3,False,0.0029759237,0.8396172,1.2247006
Ist1,ENSMUSG00000031729,Gene Expression,368,False,0.21923275,0.3486019,-0.081423156
Zfp821,ENSMUSG00000031728,Gene Expression,60,False,0.030190019,0.2610418,-0.3143372
Atxn1l,ENSMUSG00000069895,Gene Expression,97,False,0.053348813,0.43097764,0.13770017
Ap1g1,ENSMUSG00000031731,Gene Expression,270,True,0.15478112,0.52395815,0.38503268
Phlpp2,ENSMUSG00000031732,Gene Expression,51,False,0.02617367,0.2229381,-0.41569477
Cmtr2,ENSMUSG00000046441,Gene Expression,24,False,0.012967612,0.36758322,-0.030931983
Vac14,ENSMUSG00000010936,Gene Expression,216,False,0.10912032,0.16782388,-0.5623012
Sf3b3,ENSMUSG00000033732,Gene Expression,928,False,0.56748384,0.37839842,-0.3157348
Cog4,ENSMUSG00000031753,Gene Expression,209,False,0.12046055,0.30801418,-0.18938841
Fuk,ENSMUSG00000033703,Gene Expression,21,False,0.0068593686,-0.08625581,-1.2381651
St3gal2,ENSMUSG00000031749,Gene Expression,16,False,0.0067751147,0.18832046,-0.50777936
Ddx19a,ENSMUSG00000015023,Gene Expression,401,False,0.23090883,0.25994483,-0.31725517
Ddx19b,ENSMUSG00000033658,Gene Expression,212,False,0.11032288,0.19641057,-0.48625928
Aars,ENSMUSG00000031960,Gene Expression,316,False,0.15559907,0.2513616,-0.34008694
Pdpr,ENSMUSG00000033624,Gene Expression,42,False,0.022011548,0.33868724,-0.10779663
Glg1,ENSMUSG00000003316,Gene Expression,397,False,0.22008006,0.40095505,0.05783867
Rfwd3,ENSMUSG00000033596,Gene Expression,270,False,0.12510002,0.15312946,-0.60138905
Mlkl,ENSMUSG00000012519,Gene Expression,54,False,0.021121798,-0.12630339,-1.3446937
Wdr59,ENSMUSG00000031959,Gene Expression,41,False,0.023004495,0.35633337,-0.060857087
Znrf1,ENSMUSG00000033545,Gene Expression,401,True,0.33240974,0.79954374,1.2989782
Ldhd,ENSMUSG00000031958,Gene Expression,5,False,0.0051235966,0.60033405,0.58819616
Zfp1,ENSMUSG00000055835,Gene Expression,98,True,0.07493835,0.5448893,0.44071046
Cfdp1,ENSMUSG00000031954,Gene Expression,868,False,0.5667253,0.36238813,-0.37439758
Tmem170,ENSMUSG00000031953,Gene Expression,26,True,0.017167602,0.50807667,0.3427872
Tmem231,ENSMUSG00000031951,Gene Expression,5,False,0.0028668519,0.37016934,-0.024052765
Gabarapl2,ENSMUSG00000031950,Gene Expression,1313,False,1.0609859,0.5636745,-0.037280638
Adat1,ENSMUSG00000031949,Gene Expression,50,True,0.03132871,0.5089516,0.3451146
Kars,ENSMUSG00000031948,Gene Expression,705,False,0.429356,0.24886784,-0.5923561
Terf2ip,ENSMUSG00000033430,Gene Expression,261,False,0.14961357,0.27971306,-0.26467073
Gm6793,ENSMUSG00000092086,Gene Expression,93,False,0.046684425,0.14713745,-0.6173281
Mon1b,ENSMUSG00000078908,Gene Expression,106,False,0.054858036,0.26475382,-0.30446303
Syce1l,ENSMUSG00000033409,Gene Expression,3,False,0.0025889426,0.44512576,0.17533483
Nudt7,ENSMUSG00000031767,Gene Expression,91,False,0.051321592,0.313497,-0.17480384
Wwox,ENSMUSG00000004637,Gene Expression,152,False,0.07655287,0.2598315,-0.31755665
Maf,ENSMUSG00000055435,Gene Expression,75,True,0.050169002,0.70044506,0.8544962
Gm45733,ENSMUSG00000110620,Gene Expression,24,False,0.01134662,0.59279585,0.5681442
Cdyl2,ENSMUSG00000031758,Gene Expression,126,True,0.09568364,0.6033532,0.5962273
Cmc2,ENSMUSG00000014633,Gene Expression,746,False,0.5560035,0.49673453,0.1178568
Cenpn,ENSMUSG00000031756,Gene Expression,184,False,0.0736245,-0.07879209,-1.2183113
Atmin,ENSMUSG00000047388,Gene Expression,149,False,0.07931934,0.25966507,-0.31799933
Gcsh,ENSMUSG00000034424,Gene Expression,254,False,0.14444019,0.2450693,-0.3568248
Pkd1l2,ENSMUSG00000034416,Gene Expression,4,False,0.0023839287,0.033915572,-0.9185036
Bco1,ENSMUSG00000031845,Gene Expression,23,False,0.01101431,0.11907072,-0.69198686
Gan,ENSMUSG00000052557,Gene Expression,111,False,0.068080746,0.40096614,0.05786816
Cmip,ENSMUSG00000034390,Gene Expression,308,False,0.17359559,0.22767533,-0.40309352
Plcg2,ENSMUSG00000034330,Gene Expression,46,False,0.021291431,0.22887594,-0.39989987
Sdr42e1,ENSMUSG00000034308,Gene Expression,11,False,0.009427648,0.49200144,0.30002636
Mphosph6,ENSMUSG00000031843,Gene Expression,429,False,0.24467467,0.27055103,-0.28904217
Cdh13,ENSMUSG00000031841,Gene Expression,3,False,0.0020303961,0.1649209,-0.5700233
Hsbp1,ENSMUSG00000031839,Gene Expression,895,False,0.5957126,0.48181117,0.06317657
Mlycd,ENSMUSG00000074064,Gene Expression,218,True,0.14038813,0.5255705,0.38932166
Osgin1,ENSMUSG00000074063,Gene Expression,3,False,0.0035527232,0.91408825,1.4227972
Mbtps1,ENSMUSG00000031835,Gene Expression,322,True,0.19871593,0.51118207,0.35104772
Hsdl1,ENSMUSG00000034189,Gene Expression,253,True,0.17395478,0.4705107,0.24285994
Taf1c,ENSMUSG00000031832,Gene Expression,111,False,0.060441695,0.3345017,-0.11893033
Tldc1,ENSMUSG00000034105,Gene Expression,40,False,0.022602854,0.2714821,-0.28656545
Cotl1,ENSMUSG00000031827,Gene Expression,1732,True,2.043319,1.1462628,0.5203819
Klhl36,ENSMUSG00000031828,Gene Expression,117,True,0.07263742,0.51964086,0.3735485
Usp10,ENSMUSG00000031826,Gene Expression,241,True,0.14409249,0.5084798,0.3438595
Zdhhc7,ENSMUSG00000031823,Gene Expression,360,False,0.18393882,0.17600025,-0.54055166
6430548M08Rik,ENSMUSG00000031824,Gene Expression,4,False,0.005084416,1.1935894,2.1662836
Gse1,ENSMUSG00000031822,Gene Expression,223,True,0.11857377,0.68900573,0.82406706
Gins2,ENSMUSG00000031821,Gene Expression,349,False,0.18913922,0.45308045,0.19649467
1190005I06Rik,ENSMUSG00000043687,Gene Expression,19,False,0.009298507,-0.0332657,-1.097209
Emc8,ENSMUSG00000031819,Gene Expression,603,False,0.35580382,0.1859113,-0.8085847
Cox4i1,ENSMUSG00000031818,Gene Expression,1859,False,2.3357263,0.6256747,-0.8088966
Irf8,ENSMUSG00000041515,Gene Expression,237,True,0.17882782,1.9528282,4.1858945
Mthfsd,ENSMUSG00000031816,Gene Expression,186,False,0.112525955,0.35188997,-0.07267676
Fbxo31,ENSMUSG00000052934,Gene Expression,260,False,0.13381451,0.28410533,-0.2529871
Map1lc3b,ENSMUSG00000031812,Gene Expression,1439,False,1.2071148,0.4602682,-0.42073226
Gm45833,ENSMUSG00000110673,Gene Expression,5,False,0.0024434428,-0.07327946,-1.2036475
Klhdc4,ENSMUSG00000040263,Gene Expression,381,False,0.20478974,0.17518556,-0.54271877
Gm20406,ENSMUSG00000092418,Gene Expression,3,False,0.0028381527,0.53981215,0.4272051
Gm42047,ENSMUSG00000110631,Gene Expression,105,False,0.049106225,0.18161792,-0.5256084
Slc7a5,ENSMUSG00000040010,Gene Expression,211,False,0.10945748,0.34011948,-0.10398681
Car5a,ENSMUSG00000025317,Gene Expression,9,True,0.013213025,2.0510736,4.447232
Banp,ENSMUSG00000025316,Gene Expression,166,False,0.09124289,0.26331425,-0.30829236
Zfpm1,ENSMUSG00000049577,Gene Expression,266,False,0.12779431,0.12847632,-0.6669676
Gm45353,ENSMUSG00000109957,Gene Expression,6,False,0.0026974252,0.32688498,-0.1391912
Zc3h18,ENSMUSG00000017478,Gene Expression,500,False,0.27049196,0.23863544,-0.6275
Cyba,ENSMUSG00000006519,Gene Expression,1845,True,2.274246,1.5096369,0.5848696
Mvd,ENSMUSG00000006517,Gene Expression,256,False,0.1587211,0.3602832,-0.05035038
Gm20735,ENSMUSG00000110656,Gene Expression,3,False,0.002252867,0.32745257,-0.1376814
Snai3,ENSMUSG00000006587,Gene Expression,259,False,0.15039144,0.3092386,-0.18613137
Rnf166,ENSMUSG00000014470,Gene Expression,814,False,0.5411736,0.47557735,0.040335465
Ctu2,ENSMUSG00000049482,Gene Expression,346,False,0.1909458,0.2367991,-0.37882388
Piezo1,ENSMUSG00000014444,Gene Expression,162,False,0.0764283,0.26115847,-0.31402683
Cdt1,ENSMUSG00000006585,Gene Expression,479,False,0.28371295,0.360462,-0.20907824
Aprt,ENSMUSG00000006589,Gene Expression,1171,False,0.9311294,0.5983095,0.011197948
Galns,ENSMUSG00000015027,Gene Expression,145,False,0.06954828,0.2573855,-0.32406312
Trappc2l,ENSMUSG00000015013,Gene Expression,731,False,0.45380044,0.2571042,-0.5640678
Cbfa2t3,ENSMUSG00000006362,Gene Expression,17,False,0.008764837,0.51025987,0.34859464
Acsf3,ENSMUSG00000015016,Gene Expression,78,False,0.03502605,0.049553335,-0.87690645
Gm45894,ENSMUSG00000110440,Gene Expression,14,False,0.010737117,0.47444177,0.2533168
Ankrd11,ENSMUSG00000035569,Gene Expression,1516,False,1.1846408,0.60454625,0.054005448
Spg7,ENSMUSG00000000738,Gene Expression,506,False,0.28407943,0.2546969,-0.5723358
Rpl13,ENSMUSG00000000740,Gene Expression,1949,True,4.276955,2.4824188,0.29914144
Cpne7,ENSMUSG00000034796,Gene Expression,3,False,0.003426253,0.91574717,1.42721
Gm4316,ENSMUSG00000110537,Gene Expression,11,False,0.0047518415,0.057018623,-0.85704845
Chmp1a,ENSMUSG00000000743,Gene Expression,830,False,0.52956,0.3449952,-0.26220006
Cdk10,ENSMUSG00000033862,Gene Expression,81,True,0.0528869,0.5130207,0.35593855
Spata2l,ENSMUSG00000033594,Gene Expression,51,False,0.028411554,0.34129187,-0.10086819
Vps9d1,ENSMUSG00000001062,Gene Expression,103,True,0.06315473,0.49074274,0.29667816
Zfp276,ENSMUSG00000001065,Gene Expression,52,False,0.03373704,0.38834858,0.024304863
Fanca,ENSMUSG00000032815,Gene Expression,103,False,0.03329807,-0.1763265,-1.4777573
Tcf25,ENSMUSG00000001472,Gene Expression,1127,False,0.7796569,0.36011988,-0.3827086
Tubb3,ENSMUSG00000062380,Gene Expression,166,True,0.096365996,0.78163534,1.0704662
Def8,ENSMUSG00000001482,Gene Expression,103,False,0.04471363,0.033430662,-0.9197935
Afg3l1,ENSMUSG00000031967,Gene Expression,606,False,0.3461116,0.27580097,-0.4998524
Gas8,ENSMUSG00000040220,Gene Expression,45,True,0.02660961,0.4583441,0.21049625
Rab4a,ENSMUSG00000019478,Gene Expression,26,True,0.020101024,0.5678522,0.5017929
2810455O05Rik,ENSMUSG00000085030,Gene Expression,36,False,0.01495169,0.22528721,-0.40944603
Ccsap,ENSMUSG00000031971,Gene Expression,154,False,0.08210138,0.21061982,-0.44846198
Gm29773,ENSMUSG00000110547,Gene Expression,4,False,0.002443275,0.14690498,-0.6179465
Nup133,ENSMUSG00000039509,Gene Expression,169,False,0.08121723,0.1867449,-0.5119704
Gm45890,ENSMUSG00000110615,Gene Expression,5,False,0.004181605,0.61467385,0.62634075
Abcb10,ENSMUSG00000031974,Gene Expression,30,False,0.010881808,-0.14959577,-1.4066525
Taf5l,ENSMUSG00000038697,Gene Expression,402,False,0.23663945,0.3888977,0.025765514
Urb2,ENSMUSG00000031976,Gene Expression,61,False,0.028870404,0.21510053,-0.4365431
Galnt2,ENSMUSG00000089704,Gene Expression,4,False,0.0024842722,0.46011764,0.21521394
Cog2,ENSMUSG00000031979,Gene Expression,249,False,0.13497368,0.2335496,-0.3874677
2310022B05Rik,ENSMUSG00000031983,Gene Expression,24,False,0.013958453,0.32442728,-0.14572881
Ttc13,ENSMUSG00000037300,Gene Expression,373,False,0.21891415,0.4535585,0.19776633
Arv1,ENSMUSG00000031982,Gene Expression,62,True,0.047679115,1.0790441,1.8615875
Fam89a,ENSMUSG00000043068,Gene Expression,37,False,0.01891496,0.29462764,-0.22499725
2810004N23Rik,ENSMUSG00000031984,Gene Expression,560,False,0.3560468,0.47491172,0.18400715
Gnpat,ENSMUSG00000031985,Gene Expression,282,False,0.15569647,0.2997615,-0.21134093
Exoc8,ENSMUSG00000074030,Gene Expression,95,False,0.049769994,0.37567696,-0.0094022425
Sprtn,ENSMUSG00000031986,Gene Expression,94,False,0.054662615,0.40770873,0.07580379
Egln1,ENSMUSG00000031987,Gene Expression,214,False,0.10844802,0.24064553,-0.3685922
Tsnax,ENSMUSG00000056820,Gene Expression,590,False,0.36880827,0.4225877,0.004296687
Disc1,ENSMUSG00000043051,Gene Expression,24,False,0.014454308,0.22370149,-0.41366413
Sipa1l2,ENSMUSG00000001995,Gene Expression,16,True,0.014349738,0.72415507,0.91756594
Map10,ENSMUSG00000050930,Gene Expression,8,False,0.004594742,0.25517932,-0.32993165
Ntpcr,ENSMUSG00000031851,Gene Expression,274,False,0.16427267,0.29834503,-0.21510881
Coa6,ENSMUSG00000051671,Gene Expression,618,False,0.3679731,0.25098985,-0.58506787
Tarbp1,ENSMUSG00000090290,Gene Expression,21,False,0.012424129,0.32270923,-0.1502989
Gm26759,ENSMUSG00000097060,Gene Expression,39,True,0.027300356,0.6810693,0.8029558
Irf2bp2,ENSMUSG00000051495,Gene Expression,324,True,0.21065706,0.62888527,0.6641438
Tomm20,ENSMUSG00000093904,Gene Expression,1673,False,1.5745093,0.33604017,-0.68104607
Rbm34,ENSMUSG00000033931,Gene Expression,539,False,0.33532622,0.37767634,-0.14995445
Nrp1,ENSMUSG00000025810,Gene Expression,132,False,0.06253284,0.17807141,-0.5350423
Itgb1,ENSMUSG00000025809,Gene Expression,950,True,0.86863756,1.3395375,1.048694
2610044O15Rik8,ENSMUSG00000071302,Gene Expression,192,False,0.11620704,0.34465742,-0.091915675
Gm32856,ENSMUSG00000110605,Gene Expression,67,False,0.03734786,0.31468213,-0.17165136
Gm3468,ENSMUSG00000094634,Gene Expression,3,False,0.0012943452,-0.20452116,-1.5527565
Gm3636,ENSMUSG00000091754,Gene Expression,12,False,0.006171524,0.10897629,-0.71883863
Gm16741,ENSMUSG00000084775,Gene Expression,15,True,0.013490525,0.66429204,0.7583274
Flnb,ENSMUSG00000025278,Gene Expression,226,False,0.09691465,0.2071204,-0.45777062
Dnase1l3,ENSMUSG00000025279,Gene Expression,5,False,0.0019909376,0.16238217,-0.57677644
Abhd6,ENSMUSG00000025277,Gene Expression,68,False,0.03524899,0.23539162,-0.38256785
Rpp14,ENSMUSG00000023156,Gene Expression,321,False,0.19601531,0.3277737,-0.13682719
Pxk,ENSMUSG00000033885,Gene Expression,398,False,0.22547433,0.24358062,-0.3607847
Pdhb,ENSMUSG00000021748,Gene Expression,769,False,0.4553464,0.3103996,-0.38102105
Kctd6,ENSMUSG00000021752,Gene Expression,49,False,0.03017372,0.27074435,-0.2885279
Fhit,ENSMUSG00000060579,Gene Expression,21,True,0.019353906,0.6046794,0.59975505
Gm3839,ENSMUSG00000097148,Gene Expression,6,False,0.002699455,0.105721205,-0.7274973
3830406C13Rik,ENSMUSG00000033111,Gene Expression,475,False,0.2762716,0.36713895,-0.18614583
D030051J21Rik,ENSMUSG00000114853,Gene Expression,3,False,0.0014335455,-0.14351054,-1.3904655
Thoc7,ENSMUSG00000053453,Gene Expression,1057,False,0.7387034,0.32021335,-0.5289289
Atxn7,ENSMUSG00000021738,Gene Expression,296,False,0.18413138,0.41678205,0.099939235
Psmd6,ENSMUSG00000021737,Gene Expression,855,False,0.53702974,0.19379312,-0.99214125
Gm48857,ENSMUSG00000114768,Gene Expression,8,False,0.0053431494,0.49800056,0.3159843
Il3ra,ENSMUSG00000068758,Gene Expression,185,False,0.08542091,0.08423503,-0.78465146
Slc4a7,ENSMUSG00000021733,Gene Expression,355,True,0.19694713,0.49427536,0.3060751
Nek10,ENSMUSG00000042567,Gene Expression,3,False,0.0025485917,0.36500213,-0.037797805
Gm31804,ENSMUSG00000114586,Gene Expression,3,False,0.0015603827,0.27164114,-0.28614244
1700062C10Rik,ENSMUSG00000114390,Gene Expression,67,True,0.0993647,1.3273891,2.522197
Oxsm,ENSMUSG00000021786,Gene Expression,75,False,0.043989543,0.3288805,-0.13388306
Gm47794,ENSMUSG00000114907,Gene Expression,6,False,0.004338887,0.3075885,-0.19052078
Ngly1,ENSMUSG00000021785,Gene Expression,598,False,0.3675214,0.3124429,-0.37400317
Top2b,ENSMUSG00000017485,Gene Expression,1018,True,0.7266106,0.665155,0.7349609
Thrb,ENSMUSG00000021779,Gene Expression,7,False,0.004355364,0.23694426,-0.37843776
Gm48321,ENSMUSG00000114504,Gene Expression,4,False,0.00472896,0.7131967,0.8884161
Nr1d2,ENSMUSG00000021775,Gene Expression,41,True,0.041340087,0.75778645,1.007027
Rpl15,ENSMUSG00000012405,Gene Expression,1882,False,3.4322274,1.3310337,-0.5145771
Nkiras1,ENSMUSG00000021772,Gene Expression,169,False,0.10459971,0.35356978,-0.06820839
Ube2e1,ENSMUSG00000021774,Gene Expression,802,False,0.51390797,0.37210053,-0.16910493
Ube2e2,ENSMUSG00000058317,Gene Expression,3,False,0.0022408613,0.42388946,0.11884527
Gm2237,ENSMUSG00000093979,Gene Expression,18,False,0.010411164,0.31973386,-0.15821353
Rtraf,ENSMUSG00000021807,Gene Expression,1456,False,1.2064903,0.3148157,-0.8993344
Gm48283,ENSMUSG00000114436,Gene Expression,3,False,0.0030744264,0.7918472,1.0976303
Gng2,ENSMUSG00000043004,Gene Expression,992,True,0.7912302,0.55063444,0.3153498
Saysd1,ENSMUSG00000045107,Gene Expression,358,True,0.24781841,0.6880704,0.82157904
Kcnk5,ENSMUSG00000023243,Gene Expression,155,False,0.071277626,0.09514199,-0.7556385
Nudt13,ENSMUSG00000021809,Gene Expression,134,True,0.08262782,0.5144628,0.3597747
Ecd,ENSMUSG00000021810,Gene Expression,380,False,0.22044377,0.34424046,-0.09302482
Fam149b,ENSMUSG00000039599,Gene Expression,216,False,0.13188176,0.33004212,-0.13079305
Gm30054,ENSMUSG00000114937,Gene Expression,497,True,0.3665715,0.5249524,0.35587534
Dnajc9,ENSMUSG00000021811,Gene Expression,1118,False,0.8936105,0.49428058,-0.13441125
Mrps16,ENSMUSG00000049960,Gene Expression,1345,False,1.0794142,0.33944276,-0.8183006
Anxa7,ENSMUSG00000021814,Gene Expression,690,False,0.4156682,0.27907154,-0.48861942
Mss51,ENSMUSG00000021815,Gene Expression,71,True,0.047707215,0.45842943,0.2107232
Ppp3cb,ENSMUSG00000021816,Gene Expression,628,False,0.37353525,0.31220588,-0.37481725
1810062O18Rik,ENSMUSG00000084925,Gene Expression,51,False,0.03207616,0.43986663,0.1613453
Usp54,ENSMUSG00000034235,Gene Expression,13,False,0.00851215,0.6067995,0.60539454
2810402E24Rik,ENSMUSG00000099966,Gene Expression,219,False,0.12945741,0.2852393,-0.24997064
Sec24c,ENSMUSG00000039367,Gene Expression,387,True,0.22644717,0.57657194,0.5249879
6230400D17Rik,ENSMUSG00000097577,Gene Expression,52,True,0.036316413,0.55427706,0.46568245
Fut11,ENSMUSG00000039357,Gene Expression,259,True,0.13926326,0.50052714,0.32270512
Chchd1,ENSMUSG00000063787,Gene Expression,1055,False,0.7297682,0.4334086,-0.11417378
Zswim8,ENSMUSG00000021819,Gene Expression,232,False,0.14278169,0.42165905,0.11291229
Ndst2,ENSMUSG00000039308,Gene Expression,68,False,0.04032226,0.36936945,-0.026180523
Camk2g,ENSMUSG00000021820,Gene Expression,475,False,0.27323887,0.31176025,-0.3763478
Gm30108,ENSMUSG00000114241,Gene Expression,35,False,0.016626997,0.078694515,-0.7993895
Vcl,ENSMUSG00000021823,Gene Expression,55,False,0.020389974,0.042497225,-0.895676
Ap3m1,ENSMUSG00000021824,Gene Expression,278,False,0.14912833,0.2600453,-0.31698793
Adk,ENSMUSG00000039197,Gene Expression,376,True,0.22240703,0.5757425,0.5227815
Kat6b,ENSMUSG00000021767,Gene Expression,112,True,0.0781725,0.5323156,0.40726393
Samd8,ENSMUSG00000021770,Gene Expression,91,False,0.04902628,0.3906742,0.030491132
Vdac2,ENSMUSG00000021771,Gene Expression,1310,False,1.0208129,0.3316513,-0.3620433
Comtd1,ENSMUSG00000021773,Gene Expression,291,False,0.16030331,0.25551888,-0.32902837
A430057M04Rik,ENSMUSG00000090564,Gene Expression,5,False,0.0020426686,-0.10676807,-1.2927288
Polr3a,ENSMUSG00000025280,Gene Expression,103,False,0.06028115,0.36662123,-0.03349092
Rps24,ENSMUSG00000025290,Gene Expression,1931,True,4.286768,2.868303,1.2454197
Zmiz1os1,ENSMUSG00000087535,Gene Expression,4,False,0.0013037934,-0.077400826,-1.2146105
Gm26660,ENSMUSG00000097601,Gene Expression,11,False,0.00849642,0.56028175,0.48165518
Zmiz1,ENSMUSG00000007817,Gene Expression,578,False,0.3575348,0.46564615,0.15218392
Gm26772,ENSMUSG00000097136,Gene Expression,3,False,0.0011661107,0.19361308,-0.4937007
Ppif,ENSMUSG00000021868,Gene Expression,363,False,0.20817421,0.25912133,-0.3194457
Zcchc24,ENSMUSG00000055538,Gene Expression,5,False,0.0041486905,0.618455,0.63639873
Anxa11,ENSMUSG00000021866,Gene Expression,797,False,0.5001326,0.2556209,-0.56916225
Anxa11os,ENSMUSG00000098609,Gene Expression,8,False,0.0023735038,-0.17462097,-1.4732206
Tmem254a,ENSMUSG00000072676,Gene Expression,74,False,0.035696905,0.100694776,-0.7408678
Tmem254c,ENSMUSG00000072680,Gene Expression,19,False,0.0070546987,-0.10464892,-1.2870917
Slmap,ENSMUSG00000021870,Gene Expression,299,False,0.16302115,0.33167326,-0.12645414
Dennd6a,ENSMUSG00000040818,Gene Expression,167,True,0.097745135,0.45991567,0.21467668
Arf4,ENSMUSG00000021877,Gene Expression,1109,False,0.7486916,0.42042592,-0.16174316
Pde12,ENSMUSG00000043702,Gene Expression,353,False,0.2065433,0.33733305,-0.11139884
Dnah12,ENSMUSG00000021879,Gene Expression,4,False,0.0020679035,0.28095615,-0.26136404
Appl1,ENSMUSG00000040760,Gene Expression,484,False,0.29140595,0.3448607,-0.262662
Hesx1,ENSMUSG00000040726,Gene Expression,4,False,0.0031771408,0.41018054,0.0823789
Arhgef3,ENSMUSG00000021895,Gene Expression,574,False,0.35760877,0.3371531,-0.28913426
Fam208a,ENSMUSG00000040651,Gene Expression,469,False,0.28567111,0.44035047,0.065304175
Ccdc66,ENSMUSG00000046753,Gene Expression,148,False,0.08940946,0.44991097,0.18806371
Selenok,ENSMUSG00000042682,Gene Expression,1376,False,1.0638068,0.42962345,-0.5215668
Actr8,ENSMUSG00000015971,Gene Expression,248,False,0.13997307,0.28438622,-0.2522399
Dcp1a,ENSMUSG00000021962,Gene Expression,129,False,0.07290761,0.4475239,0.18171398
Tkt,ENSMUSG00000021957,Gene Expression,1220,False,0.92669874,0.40139985,-0.2644163
Prkcd,ENSMUSG00000021948,Gene Expression,353,False,0.1916757,0.29059386,-0.23572728
Rft1,ENSMUSG00000052395,Gene Expression,83,False,0.0488238,0.38348195,0.011359398
Sfmbt1,ENSMUSG00000006527,Gene Expression,118,False,0.0553791,0.16079563,-0.5809967
Tmem110,ENSMUSG00000006526,Gene Expression,165,False,0.07462104,0.08525359,-0.78194207
Mustn1,ENSMUSG00000042485,Gene Expression,3,False,0.0027062618,0.53268415,0.40824425
Nek4,ENSMUSG00000021918,Gene Expression,21,False,0.009092129,0.2167175,-0.4322419
Spcs1,ENSMUSG00000021917,Gene Expression,1396,False,1.0109499,0.41948065,-0.23910864
Glt8d1,ENSMUSG00000021916,Gene Expression,76,False,0.03903181,0.28741187,-0.24419154
Gnl3,ENSMUSG00000042354,Gene Expression,654,True,0.5042706,0.80197334,1.3073229
Pbrm1,ENSMUSG00000042323,Gene Expression,962,False,0.65580696,0.39423203,-0.25771934
Smim4,ENSMUSG00000058351,Gene Expression,890,False,0.6075746,0.4062211,-0.21379063
Nt5dc2,ENSMUSG00000071547,Gene Expression,70,False,0.020573553,-0.29451242,-1.7921375
Nisch,ENSMUSG00000021910,Gene Expression,740,True,0.48350656,0.6052648,0.63171375
Phf7,ENSMUSG00000021902,Gene Expression,163,False,0.09523474,0.35483277,-0.06484877
Bap1,ENSMUSG00000021901,Gene Expression,210,False,0.10502414,0.20573094,-0.46146664
Capn7,ENSMUSG00000021893,Gene Expression,221,False,0.11680647,0.36802387,-0.029759815
Sh3bp5,ENSMUSG00000021892,Gene Expression,315,True,0.27554843,0.72890896,1.0563781
Mettl6,ENSMUSG00000021891,Gene Expression,283,True,0.1632102,0.69780743,0.84747994
Eaf1,ENSMUSG00000021890,Gene Expression,142,True,0.07622762,0.8699143,1.3052924
Colq,ENSMUSG00000057606,Gene Expression,6,False,0.009375201,1.740682,3.6215756
