,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Fcgr1,ENSMUSG00000015947,3,96293969,96282909,-,-0.0231,0.0022159282,-0.028313875198364258,False
Polr3gl,ENSMUSG00000028104,3,96594181,96577872,-,-0.042,0.24749207,-0.21347224712371826,False
Polr3c,ENSMUSG00000028099,3,96727628,96711490,-,0.0239,0.67197514,-0.9766111373901367,False
Cd160,ENSMUSG00000038304,3,96829351,96798763,-,0.0985,0.067653306,-0.22517096996307373,False
Gpr89,ENSMUSG00000028096,3,96905346,96868281,-,0.0399,0.71172124,-0.4048316478729248,False
Bcl9,ENSMUSG00000038256,3,97297917,97203662,-,-0.0519,0.29539052,0.2961534857749939,True
Chd1l,ENSMUSG00000028089,3,97610203,97560742,-,0.0465,1.1054866,-0.6287679672241211,False
Pde4dip,ENSMUSG00000038170,3,97888707,97689824,-,0.0263,1.786429,-1.6663322448730469,False
Phgdh,ENSMUSG00000053398,3,98339990,98313170,-,0.4194,0.022487648,0.17419058084487915,True
Wdr3,ENSMUSG00000033285,3,100162407,100138180,-,0.0704,0.4136546,-0.20282161235809326,False
Tent5c,ENSMUSG00000044468,3,100489324,100451628,-,-0.0211,2.6478164,-2.7195420265197754,False
Man1a2,ENSMUSG00000008763,3,100685503,100562208,-,-0.057,3.583529,-5.690006732940674,False
Ttf2,ENSMUSG00000033222,3,100969663,100938860,-,0.0656,0.1407466,0.08892691135406494,True
Cd101,ENSMUSG00000086564,3,101029556,100993529,-,-0.0273,0.6268506,-0.21060574054718018,False
Cd2,ENSMUSG00000027863,3,101287939,101275899,-,-0.1267,0.16187775,-1.926147222518921,False
Atp1a1,ENSMUSG00000033161,3,101604684,101576219,-,0.0385,0.1789626,-0.47968530654907227,False
Slc22a15,ENSMUSG00000033147,3,101924453,101855776,-,-0.0093,0.86525023,-0.4418267011642456,False
Hipk1,ENSMUSG00000008730,3,103791563,103739815,-,-0.1061,0.73265904,-1.2898311614990234,False
Magi3,ENSMUSG00000052539,3,104220374,104013259,-,-0.0148,5.5079207,-0.6820130348205566,False
Lrig2,ENSMUSG00000032913,3,104511918,104396418,-,-0.0307,4.5755386,-4.991189479827881,False
Mov10,ENSMUSG00000002227,3,104818563,104794836,-,-0.0322,0.66665614,-1.4602408409118652,False
Capza1,ENSMUSG00000070372,3,104864505,104822779,-,0.112,3.718283,-3.9224610328674316,False
Ddx20,ENSMUSG00000027905,3,105687574,105678270,-,0.03,0.3522717,0.053225934505462646,True
Rap1a,ENSMUSG00000068798,3,105801336,105727267,-,0.1284,0.97398144,-1.2526819705963135,False
I830077J02Rik,ENSMUSG00000074342,3,105932664,105924358,-,-0.0077,0.1622847,0.0689239501953125,True
Atp5pb,ENSMUSG00000000563,3,105960099,105942698,-,0.4258,0.045323882,-0.6234171390533447,False
Chil5,ENSMUSG00000043873,3,106032814,106016919,-,-0.0541,0.14448984,-0.12443864345550537,False
Chil3,ENSMUSG00000040809,3,106167564,106147554,-,-0.0105,0.0,-0.008147478103637695,False
Cept1,ENSMUSG00000040774,3,106547802,106502260,-,-0.0125,1.0359296,-0.48722314834594727,False
Cd53,ENSMUSG00000040747,3,106790149,106759921,-,-0.2212,0.34322658,0.028744757175445557,True
Rbm15,ENSMUSG00000048109,3,107333673,107325421,-,0.0178,0.16636218,-0.7288179397583008,False
Strip1,ENSMUSG00000014601,3,107631694,107612532,-,-0.0365,0.6489869,-0.9625604152679443,False
Ahcyl1,ENSMUSG00000027893,3,107696560,107663118,-,0.0018,1.0122106,-0.6790370941162109,False
Csf1,ENSMUSG00000014599,3,107760469,107741048,-,-0.0138,0.27284193,-0.22980940341949463,False
Ampd2,ENSMUSG00000027889,3,108086651,108074062,-,0.0231,0.24651064,-0.9456585645675659,False
Gnai3,ENSMUSG00000000001,3,108146146,108107280,-,0.0722,0.9875761,-0.7643018960952759,False
Sars,ENSMUSG00000068739,3,108445209,108424865,-,0.128,0.09787307,-1.6480803489685059,False
Tmem167b,ENSMUSG00000068732,3,108562466,108556425,-,-0.0276,0.19613855,-0.4565103054046631,False
Gpsm2,ENSMUSG00000027883,3,108722309,108678638,-,0.0655,0.47614175,0.518311619758606,True
Stxbp3,ENSMUSG00000027882,3,108840526,108793176,-,-0.0482,0.9088587,-0.9022443294525146,False
Prpf38b,ENSMUSG00000027881,3,108911727,108902805,-,-0.1063,0.087427616,-0.7561725378036499,False
Fam102b,ENSMUSG00000040339,3,109027607,108970997,-,-0.0281,0.60547596,-0.284196138381958,False
Prmt6,ENSMUSG00000049300,3,110250998,110246109,-,-0.0165,0.5615793,-0.43579840660095215,False
Rnpc3,ENSMUSG00000027981,3,113630149,113605067,-,-0.006,1.753868,-1.6934497356414795,False
S1pr1,ENSMUSG00000045092,3,115715072,115710433,-,-0.1681,0.24145503,-0.6043882369995117,False
Slc30a7,ENSMUSG00000054414,3,116007406,115938973,-,-0.003,1.7635671,-1.1195547580718994,False
Cdc14a,ENSMUSG00000033502,3,116428745,116272553,-,0.0002,2.4654372,-0.7876602411270142,False
Rtca,ENSMUSG00000000339,3,116508208,116488963,-,0.1265,0.4382114,-0.33090388774871826,False
Trmt13,ENSMUSG00000033439,3,116614587,116581093,-,-0.0276,1.9610786,-1.9602880477905273,False
Mfsd14a,ENSMUSG00000089911,3,116662677,116631164,-,-0.0073,0.20896886,-0.9217029809951782,False
Slc35a3,ENSMUSG00000027957,3,116712831,116669470,-,-0.01,2.918118,-2.6231210231781006,False
Agl,ENSMUSG00000033400,3,116808166,116739999,-,-0.0404,0.50162643,-0.269639253616333,False
Ptbp2,ENSMUSG00000028134,3,119784466,119718742,-,-0.0422,3.5876324,-6.154167175292969,False
Abcd3,ENSMUSG00000028127,3,121815302,121758774,-,0.0484,0.61493576,-0.3629648685455322,False
Usp53,ENSMUSG00000039701,3,122984510,122931493,-,-0.0573,2.2510645,-1.0264272689819336,False
Mettl14,ENSMUSG00000028114,3,123386108,123368297,-,0.0217,0.42221558,-0.41108715534210205,False
Larp7,ENSMUSG00000027968,3,127553349,127536714,-,0.2039,0.458254,0.26398926973342896,True
Ap1ar,ENSMUSG00000074238,3,127837523,127807007,-,0.0042,0.56718343,-0.3314741849899292,False
Fam241a,ENSMUSG00000050549,3,127896324,127869058,-,-0.1392,1.1931511,0.6797902286052704,True
Gar1,ENSMUSG00000028010,3,129831396,129824912,-,0.2372,0.034586996,0.09165871143341064,True
Mcub,ENSMUSG00000027994,3,129970206,129914960,-,0.0422,0.35505837,-0.2690396308898926,False
Sec24b,ENSMUSG00000001052,3,130061553,129982759,-,-0.0197,1.4954028,-2.1887032985687256,False
Ostc,ENSMUSG00000041084,3,130709444,130695912,-,0.334,0.02445972,-1.1761558055877686,False
Rpl34,ENSMUSG00000062006,3,130730398,130726831,-,-0.2177,0.0035448442,-0.8191590309143066,False
Hadh,ENSMUSG00000027984,3,131272101,131233419,-,0.1869,0.06069456,-0.4543890953063965,False
Sgms2,ENSMUSG00000050931,3,131491411,131318985,-,-0.0201,1.3107988,0.12366217374801636,True
Aimp1,ENSMUSG00000028029,3,132684370,132660481,-,0.0998,0.10868186,-1.4463541507720947,False
Gstcd,ENSMUSG00000028018,3,133092033,132981752,-,0.0457,0.63059884,0.1194615364074707,True
Tet2,ENSMUSG00000040943,3,133545139,133463679,-,-0.0694,1.6437103,-3.702239990234375,False
Cisd2,ENSMUSG00000028165,3,135423925,135406412,-,0.0775,0.123849526,-0.6839438676834106,False
Nfkb1,ENSMUSG00000028163,3,135691547,135584655,-,-0.0422,4.28192,-0.2992817163467407,False
Bank1,ENSMUSG00000037922,3,136326066,136053363,-,-0.0436,2.1287622,0.006148159503936768,False
Dapp1,ENSMUSG00000028159,3,137981545,137931007,-,-0.0166,2.7217407,-1.0887272357940674,False
Metap1,ENSMUSG00000005813,3,138489515,138458956,-,0.0552,0.30974585,0.07761448621749878,True
Rap1gds1,ENSMUSG00000028149,3,139075201,138925902,-,-0.009,3.5441566,-3.416423797607422,False
Pdlim5,ENSMUSG00000028273,3,142395696,142239590,-,-0.0252,2.1276307,-1.6438441276550293,False
Pkn2,ENSMUSG00000004591,3,142882004,142790902,-,-0.0663,1.5661035,-2.487987995147705,False
Lmo4,ENSMUSG00000028266,3,144205220,144188530,-,-0.0033,0.11856108,-0.7105838060379028,False
Hs2st1,ENSMUSG00000040151,3,144570181,144429706,-,0.011,2.1621056,-0.827420711517334,False
Sh3glb1,ENSMUSG00000037062,3,144720335,144683678,-,0.0141,0.88455474,-0.9382998943328857,False
Spata1,ENSMUSG00000028188,3,146499753,146457196,-,-0.0189,2.297233,-1.5884225368499756,False
Rpf1,ENSMUSG00000028187,3,146521429,146505956,-,0.0567,0.3254597,-0.45709478855133057,False
Prkacb,ENSMUSG00000005034,3,146812990,146729574,-,-0.1138,0.3837517,-0.2469099760055542,False
Ifi44,ENSMUSG00000028037,3,151749960,151730922,-,-0.0265,0.04220295,0.16694170236587524,True
Gipc2,ENSMUSG00000039131,3,152166230,152093533,-,0.0591,1.4860077,-0.18822741508483887,False
Dnajb4,ENSMUSG00000028035,3,152210302,152178511,-,-0.023,2.478016,-2.0333921909332275,False
Miga1,ENSMUSG00000054942,3,152340407,152273849,-,-0.0451,0.56613356,-0.31440281867980957,False
St6galnac3,ENSMUSG00000052544,3,153725174,153198266,-,-0.0293,32.787373,-0.2844116687774658,False
Rabggtb,ENSMUSG00000038975,3,153913009,153907287,-,0.0624,0.44246656,-0.28410935401916504,False
Acadm,ENSMUSG00000062908,3,153944632,153922357,-,0.0067,0.29187784,-0.6784558296203613,False
Tyw3,ENSMUSG00000047583,3,154597104,154576431,-,0.0163,0.2961841,-0.1145484447479248,False
Fpgt,ENSMUSG00000053870,3,155093403,155084918,-,-0.0271,0.46535423,-0.2149200439453125,False
Srsf11,ENSMUSG00000055436,3,158036639,158010473,-,0.0849,0.6548844,-0.8865489959716797,False
Stmn2,ENSMUSG00000027500,3,8561606,8509360,+,0.0376,0.03697905,0.04810076951980591,True
Zbtb10,ENSMUSG00000069114,3,9285333,9250602,+,-0.0375,0.9530044,0.7425767481327057,True
Fabp5,ENSMUSG00000027533,3,10016607,10012548,+,0.3848,0.006504133,0.10364210605621338,False
Lrrcc1,ENSMUSG00000027550,3,14572658,14533788,+,0.0398,0.48532885,-0.25848519802093506,False
E2f5,ENSMUSG00000027552,3,14606309,14578641,+,-0.0202,0.50279546,-0.4545776844024658,False
Car2,ENSMUSG00000027562,3,14900770,14886273,+,-0.0241,0.18385427,0.18145835399627686,True
Ythdf3,ENSMUSG00000047213,3,16217037,16183212,+,-0.0806,2.7726758,-4.894615173339844,False
Mtfr1,ENSMUSG00000027601,3,19220817,19187327,+,0.0415,0.7955838,-0.5603841543197632,False
Hltf,ENSMUSG00000002428,3,20118490,20057811,+,0.0305,1.0495814,-0.7228690385818481,False
Tbl1xr1,ENSMUSG00000027630,3,22216594,22076652,+,-0.0097,1.9161628,-1.1614165306091309,False
Tnfsf10,ENSMUSG00000039304,3,27342427,27317028,+,-0.0135,1.7392464,-0.7916455268859863,False
Tnik,ENSMUSG00000027692,3,28675858,28263214,+,-0.1069,5.345178,-0.13291692733764648,False
Rpl22l1,ENSMUSG00000039221,3,28807424,28805436,+,0.292,0.012651966,-0.28346025943756104,False
Mynn,ENSMUSG00000037730,3,30619873,30602065,+,-0.032,0.8956014,-0.8537614345550537,False
Sec62,ENSMUSG00000027706,3,30821263,30792875,+,-0.0364,0.85632616,-0.8223028182983398,False
Gpr160,ENSMUSG00000037661,3,30897192,30855950,+,0.068,1.3895856,-0.46878302097320557,False
Prkci,ENSMUSG00000037643,3,31052959,30995747,+,0.0241,0.9455767,-0.3419574499130249,False
Skil,ENSMUSG00000027660,3,31122577,31095058,+,-0.0646,0.57747674,-0.33100831508636475,False
Pik3ca,ENSMUSG00000027665,3,32468486,32397671,+,-0.0765,1.5352898,-2.6378676891326904,False
Zfp639,ENSMUSG00000027667,3,32520833,32510259,+,0.0114,0.43589628,-0.4851335287094116,False
Mfn1,ENSMUSG00000027668,3,32579239,32529465,+,0.012,0.93053097,-0.7152500152587891,False
Actl6a,ENSMUSG00000027671,3,32726973,32706298,+,0.2103,0.20435679,-0.0407562255859375,False
Ndufb5,ENSMUSG00000027673,3,32751566,32736990,+,0.2448,0.017209848,-3.874901294708252,False
Ttc14,ENSMUSG00000027677,3,33814860,33799832,+,-0.1156,0.6038014,-2.904313802719116,False
Fxr1,ENSMUSG00000027680,3,34070322,34019943,+,0.0009,1.382281,-1.6188204288482666,False
Atp11b,ENSMUSG00000037400,3,35856276,35754106,+,-0.0563,4.472266,-0.7821934223175049,False
Acad9,ENSMUSG00000027710,3,36092853,36065979,+,0.0592,0.32308874,-0.12872838973999023,False
Zfp267,ENSMUSG00000033883,3,36170342,36151017,+,-0.0204,0.26943418,-0.2727198600769043,False
Exosc9,ENSMUSG00000027714,3,36565727,36552606,+,0.122,0.66176796,-0.17837238311767578,False
4932438A13Rik,ENSMUSG00000037270,3,37053033,36863104,+,-0.1443,2.526002,-0.7110258340835571,False
Bbs12,ENSMUSG00000051444,3,37321453,37312554,+,0.0064,0.22210082,-0.3125283718109131,False
Spata5,ENSMUSG00000027722,3,37579096,37419896,+,0.0124,4.2009015,-3.616377353668213,False
Spry1,ENSMUSG00000037211,3,37644598,37639947,+,-0.0059,0.16870865,-0.0523604154586792,False
Hspa4l,ENSMUSG00000025757,3,40796103,40745382,+,0.0334,0.52814686,-0.3985096216201782,False
Plk4,ENSMUSG00000025758,3,40816883,40800019,+,0.1866,0.46922716,0.648553341627121,True
Abhd18,ENSMUSG00000037818,3,40938138,40846970,+,-0.0423,1.5780567,-1.029658555984497,False
Larp1b,ENSMUSG00000025762,3,41040234,40949828,+,0.0768,1.8091528,-0.3260498046875,False
Jade1,ENSMUSG00000025764,3,41616864,41555731,+,-0.0085,0.32411578,-0.4175781011581421,False
D3Ertd751e,ENSMUSG00000025766,3,41803320,41742611,+,0.0028,0.57846665,-0.4399843215942383,False
Noct,ENSMUSG00000023087,3,51251644,51224447,+,0.0381,1.4636353,-0.3796961307525635,False
Naa15,ENSMUSG00000063273,3,51476507,51415148,+,0.0885,1.251238,-2.4343152046203613,False
Rab33b,ENSMUSG00000027739,3,51496232,51483920,+,-0.0532,0.4707241,-1.2226200103759766,False
Mgst2,ENSMUSG00000074604,3,51682677,51660360,+,-0.1121,0.08915547,-0.3371877670288086,False
Foxo1,ENSMUSG00000044167,3,52353221,52268336,+,-0.1399,1.910834,-2.636263370513916,False
Proser1,ENSMUSG00000049504,3,53481755,53463666,+,-0.0325,0.45268762,-0.4607146978378296,False
Supt20,ENSMUSG00000027751,3,54728766,54692807,+,-0.0354,0.86170626,-1.0035490989685059,False
Alg5,ENSMUSG00000036632,3,54751318,54735539,+,0.0395,0.1221668,-1.388120412826538,False
Spg20,ENSMUSG00000036580,3,55137322,55112108,+,-0.0116,0.15327232,-0.31458723545074463,False
Dclk1,ENSMUSG00000027797,3,55539068,55242364,+,0.0068,1.0384307,0.07827740907669067,True
Rnf13,ENSMUSG00000036503,3,57835233,57736062,+,-0.0717,0.2554778,0.08990097045898438,True
Tsc22d2,ENSMUSG00000027806,3,58466783,58414715,+,-0.0452,1.7976342,-2.1507158279418945,False
Eif2a,ENSMUSG00000027810,3,58557501,58525821,+,0.1252,0.9225609,-0.3604635000228882,False
Selenot,ENSMUSG00000075700,3,58593133,58576636,+,0.0466,0.4491578,-1.161970615386963,False
Med12l,ENSMUSG00000056476,3,59318682,59005825,+,-0.0341,2.3289902,-1.8098745346069336,False
Mbnl1,ENSMUSG00000027763,3,60629750,60472830,+,-0.1662,2.09408,-0.15638220310211182,False
Gmps,ENSMUSG00000027823,3,64022579,63976106,+,0.2119,0.6085509,0.5047489404678345,True
Tiparp,ENSMUSG00000034640,3,65555518,65528410,+,-0.0632,1.0635722,-1.54327392578125,False
Rsrc1,ENSMUSG00000034544,3,67358396,66981390,+,-0.0159,3.9730635,-1.249084234237671,False
Mlf1,ENSMUSG00000048416,3,67400003,67374097,+,0.1621,0.49612474,0.23007798194885254,True
Gfm1,ENSMUSG00000027774,3,67476529,67430096,+,0.1036,0.39395738,-0.20571541786193848,False
Mfsd1,ENSMUSG00000027775,3,67604237,67582741,+,0.0036,0.24622937,-0.43789899349212646,False
Smc4,ENSMUSG00000034349,3,69034623,69004738,+,0.1687,0.67683285,0.4807582497596741,True
Ppm1l,ENSMUSG00000027784,3,69560802,69316861,+,-0.0312,2.89168,-0.6170574426651001,False
Nmd3,ENSMUSG00000027787,3,69756373,69721985,+,0.0686,0.6333333,-0.3213855028152466,False
Serpini1,ENSMUSG00000027834,3,75643495,75557547,+,-0.0362,1.3502464,-0.6011608839035034,False
Ppid,ENSMUSG00000027804,3,79603650,79591342,+,0.2688,0.06535868,-0.35532069206237793,False
4930579G24Rik,ENSMUSG00000027811,3,79632820,79629079,+,0.1152,0.048677925,-0.025887250900268555,False
Ctso,ENSMUSG00000028015,3,81956725,81932601,+,-0.0697,0.47781262,-0.238203763961792,False
Plrg1,ENSMUSG00000027998,3,83072355,83055522,+,0.1407,0.38832605,-0.4542863368988037,False
Tmem154,ENSMUSG00000056498,3,84704575,84666192,+,0.0011,0.60068256,-0.6439480781555176,False
Fbxw7,ENSMUSG00000028086,3,84979198,84815268,+,-0.074,1.783358,-2.1521337032318115,False
Gatb,ENSMUSG00000028085,3,85655622,85574119,+,0.0381,0.8383747,-0.48682618141174316,False
Lrba,ENSMUSG00000028080,3,86782692,86224680,+,0.0154,7.6590295,-2.1452901363372803,False
Fcrl1,ENSMUSG00000059994,3,87402934,87376387,+,0.0006,2.3274608,-0.16508829593658447,False
Etv3,ENSMUSG00000003382,3,87540156,87525407,+,-0.0486,0.47353154,-0.603276252746582,False
Arhgef11,ENSMUSG00000041977,3,87738034,87617559,+,-0.0381,1.1504468,-0.26183366775512695,False
Sh2d2a,ENSMUSG00000028071,3,87855722,87846755,+,-0.0237,0.13837315,-0.2868831157684326,False
Hdgf,ENSMUSG00000004897,3,87916132,87906321,+,0.325,0.0112824505,-0.3171412944793701,False
Mrpl24,ENSMUSG00000019710,3,87923672,87919506,+,0.0036,0.07564386,-1.6467204093933105,False
Isg20l2,ENSMUSG00000048039,3,87940686,87930314,+,0.0162,0.2463631,-1.0440261363983154,False
Gpatch4,ENSMUSG00000028069,3,88055993,88043108,+,0.0516,0.10703259,0.36024612188339233,True
Iqgap3,ENSMUSG00000028068,3,88121048,88081971,+,0.0599,0.39820805,0.25301849842071533,True
Mef2d,ENSMUSG00000001419,3,88172086,88142372,+,-0.1081,1.4877056,-0.9426069259643555,False
Cct3,ENSMUSG00000001416,3,88321767,88297116,+,0.3645,0.053421177,-0.7164485454559326,False
Glmp,ENSMUSG00000001418,3,88331313,88325023,+,-0.0298,0.07062782,-1.226823329925537,False
Smg5,ENSMUSG00000001415,3,88362338,88336260,+,-0.0124,1.407162,-1.2141122817993164,False
Ubqln4,ENSMUSG00000008604,3,88569725,88553758,+,0.0218,0.13305889,-0.19526052474975586,False
Ssr2,ENSMUSG00000041355,3,88588419,88575876,+,0.3221,0.026948942,-1.1735963821411133,False
Arhgef2,ENSMUSG00000028059,3,88648052,88605966,+,-0.0372,0.39789215,-0.41974151134490967,False
Khdc4,ENSMUSG00000028060,3,88712924,88685803,+,-0.0701,2.100739,-2.580230474472046,False
Rit1,ENSMUSG00000028057,3,88731049,88716838,+,-0.0223,0.20611213,-0.5765935182571411,False
Gon4l,ENSMUSG00000054199,3,88910103,88835231,+,-0.0266,0.9308957,-0.6953904628753662,False
Ash1l,ENSMUSG00000028053,3,89079375,88950622,+,-0.191,1.3503242,-0.5243760347366333,False
Clk2,ENSMUSG00000068917,3,89176921,89164795,+,-0.0403,1.1085908,-1.343813180923462,False
Scamp3,ENSMUSG00000028049,3,89182765,89177473,+,0.043,0.04967075,-1.957815170288086,False
Fam189b,ENSMUSG00000032657,3,89189295,89183143,+,-0.2155,0.05083472,-0.495564341545105,False
Gba,ENSMUSG00000028048,3,89208966,89202928,+,-0.0067,0.104422994,-1.1493315696716309,False
Krtcap2,ENSMUSG00000042747,3,89249906,89245966,+,0.2268,0.019933322,-2.355522394180298,False
Dpm3,ENSMUSG00000042737,3,89267079,89259358,+,-0.0171,0.022623517,-4.9286322593688965,False
Shc1,ENSMUSG00000042626,3,89430027,89418443,+,0.0457,0.40681487,-0.35165178775787354,False
Pygo2,ENSMUSG00000047824,3,89435128,89430214,+,-0.012,0.19748865,-0.3415786027908325,False
Pbxip1,ENSMUSG00000042613,3,89450952,89436706,+,-0.146,0.10373143,-0.5227468013763428,False
Pmvk,ENSMUSG00000027952,3,89469013,89454541,+,0.0058,7.793673,-0.37791550159454346,False
Adar,ENSMUSG00000027951,3,89753446,89715022,+,-0.0667,0.7476977,-0.3746788501739502,False
Ube2q1,ENSMUSG00000042572,3,89784000,89773616,+,0.0106,0.05749013,-2.899366855621338,False
Tpm3,ENSMUSG00000027940,3,90100902,90072649,+,0.3938,0.20571046,0.31951475143432617,True
Nup210l,ENSMUSG00000027939,3,90212048,90104132,+,-0.0172,9.877003,-2.676760673522949,False
Jtb,ENSMUSG00000027937,3,90235838,90231597,+,-0.0027,0.10347227,-3.405317783355713,False
Slc39a1,ENSMUSG00000052310,3,90253612,90248172,+,0.0018,0.094368584,-0.39671874046325684,False
Crtc2,ENSMUSG00000027936,3,90264125,90254163,+,-0.0277,0.054357383,-0.37612175941467285,False
Dennd4b,ENSMUSG00000042404,3,90280669,90265185,+,-0.037,0.25575143,-0.368385910987854,False
Gatad2b,ENSMUSG00000042390,3,90363407,90293178,+,-0.0931,0.9932347,-1.3519699573516846,False
Ilf2,ENSMUSG00000001016,3,90488379,90476126,+,0.164,0.2515767,0.1970168948173523,True
S100a13,ENSMUSG00000042312,3,90524581,90514435,+,-0.007,0.022677368,-0.9153112173080444,False
S100a4,ENSMUSG00000001020,3,90606045,90603771,+,0.0588,0.0032616437,-1.0566949844360352,False
S100a6,ENSMUSG00000001025,3,90624181,90612882,+,0.2639,0.09158344,0.4431012272834778,True
S100a8,ENSMUSG00000056054,3,90670035,90668978,+,-0.0312,0.0035996882,0.9996161222225055,False
S100a11,ENSMUSG00000027907,3,93526287,93520488,+,0.0167,0.021260168,-0.36055243015289307,False
S100a10,ENSMUSG00000041959,3,93564643,93555080,+,0.1586,0.01130993,-0.5313640832901001,False
Them4,ENSMUSG00000028145,3,94332540,94310089,+,0.0173,0.5287662,-0.32514381408691406,False
Mrpl9,ENSMUSG00000028140,3,94451130,94443318,+,0.011,1.0904357,-0.8782597780227661,False
Pogz,ENSMUSG00000038902,3,94882326,94837567,+,-0.022,1.5095937,-0.8243463039398193,False
Rfx5,ENSMUSG00000005774,3,94961561,94954075,+,-0.0453,0.16609114,-0.20778584480285645,False
Pi4kb,ENSMUSG00000038861,3,95006843,94974731,+,-0.0375,2.1701465,-1.8685939311981201,False
Vps72,ENSMUSG00000008958,3,95123051,95111022,+,0.0342,0.4603165,-0.5972998142242432,False
Cdc42se1,ENSMUSG00000046722,3,95236409,95228732,+,0.0746,0.0760057,-1.6175639629364014,False
Mindy1,ENSMUSG00000038712,3,95296166,95281345,+,-0.0339,0.31981364,-0.18132996559143066,False
Cers2,ENSMUSG00000015714,3,95323599,95314791,+,0.0412,0.039072428,-3.1424193382263184,False
Arnt,ENSMUSG00000015522,3,95497240,95434388,+,-0.0435,2.0334353,-1.1170310974121094,False
Ctss,ENSMUSG00000038642,3,95556403,95526786,+,-0.1379,0.10612263,0.10954952239990234,True
Golph3l,ENSMUSG00000046519,3,95619247,95588934,+,-0.0201,1.3933247,-0.7669023275375366,False
Ensa,ENSMUSG00000038619,3,95632102,95624993,+,-0.0223,0.3243788,-0.2834242582321167,False
Mcl1,ENSMUSG00000038612,3,95663176,95658788,+,-0.1132,0.08095109,-0.7932618856430054,False
Anp32e,ENSMUSG00000015749,3,95947390,95929246,+,0.3724,0.21213014,0.4675396680831909,True
Otud7b,ENSMUSG00000038495,3,96161129,96104527,+,0.0064,1.2775025,-0.832237720489502,False
Sf3b4,ENSMUSG00000068856,3,96177564,96172332,+,0.0814,0.16806693,-2.7731077671051025,False
Txnip,ENSMUSG00000038393,3,96561883,96557957,+,-0.2832,0.06530895,-1.0385799407958984,False
Rbm8a,ENSMUSG00000038374,3,96633791,96629933,+,0.1997,0.06441219,-0.1272430419921875,False
Pias3,ENSMUSG00000028101,3,96706070,96696384,+,-0.0071,0.119968444,-0.18270766735076904,False
Rnf115,ENSMUSG00000028098,3,96791638,96727664,+,0.0038,0.775987,-0.22389864921569824,False
Fmo5,ENSMUSG00000028088,3,97655282,97628804,+,-0.0479,0.45213407,-0.11668646335601807,False
Prkab2,ENSMUSG00000038205,3,97673812,97658193,+,-0.0351,0.50444084,-0.48442554473876953,False
Sec22b,ENSMUSG00000027879,3,97923276,97901190,+,0.0887,0.33108497,-0.497391939163208,False
Notch2,ENSMUSG00000027878,3,98150361,98013527,+,-0.0674,1.3338996,-0.31902289390563965,False
Gdap2,ENSMUSG00000027865,3,100206981,100162381,+,0.0294,1.5557703,-1.765434741973877,False
Tspan2,ENSMUSG00000027858,3,102801513,102734529,+,0.0574,1.8240615,-0.6095609664916992,False
Sike1,ENSMUSG00000027854,3,103008459,102995708,+,0.0183,0.09267138,-1.0994911193847656,False
Csde1,ENSMUSG00000068823,3,103058186,103020426,+,0.0217,0.8779682,-0.6779935359954834,False
Nras,ENSMUSG00000027852,3,103067914,103058285,+,0.0323,0.9208785,-0.6262767314910889,False
Ampd1,ENSMUSG00000070385,3,103099720,103074014,+,-0.0505,0.68012327,-0.260272741317749,False
Dennd2c,ENSMUSG00000007379,3,103169769,103102604,+,-0.0106,1.313609,-0.2373335361480713,False
Bcas2,ENSMUSG00000005687,3,103179166,103171655,+,0.2257,0.07121556,-0.43484508991241455,False
Trim33,ENSMUSG00000033014,3,103358775,103279293,+,-0.0293,1.2703152,-1.9856936931610107,False
Ptpn22,ENSMUSG00000027843,3,103912247,103859795,+,0.0047,4.393293,-1.5882625579833984,False
Rsbn1,ENSMUSG00000044098,3,103966636,103914120,+,-0.0607,1.4221805,-1.16082763671875,False
Phtf1,ENSMUSG00000058388,3,104024598,103968110,+,-0.0031,1.549372,-0.7048767805099487,False
Slc16a1,ENSMUSG00000032902,3,104658462,104638668,+,0.0665,0.6120098,0.2369372844696045,True
Ppm1j,ENSMUSG00000002228,3,104786018,104781056,+,-0.0222,0.27558267,-0.24553143978118896,False
Rhoc,ENSMUSG00000002233,3,104794459,104788375,+,0.0079,0.026415527,-0.5172957181930542,False
St7l,ENSMUSG00000045576,3,104930064,104864005,+,-0.0472,0.8556139,-0.8102855682373047,False
Wdr77,ENSMUSG00000000561,3,105970037,105959369,+,0.0395,0.1406315,-0.1297297477722168,False
Dennd2d,ENSMUSG00000027901,3,106503030,106482405,+,-0.1089,0.78335,-1.4774019718170166,False
Dram2,ENSMUSG00000027900,3,106575890,106547798,+,-0.0535,1.0643531,-0.14566481113433838,False
Lrif1,ENSMUSG00000056260,3,106736577,106684987,+,-0.0353,0.71524864,-0.53859543800354,False
Lamtor5,ENSMUSG00000087260,3,107284082,107278858,+,0.1239,0.058535136,-2.2722811698913574,False
Psma5,ENSMUSG00000068749,3,108279974,108256926,+,0.2296,0.08554645,-0.2836402654647827,False
Taf13,ENSMUSG00000048100,3,108583222,108571698,+,0.0045,1.0809776,-0.2982879877090454,False
Wdr47,ENSMUSG00000040389,3,108645719,108591279,+,-0.0243,0.75364834,-0.5867289304733276,False
Clcc1,ENSMUSG00000027884,3,108678840,108653913,+,0.007,0.7488911,-0.782625675201416,False
Slc25a24,ENSMUSG00000040322,3,109168457,109123149,+,0.0063,0.15480728,-0.6457089185714722,False
