,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Yipf4,ENSMUSG00000024072,17,74500277,74489493,+,0.0016,0.50268,-0.34993016719818115,False,,,,,,,,,,,,,,,,-0.10327768325805664
Birc6,ENSMUSG00000024073,17,74703356,74528295,+,-0.0326,3.001526,-1.2432126998901367,False,,,,,,,,,,,,,,,,-1.2379541397094727
Ttc27,ENSMUSG00000024078,17,74863570,74717750,+,-0.0278,2.764667,-0.46140265464782715,False,,,,,,,,,,,,,,,,-0.40601634979248047
Crim1,ENSMUSG00000024074,17,78376592,78200248,+,-0.0674,2.6235163,-0.7751224040985107,False,,,,,,,,,,,,,,,,-0.7126179933547974
Ndufaf7,ENSMUSG00000024082,17,78948052,78937135,+,0.0173,0.34608695,-0.5195856094360352,False,,,,,,,,,,,,,,,,-0.3985164165496826
Eml4,ENSMUSG00000032624,17,83480361,83350931,+,-0.0167,1.9344879,-1.5569536685943604,False,,,,,,,,,,,,,,,,-1.3338992595672607
Mta3,ENSMUSG00000055817,17,83821516,83706163,+,-0.0082,8.141624,-7.438604354858398,False,,,,,,,,,,,,,,,,-6.220778465270996
Ppm1b,ENSMUSG00000061130,17,85023991,84956741,+,-0.0316,0.81931776,-1.5119619369506836,False,,,,,,,,,,,,,,,,-1.4044349193572998
Prkce,ENSMUSG00000045038,17,86657919,86167785,+,-0.0115,3.2153935,-3.3384475708007812,False,,,,,,,,,,,,,,,,-3.1680026054382324
Cript,ENSMUSG00000024146,17,87035810,87025550,+,0.1673,0.14986795,-2.9113426208496094,False,,,,,,,,,,,,,,,,-0.029293537139892578
Ttc7,ENSMUSG00000036918,17,87381769,87282886,+,0.003,1.0794721,-0.6283751726150513,False,,,,,,,,,,,,,,,,-0.5549677610397339
Msh2,ENSMUSG00000024151,17,87723713,87672330,+,-0.0197,0.3367414,-0.12466704845428467,False,,,,,,,,,,,,,,,,-0.0886763334274292
Foxn2,ENSMUSG00000034998,17,88490533,88440711,+,-0.0313,1.3924968,-0.9840272665023804,False,,,,,,,,,,,,,,,,-0.9042936563491821
Ppp1r21,ENSMUSG00000034709,17,88588367,88530118,+,0.0376,0.51186407,-0.3526870012283325,False,,,,,,,,,,,,,,,,-0.3490636348724365
Map3k8,ENSMUSG00000024235,18,4353015,4331327,-,0.0271,0.48891667,-0.4595087766647339,False,,,,,,,,,,,,,,,,-0.14857852458953857
Kif5b,ENSMUSG00000006740,18,6242174,6201002,-,-0.0141,0.57560235,-0.8779542446136475,False,,,,,,,,,,,,,,,,-0.5453433990478516
Epc1,ENSMUSG00000024240,18,6516108,6435951,-,-0.0581,2.1861265,-1.3803675174713135,False,,,,,,,,,,,,,,,,-1.2739229202270508
Ccny,ENSMUSG00000024286,18,9450150,9314044,-,-0.0066,1.7042978,-1.5391027927398682,False,,,,,,,,,,,,,,,,-1.5388009548187256
Usp14,ENSMUSG00000047879,18,10045119,9995432,-,0.0848,0.42663532,-1.1316993236541748,False,,,,,,,,,,,,,,,,-1.0732126235961914
Rock1,ENSMUSG00000024290,18,10181792,10064401,-,0.0261,1.1523685,-1.0833072662353516,False,,,,,,,,,,,,,,,,-1.0650627613067627
Esco1,ENSMUSG00000024293,18,10610352,10566602,-,-0.0202,1.6982123,-1.1274003982543945,False,,,,,,,,,,,,,,,,-1.0113027095794678
Ss18,ENSMUSG00000037013,18,14682914,14624198,-,-0.0327,0.9622448,-1.0578773021697998,False,,,,,,,,,,,,,,,,-0.559283971786499
Trappc8,ENSMUSG00000033382,18,20896093,20817223,-,0.0111,3.447854,-1.2305715084075928,False,,,,,,,,,,,,,,,,-1.2087256908416748
Slc25a46,ENSMUSG00000024259,18,31609902,31580168,-,0.0315,0.19572388,-1.649904727935791,False,,,,,,,,,,,,,,,,0.0008214712142944336
Reep5,ENSMUSG00000005873,18,34373415,34344889,-,0.2058,0.21217217,0.22063153982162476,True,1.2591444679263812,1.8561125826269345,0.3049123002425324,8.888059704031763,0.11051306582987308,0.15907633304595947,0.6801328659057617,0.4092926016805181,0.0,0.0,0.4085535649354265,0.4890889672145508,2.767234972838698,0.34441219497143905,2.193787571565895,0.4937804937362671
Fam13b,ENSMUSG00000036501,18,34506823,34442352,-,-0.0669,4.454992,-6.097019672393799,False,,,,,,,,,,,,,,,,-5.421050071716309
Brd8,ENSMUSG00000003778,18,34624601,34598615,-,0.0288,0.38605875,0.37179887294769287,True,0.17035117592928717,0.8735744531982562,0.28699697618541176,10.62515856443577,0.41017187570532143,0.05966484919190407,0.18413196504116058,0.3581094813840988,0.0,0.0,0.4086053267619819,0.1496447360650213,0.47028084157098987,0.3956050603141042,3.1794590326590493,0.4120659828186035
Cdc25c,ENSMUSG00000044201,18,34751533,34732997,-,0.0855,0.6906851,0.6383231580257416,True,0.14395496328655455,0.5532921117019115,0.32136141753387987,8.24837181864819,1.2258944495022297,0.08675128221511841,0.095356784760952,0.32406517590038536,0.0,0.0,0.09043220927649881,0.20103459285391964,0.23188061485516615,0.5142687293277501,1.8920469876171475,0.6405892968177795
Etf1,ENSMUSG00000024360,18,34932007,34902785,-,0.1118,0.77007073,-0.9063565731048584,False,,,,,,,,,,,,,,,,-0.8555690050125122
Hspa9,ENSMUSG00000024359,18,34954357,34937414,-,-0.0048,0.3802562,-0.9031161069869995,False,,,,,,,,,,,,,,,,-0.15239405632019043
Sil1,ENSMUSG00000024357,18,35498925,35266400,-,-0.0649,2.7707236,-0.7478681802749634,False,,,,,,,,,,,,,,,,-0.7322547435760498
Pfdn1,ENSMUSG00000024346,18,36454495,36403679,-,0.2174,0.08238153,-2.47472882270813,False,,,,,,,,,,,,,,,,0.08077871799468994
Sra1,ENSMUSG00000006050,18,36679366,36666681,-,0.0804,0.15615857,-2.7745296955108643,False,,,,,,,,,,,,,,,,0.008037388324737549
Ndufa2,ENSMUSG00000014294,18,36744557,36742332,-,0.1877,0.016726982,-5.271219730377197,False,,,,,,,,,,,,,,,,0.04253542423248291
Hars,ENSMUSG00000001380,18,36783205,36766530,-,0.0882,0.700604,-0.6596081256866455,False,,,,,,,,,,,,,,,,-0.5352647304534912
Diaph1,ENSMUSG00000024456,18,37935476,37843601,-,-0.0345,1.1093327,0.16416919231414795,True,0.1498446923105843,0.14561902546012712,0.11680855509693479,22.956303181070275,0.5144007503986359,0.20865853130817413,0.19166214764118195,0.2346420646583071,0.0,0.0,0.2403496404235655,0.7288560112762232,0.8261804241558601,0.9766959655190031,6.00748645199916,0.1646546721458435
Nr3c1,ENSMUSG00000024431,18,39491301,39410545,-,-0.073,1.6574357,-0.636314868927002,False,,,,,,,,,,,,,,,,0.05600321292877197
Yipf5,ENSMUSG00000024487,18,40219399,40204865,-,-0.01,1.1881235,-0.6868606805801392,False,,,,,,,,,,,,,,,,-0.67466139793396
Lars,ENSMUSG00000024493,18,42262122,42202350,-,0.0965,0.7848674,-0.5747301578521729,False,,,,,,,,,,,,,,,,-0.13647019863128662
Fem1c,ENSMUSG00000033319,18,46525971,46501746,-,-0.021,1.4370803,-1.3687236309051514,False,,,,,,,,,,,,,,,,-1.3685576915740967
Atg12,ENSMUSG00000032905,18,46741579,46732417,-,0.0108,0.6233938,-0.10917818546295166,False,,,,,,,,,,,,,,,,-0.10885334014892578
Cep120,ENSMUSG00000048799,18,53744547,53681724,-,0.0003,4.087397,-0.6914024353027344,False,,,,,,,,,,,,,,,,-0.6895045042037964
Smim3,ENSMUSG00000038059,18,60501983,60474193,-,0.0615,1.02629,-0.4835165739059448,False,,,,,,,,,,,,,,,,-0.3359541893005371
Tcof1,ENSMUSG00000024613,18,60848971,60813755,-,0.0308,0.26395127,-0.5779277086257935,False,,,,,,,,,,,,,,,,-0.1659303903579712
Fbxo38,ENSMUSG00000042211,18,62548743,62504069,-,-0.016,1.2619884,-2.2984888553619385,False,,,,,,,,,,,,,,,,-1.557051658630371
Txnl1,ENSMUSG00000024583,18,63692359,63662801,-,0.2324,0.06312807,-0.9436501264572144,False,,,,,,,,,,,,,,,,-0.30172669887542725
Nars,ENSMUSG00000024587,18,64516557,64499665,-,0.0637,0.20214888,-1.1041874885559082,False,,,,,,,,,,,,,,,,-0.18557214736938477
Lman1,ENSMUSG00000041891,18,66022580,65980754,-,-0.0483,0.6341786,-0.23259711265563965,False,,,,,,,,,,,,,,,,0.22128009796142578
Afg3l2,ENSMUSG00000024527,18,67449166,67404767,-,0.0266,0.5940327,-0.5112046003341675,False,,,,,,,,,,,,,,,,-0.15178442001342773
Ptpn2,ENSMUSG00000024539,18,67724595,67665511,-,0.0571,1.0845383,-0.869001030921936,False,,,,,,,,,,,,,,,,-0.048935890197753906
Smad4,ENSMUSG00000024515,18,73703780,73639009,-,-0.1037,1.9084392,-0.5344048738479614,False,,,,,,,,,,,,,,,,-0.38234877586364746
Me2,ENSMUSG00000024556,18,73815392,73770040,-,0.179,0.59774077,-1.4369781017303467,False,,,,,,,,,,,,,,,,-0.4316229820251465
Ska1,ENSMUSG00000036223,18,74207818,74195299,-,0.2739,0.11157094,0.15431571006774902,True,0.23531443968395252,2.4153940445878526,0.18785378671137706,4.628762122578241,0.30927348844707003,0.0354553684592247,0.18055930733680725,0.17253461768780368,0.0,0.0,0.40554546298055566,0.09902072968938268,0.46492754857473334,0.9543675999520891,1.8975463085391444,0.1813907027244568
Slc14a1,ENSMUSG00000059336,18,78142119,78100091,-,-0.0445,1.4020894,-0.13433969020843506,False,,,,,,,,,,,,,,,,-0.01798558235168457
Setbp1,ENSMUSG00000024548,18,79109391,78750380,-,0.0084,10.360853,0.04994398355484009,False,0.00877517269228457,0.01076662266928521,0.07016580472219822,22.69737188056075,10.519839191436768,0.23945064842700958,0.020485633984208107,0.25139946318082956,0.0,0.0,0.05895504408110402,0.7459993797107868,0.053399981689992645,0.7746544705078462,8.343402870321151,0.05034029483795166
Nfatc1,ENSMUSG00000033016,18,80713071,80606205,-,-0.0075,1.4819134,-1.5496575832366943,False,,,,,,,,,,,,,,,,-1.2278132438659668
Atp9b,ENSMUSG00000024566,18,80934058,80734141,-,-0.0312,5.209247,-3.2607359886169434,False,,,,,,,,,,,,,,,,-3.19193172454834
Zfp236,ENSMUSG00000041258,18,82692883,82593593,-,-0.0314,1.3138293,-1.1316640377044678,False,,,,,,,,,,,,,,,,-1.1308579444885254
Tshz1,ENSMUSG00000046982,18,84086404,84011627,-,0.0197,0.74388635,-0.3929738998413086,False,,,,,,,,,,,,,,,,-0.3928337097167969
Cndp2,ENSMUSG00000024644,18,84685633,84667470,-,0.0169,0.18316758,-0.6842082738876343,False,,,,,,,,,,,,,,,,-0.3091033697128296
Cul2,ENSMUSG00000024231,18,3436377,3382988,+,-0.0089,0.88835955,-0.5921083688735962,False,,,,,,,,,,,,,,,,-0.5869929790496826
Mtpap,ENSMUSG00000024234,18,4397330,4375592,+,0.0053,0.8027915,-0.8795468807220459,False,,,,,,,,,,,,,,,,-0.7520490884780884
Svil,ENSMUSG00000024236,18,5119299,4920540,+,-0.0488,1.9771945,-2.9021804332733154,False,,,,,,,,,,,,,,,,-2.1434450149536133
Zeb1,ENSMUSG00000024238,18,5775467,5591860,+,-0.0215,10.143639,-1.332836389541626,False,,,,,,,,,,,,,,,,-0.9012562036514282
Rab18,ENSMUSG00000073639,18,6790231,6765205,+,-0.0197,0.19043931,-2.1133077144622803,False,,,,,,,,,,,,,,,,-0.0018485784530639648
Wac,ENSMUSG00000024283,18,7973547,7868832,+,0.0115,5.842992,-2.642307758331299,False,,,,,,,,,,,,,,,,-2.506422281265259
Thoc1,ENSMUSG00000024287,18,9995484,9958180,+,-0.0209,2.5693784,-2.9772496223449707,False,,,,,,,,,,,,,,,,-2.730226755142212
Snrpd1,ENSMUSG00000002477,18,10628230,10617796,+,0.3178,0.083725885,-0.3711444139480591,False,,,,,,,,,,,,,,,,0.12581217288970947
Rbbp8,ENSMUSG00000041238,18,11743207,11633276,+,0.1277,1.2033782,-0.003164529800415039,False,,,,,,,,,,,,,,,,0.11708277463912964
Riok3,ENSMUSG00000024404,18,12157367,12128850,+,0.0486,1.1412007,-1.5135090351104736,False,,,,,,,,,,,,,,,,-0.4815785884857178
3110002H16Rik,ENSMUSG00000024410,18,12189997,12168717,+,-0.0586,0.75899947,-0.5448083877563477,False,,,,,,,,,,,,,,,,-0.5212267637252808
Ttc39c,ENSMUSG00000024424,18,12737050,12599926,+,0.0629,0.5370172,-0.577715277671814,False,,,,,,,,,,,,,,,,-0.457918643951416
Impact,ENSMUSG00000024423,18,12992948,12972252,+,-0.0567,0.9936214,-1.7554616928100586,False,,,,,,,,,,,,,,,,-1.6700303554534912
Rnf125,ENSMUSG00000033107,18,20983848,20944625,+,0.0195,1.0192924,-1.8522894382476807,False,,,,,,,,,,,,,,,,-1.7662930488586426
Rnf138,ENSMUSG00000024317,18,21028223,21001341,+,0.0409,0.40437064,-2.194049119949341,False,,,,,,,,,,,,,,,,-1.5402867794036865
Mapre2,ENSMUSG00000024277,18,23893861,23752333,+,0.1103,1.9592677,-1.1730177402496338,False,,,,,,,,,,,,,,,,-0.09185945987701416
Galnt1,ENSMUSG00000000420,18,24286818,24205344,+,0.0306,0.7657691,-1.0482990741729736,False,,,,,,,,,,,,,,,,-0.18066191673278809
2700062C07Rik,ENSMUSG00000024273,18,24477765,24470861,+,0.043,0.4749026,-0.17934930324554443,False,,,,,,,,,,,,,,,,-0.08139634132385254
Pik3c3,ENSMUSG00000033628,18,30348126,30272747,+,-0.0196,0.41436827,-0.610116720199585,False,,,,,,,,,,,,,,,,-0.5918734073638916
Sap130,ENSMUSG00000024260,18,31723061,31634371,+,0.0398,4.4218674,-0.8057147264480591,False,,,,,,,,,,,,,,,,-0.7981700897216797
Ammecr1l,ENSMUSG00000041915,18,31784071,31759824,+,-0.0033,1.3604362,-1.4179317951202393,False,,,,,,,,,,,,,,,,-1.372999906539917
Wdr33,ENSMUSG00000024400,18,31908987,31804057,+,-0.0354,4.6918736,-6.732502460479736,False,,,,,,,,,,,,,,,,-4.786032676696777
Iws1,ENSMUSG00000024384,18,32104328,32067741,+,0.0092,1.2346797,-0.5521316528320312,False,,,,,,,,,,,,,,,,-0.5521112680435181
Map3k2,ENSMUSG00000024383,18,32236751,32163089,+,-0.0168,1.3989213,-1.4681951999664307,False,,,,,,,,,,,,,,,,-1.4620778560638428
Bin1,ENSMUSG00000024381,18,32435736,32377217,+,0.0193,0.25805086,-0.6621812582015991,False,,,,,,,,,,,,,,,,0.36431390047073364
Wdr36,ENSMUSG00000038299,18,32866420,32837225,+,0.0044,1.5511131,-2.207064390182495,False,,,,,,,,,,,,,,,,-2.066833019256592
Camk4,ENSMUSG00000038128,18,33195767,32939041,+,-0.0249,2.6620371,-1.406463861465454,False,,,,,,,,,,,,,,,,-1.2181599140167236
Epb41l4aos,ENSMUSG00000087590,18,33795986,33794892,+,-0.138,0.003979888,-0.47231101989746094,False,,,,,,,,,,,,,,,,-0.40830743312835693
Apc,ENSMUSG00000005871,18,34322189,34220924,+,-0.0656,1.8592284,-1.7143826484680176,False,,,,,,,,,,,,,,,,-1.479727029800415
Srp19,ENSMUSG00000014504,18,34336599,34330847,+,0.151,0.068938896,-4.169643878936768,False,,,,,,,,,,,,,,,,-0.12428903579711914
Kdm3b,ENSMUSG00000038773,18,34838660,34777047,+,-0.0311,3.975704,-1.5781457424163818,False,,,,,,,,,,,,,,,,-1.5553855895996094
Ctnna1,ENSMUSG00000037815,18,35254773,35118888,+,0.1158,0.5160379,-0.26312410831451416,False,,,,,,,,,,,,,,,,-0.1843651533126831
Matr3,ENSMUSG00000037236,18,35593835,35562146,+,-0.0528,0.42471838,-1.8771684169769287,False,,,,,,,,,,,,,,,,-0.04875683784484863
Paip2,ENSMUSG00000037058,18,35617186,35598617,+,0.0047,0.1700754,-0.6665700674057007,False,,,,,,,,,,,,,,,,0.1799662709236145
Ube2d2a,ENSMUSG00000091896,18,35807172,35771559,+,0.0485,0.7574166,-6.210105895996094,False,,,,,,,,,,,,,,,,-0.2665940523147583
Pura,ENSMUSG00000043991,18,36289723,36281097,+,-0.0773,0.34984097,-0.9253567457199097,False,,,,,,,,,,,,,,,,-0.0873488187789917
Ankhd1,ENSMUSG00000024483,18,36665917,36559987,+,-0.0535,1.7044438,-9.274521827697754,False,,,,,,,,,,,,,,,,-5.875293254852295
Ik,ENSMUSG00000024474,18,36757639,36744656,+,0.0626,0.5050544,-1.2358424663543701,False,,,,,,,,,,,,,,,,0.16380524635314941
Zmat2,ENSMUSG00000001383,18,36799660,36793923,+,0.1098,0.38264856,-7.876560211181641,False,,,,,,,,,,,,,,,,-0.12133491039276123
Rnf14,ENSMUSG00000060450,18,38317847,38296635,+,0.0166,0.9903191,-0.3508644104003906,False,,,,,,,,,,,,,,,,-0.30935943126678467
Ndfip1,ENSMUSG00000024425,18,38464399,38418975,+,0.0304,2.92853,-1.6452910900115967,False,,,,,,,,,,,,,,,,-0.3931694030761719
Arhgap26,ENSMUSG00000036452,18,39376284,38601534,+,-0.0416,12.225251,-4.675747871398926,False,,,,,,,,,,,,,,,,-3.6358470916748047
Rbm27,ENSMUSG00000024491,18,42341542,42275353,+,0.0695,0.80346656,-0.3676011562347412,False,,,,,,,,,,,,,,,,-0.08713376522064209
Tcerg1,ENSMUSG00000024498,18,42575551,42511510,+,0.081,0.71925485,-0.4334186315536499,False,,,,,,,,,,,,,,,,0.25313276052474976
Dcp2,ENSMUSG00000024472,18,44424969,44380502,+,0.0191,1.0830561,-0.3520779609680176,False,,,,,,,,,,,,,,,,-0.2949014902114868
Eif1a,ENSMUSG00000057561,18,46610225,46597704,+,0.0089,0.48766977,-1.4163672924041748,False,,,,,,,,,,,,,,,,-0.1478579044342041
Ap3s1,ENSMUSG00000024480,18,46790826,46741876,+,0.1559,0.6904341,-1.2124269008636475,False,,,,,,,,,,,,,,,,-0.29577696323394775
Commd10,ENSMUSG00000042705,18,47087992,46958862,+,0.0237,1.3814778,-0.0895761251449585,False,,,,,,,,,,,,,,,,-0.038043975830078125
Dmxl1,ENSMUSG00000037416,18,49965473,49832670,+,-0.0181,2.4073813,-1.0028948783874512,False,,,,,,,,,,,,,,,,-0.9923616647720337
Tnfaip8,ENSMUSG00000062210,18,50107173,49979427,+,-0.1078,2.5622606,-0.36135220527648926,False,,,,,,,,,,,,,,,,-0.33396291732788086
Hsd17b4,ENSMUSG00000024507,18,50196269,50128201,+,-0.0386,1.1001334,-1.6492655277252197,False,,,,,,,,,,,,,,,,-0.24499690532684326
Snx2,ENSMUSG00000034484,18,53220860,53176365,+,0.0097,0.40517345,-1.6279242038726807,False,,,,,,,,,,,,,,,,-0.03929579257965088
Csnk1g3,ENSMUSG00000073563,18,53955684,53862113,+,-0.0238,1.221201,-1.2253310680389404,False,,,,,,,,,,,,,,,,-0.5020591020584106
Gramd3,ENSMUSG00000001700,18,56503792,56432132,+,-0.0547,3.4142091,-0.672088623046875,False,,,,,,,,,,,,,,,,-0.24437928199768066
Phax,ENSMUSG00000008301,18,56587712,56562443,+,0.052,0.2558718,-3.2999916076660156,False,,,,,,,,,,,,,,,,-0.2651541233062744
Lmnb1,ENSMUSG00000024590,18,56753424,56707813,+,0.3428,0.18604228,0.3567050099372864,True,1.2731760082996517,1.8134493671496523,0.2514844736253399,14.301083451178933,0.07422582305967808,0.18360832333564758,1.1502448320388794,0.40113723627390924,0.0,0.0,0.467278583654377,0.4425772738428667,2.2245100863791745,0.295575067467165,3.3347629048972958,0.3811374306678772
Prrc1,ENSMUSG00000024594,18,57392719,57354733,+,0.0136,0.6286724,-0.41505658626556396,False,,,,,,,,,,,,,,,,-0.37218356132507324
Gm4951,ENSMUSG00000073555,18,60247820,60212080,+,-0.0538,2.3127978,0.9660416208207607,True,0.07861455032537129,0.5771027375805025,0.8150355858754186,4.2821310028305986,0.9258193436264992,0.047582194209098816,0.024283988401293755,0.4234208716085326,0.0,0.0,0.005672815151518367,0.11203158845198254,0.06424440366440806,0.21270355511882416,0.8422346970582326,0.9672024548053741
Iigp1,ENSMUSG00000054072,18,60392627,60376029,+,-0.1193,0.27112484,0.08463996648788452,False,0.10155083183071509,0.278525573106275,0.22146094317033124,4.566764277606529,5.0922786998748775,0.14825449883937836,0.05043929070234299,0.22424299987997887,0.0,0.0,0.19853233900301032,0.38349815009755484,0.16654734098320378,0.4331316052248948,1.105173107232554,0.3620014786720276
Dctn4,ENSMUSG00000024603,18,60558766,60526185,+,0.0247,1.6919317,-0.4867513179779053,False,,,,,,,,,,,,,,,,-0.4218437671661377
Rbm22,ENSMUSG00000024604,18,60572810,60560736,+,0.0677,0.10068654,-2.7548739910125732,False,,,,,,,,,,,,,,,,-0.057820677757263184
Rps14,ENSMUSG00000024608,18,60778546,60774510,+,-0.1637,0.006352982,0.197673499584198,False,,,,,,,,,,,,,,,,0.41360044479370117
Cd74,ENSMUSG00000024610,18,60812646,60803848,+,-0.008,4.101517,0.9810605142265558,True,1.9053760284065122,0.2574849961972991,0.7899488166789754,4.421561493123168,1.7952133297920227,2.056790351867676,0.5155686140060425,0.008322750861259238,0.0,0.0,0.4549957972958946,4.063863408153365,1.1852128196764609,0.026925816605147673,0.9735192016627139,0.9818358421325684
Csnk1a1,ENSMUSG00000024576,18,61590061,61555274,+,0.0596,0.49058586,-0.7020502090454102,False,,,,,,,,,,,,,,,,-0.012005448341369629
Napg,ENSMUSG00000024581,18,62999450,62977836,+,0.015,0.5033058,-0.806287407875061,False,,,,,,,,,,,,,,,,-0.48272180557250977
Nedd4l,ENSMUSG00000024589,18,65217831,64887705,+,-0.0632,3.1494834,-1.062330961227417,False,,,,,,,,,,,,,,,,-1.0432209968566895
Malt1,ENSMUSG00000032688,18,65478823,65430962,+,-0.0052,4.6099467,-0.9771173000335693,False,,,,,,,,,,,,,,,,-0.9239085912704468
Sec11c,ENSMUSG00000024516,18,65817665,65800549,+,0.0758,0.1220671,-0.7025939226150513,False,,,,,,,,,,,,,,,,0.2402002215385437
Pmaip1,ENSMUSG00000024521,18,66465550,66458604,+,0.0316,0.5388232,-0.4240032434463501,False,,,,,,,,,,,,,,,,-0.028634190559387207
Impa2,ENSMUSG00000024525,18,67319146,67289253,+,0.1234,0.40365604,-1.55716872215271,False,,,,,,,,,,,,,,,,0.03043210506439209
Psmg2,ENSMUSG00000024537,18,67654162,67641599,+,0.0114,0.4311582,-1.306849718093872,False,,,,,,,,,,,,,,,,0.05944693088531494
Seh1l,ENSMUSG00000079614,18,67795461,67774876,+,0.0584,0.36970973,-1.2337570190429688,False,,,,,,,,,,,,,,,,0.1717779040336609
Cep192,ENSMUSG00000024542,18,67885170,67800107,+,0.0457,1.3936833,-0.3718935251235962,False,,,,,,,,,,,,,,,,0.015822231769561768
Ldlrad4,ENSMUSG00000024544,18,68255549,67933257,+,-0.0306,6.9027896,-1.6630678176879883,False,,,,,,,,,,,,,,,,-1.6315467357635498
Mbd2,ENSMUSG00000024513,18,70626131,70568189,+,0.0826,0.5254345,-0.8584790229797363,False,,,,,,,,,,,,,,,,-0.42478811740875244
Acaa2,ENSMUSG00000036880,18,74806207,74779197,+,0.0325,0.2290001,-5.262255668640137,False,,,,,,,,,,,,,,,,-0.12985503673553467
Rpl17,ENSMUSG00000062328,18,75003381,75000477,+,-0.1451,0.002456631,-0.19804465770721436,False,,,,,,,,,,,,,,,,-0.11807489395141602
BC031181,ENSMUSG00000036299,18,75009933,75005900,+,-0.0794,0.23989561,-1.2710366249084473,False,,,,,,,,,,,,,,,,-0.1371685266494751
Dym,ENSMUSG00000035765,18,75286966,75018772,+,0.0262,2.3009696,-0.9674575328826904,False,,,,,,,,,,,,,,,,-0.8488224744796753
Smad7,ENSMUSG00000025880,18,75395935,75367529,+,-0.1497,0.1588407,-0.2815293073654175,False,,,,,,,,,,,,,,,,-0.20750129222869873
Smad2,ENSMUSG00000024563,18,76305731,76241580,+,0.0702,1.0415679,-0.40473437309265137,False,,,,,,,,,,,,,,,,-0.39808738231658936
Pias2,ENSMUSG00000025423,18,77155708,77065208,+,-0.0185,1.1998409,-0.11761641502380371,False,,,,,,,,,,,,,,,,-0.1162419319152832
Atp5a1,ENSMUSG00000025428,18,77782869,77773729,+,0.1972,0.36842933,-0.7850046157836914,False,,,,,,,,,,,,,,,,-0.38471806049346924
Zadh2,ENSMUSG00000049090,18,84097514,84088158,+,-0.0201,1.9036479,-0.651593804359436,False,,,,,,,,,,,,,,,,-0.6238011121749878
Cyb5a,ENSMUSG00000024646,18,84880401,84851338,+,0.0088,0.051843274,-0.18681418895721436,False,,,,,,,,,,,,,,,,-0.05586802959442139
Rttn,ENSMUSG00000023066,18,89131013,88971790,+,-0.013,4.054628,-0.1817920207977295,False,,,,,,,,,,,,,,,,-0.11203336715698242
Cd226,ENSMUSG00000034028,18,89270201,89197431,+,-0.0762,1.5014899,0.0004311800003051758,False,,,,,,,,,,,,,,,,0.04679739475250244
Tmx3,ENSMUSG00000024614,18,90543267,90510154,+,-0.0783,0.9577909,-0.9917396306991577,False,,,,,,,,,,,,,,,,-0.44412386417388916
Ppp6r3,ENSMUSG00000024908,19,3575749,3454928,-,-0.0218,1.7627302,-1.5280475616455078,False,,,,,,,,,,,,,,,,-1.5216782093048096
Ndufs8,ENSMUSG00000059734,19,3912717,3908870,-,0.2332,0.044703655,-2.34822416305542,False,,,,,,,,,,,,,,,,0.08310168981552124
Ndufv1,ENSMUSG00000037916,19,4012806,4007497,-,0.1041,0.07103357,-1.5931041240692139,False,,,,,,,,,,,,,,,,-0.15315711498260498
Aip,ENSMUSG00000024847,19,4125858,4114446,-,0.1024,0.16770577,-0.9417974948883057,False,,,,,,,,,,,,,,,,-0.17594408988952637
Tbc1d10c,ENSMUSG00000040247,19,4191047,4184358,-,0.0053,0.19307816,-6.856277942657471,False,,,,,,,,,,,,,,,,-0.2099921703338623
Grk2,ENSMUSG00000024858,19,4306222,4286001,-,-0.0323,2.4418385,-0.7014889717102051,False,,,,,,,,,,,,,,,,-0.6412662267684937
Kdm2a,ENSMUSG00000054611,19,4398285,4314419,-,-0.0619,2.0033007,-1.7917790412902832,False,,,,,,,,,,,,,,,,-1.7917027473449707
Ccs,ENSMUSG00000034108,19,4839322,4825366,-,0.0158,0.3489986,-1.705697774887085,False,,,,,,,,,,,,,,,,0.010741949081420898
Dpp3,ENSMUSG00000063904,19,4928287,4907229,-,0.0374,0.12189241,-1.6765527725219727,False,,,,,,,,,,,,,,,,-0.11743402481079102
Pacs1,ENSMUSG00000024855,19,5273119,5133688,-,-0.0189,6.0854235,-0.09803974628448486,False,,,,,,,,,,,,,,,,-0.0680619478225708
Sf3b2,ENSMUSG00000024853,19,5295455,5273923,-,0.0695,0.2281705,0.16777139902114868,True,0.6797770177140023,1.550589553772313,0.2917087593866571,14.222097071247372,0.1351948953419924,0.11823990941047668,0.4132431149482727,0.2919892930978735,0.0,0.0,0.4380724975083453,0.35720198255883384,1.7514895539859245,0.6384717794974528,2.146620962216097,0.1970781683921814
Sart1,ENSMUSG00000039148,19,5388703,5377523,-,0.0439,0.3995452,-0.4408179521560669,False,,,,,,,,,,,,,,,,-0.04293954372406006
Drap1,ENSMUSG00000024914,19,5424979,5422805,-,0.0432,1.071047,-1.3676674365997314,False,,,,,,,,,,,,,,,,-1.3453328609466553
Ctsw,ENSMUSG00000024910,19,5468498,5465240,-,-0.1658,0.019919561,-4.264791965484619,False,,,,,,,,,,,,,,,,0.04518425464630127
Sipa1,ENSMUSG00000056917,19,5663707,5651185,-,0.0257,0.22731298,-1.0748834609985352,False,,,,,,,,,,,,,,,,-0.10592997074127197
