,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Hsd17b12,ENSMUSG00000027195,2,94157964,94032689,-,-0.0566,0.6545447,-0.4621455669403076,False
Ttc17,ENSMUSG00000027194,2,94406689,94300767,-,0.014,7.4954505,-2.38643741607666,False
Api5,ENSMUSG00000027193,2,94438136,94411682,-,0.0988,0.43656275,-0.73264479637146,False
Trim44,ENSMUSG00000027189,2,102407828,102300119,-,0.0031,2.5814621,-0.8369225263595581,False
Cd44,ENSMUSG00000005087,2,102901665,102811141,-,-0.0257,0.57498324,0.29008835554122925,True
Cat,ENSMUSG00000027187,2,103485160,103453849,-,0.0284,0.19187032,-0.8045896291732788,False
Caprin1,ENSMUSG00000027184,2,103797649,103762941,-,0.0144,0.9100307,-0.5519289970397949,False
Hipk3,ENSMUSG00000027177,2,104494446,104426481,-,-0.0434,0.77509904,-0.7437562942504883,False
Eif3m,ENSMUSG00000027170,2,105017080,104999656,-,0.0329,0.09352345,-4.752498626708984,False
Elp4,ENSMUSG00000027167,2,105904564,105701027,-,0.0533,3.4705417,-1.5291800498962402,False
Dnajc24,ENSMUSG00000027166,2,106003549,105966709,-,0.0816,0.7094052,-0.9050675630569458,False
Aqr,ENSMUSG00000040383,2,114187024,114101170,-,0.0118,0.61057234,-0.6657450199127197,False
Dph6,ENSMUSG00000057147,2,114654964,114516416,-,-0.0475,1.1851413,-0.5136151313781738,False
Rasgrp1,ENSMUSG00000027347,2,117343001,117279993,-,-0.0788,1.0601755,-0.42314445972442627,False
Srp14,ENSMUSG00000009549,2,118479711,118475850,-,0.1145,0.018255156,-7.175258636474609,False
Rmdn3,ENSMUSG00000070730,2,119157034,119137001,-,-0.0112,0.78574073,-0.6697115898132324,False
Dnajc17,ENSMUSG00000034278,2,119208795,119172500,-,-0.0054,0.7668896,-0.48483574390411377,False
Ino80,ENSMUSG00000034154,2,119477687,119373042,-,-0.0365,1.8006592,-0.4527360200881958,False
Ehd4,ENSMUSG00000027293,2,120154606,120089175,-,0.1629,0.6488557,0.009164571762084961,False
Tmem87a,ENSMUSG00000033808,2,120404113,120355312,-,-0.0784,2.4406817,-2.026217222213745,False
Zfp106,ENSMUSG00000027288,2,120563843,120506820,-,-0.024,0.35759348,-0.6861541271209717,False
Ubr1,ENSMUSG00000027272,2,120970715,120860269,-,-0.074,2.6819038,-2.3053910732269287,False
Mfap1b,ENSMUSG00000048222,2,121474067,121460235,-,-0.0515,1.312201,-0.889472246170044,False
Mfap1a,ENSMUSG00000068479,2,121506665,121491911,-,-0.0373,1.0575913,-0.629676342010498,False
Myef2,ENSMUSG00000027201,2,125123661,125084628,-,0.0189,1.1711528,-0.5265815258026123,False
Secisbp2l,ENSMUSG00000035093,2,125782870,125736986,-,-0.0488,0.44452348,-0.9587606191635132,False
Cops2,ENSMUSG00000027206,2,125859139,125830304,-,0.0347,0.3461326,-0.8346236944198608,False
Atp8b4,ENSMUSG00000060131,2,126500674,126320973,-,-0.0454,5.0199747,-1.5505619049072266,False
Gabpb1,ENSMUSG00000027361,2,126676337,126627442,-,0.0264,1.242948,-1.0109302997589111,False
Trpm7,ENSMUSG00000027365,2,126876230,126791565,-,-0.0418,2.1343067,-2.8910839557647705,False
Sppl2a,ENSMUSG00000027366,2,126933235,126890391,-,-0.077,0.6215022,-0.5575438737869263,False
Ncaph,ENSMUSG00000034906,2,127133954,127103809,-,0.2906,0.17602767,0.4739701747894287,True
1500011K16Rik,ENSMUSG00000051319,2,127792488,127791388,-,-0.0226,0.25964358,-0.0351564884185791,False
Bub1,ENSMUSG00000027379,2,127831865,127801122,-,0.0933,0.35664862,0.35988670587539673,True
Gm14005,ENSMUSG00000074813,2,128502765,128178319,-,0.1618,12.40904,0.06342905759811401,True
Anapc1,ENSMUSG00000014355,2,128687391,128610104,-,-0.0026,0.7632106,-0.2122725248336792,False
Ckap2l,ENSMUSG00000048327,2,129297212,129268210,-,0.1918,0.091191836,0.29851508140563965,True
Il1b,ENSMUSG00000027398,2,129371139,129364570,-,-0.04,0.049491245,0.9197132736444473,True
Snrpb,ENSMUSG00000027404,2,130179403,130171414,-,0.3337,0.06684545,-1.1061553955078125,False
Idh3b,ENSMUSG00000027406,2,130284547,130279309,-,0.0076,5.993055,-3.12685489654541,False
Ddrgk1,ENSMUSG00000068290,2,130664659,130653960,-,-0.0708,0.0725849,-1.6576621532440186,False
4930402H24Rik,ENSMUSG00000027309,2,130906406,130706200,-,-0.0258,3.933194,-3.1625571250915527,False
Rassf2,ENSMUSG00000027339,2,132030258,131989415,-,-0.0795,0.4812214,-0.5668694972991943,False
Pcna,ENSMUSG00000027342,2,132253314,132249162,-,0.3443,0.05134948,-0.3845789432525635,False
Gpcpd1,ENSMUSG00000027346,2,132587729,132529082,-,-0.0049,2.094152,-0.9798488616943359,False
Trmt6,ENSMUSG00000037376,2,132816055,132804207,-,0.0205,0.55309016,-0.09840786457061768,False
Tasp1,ENSMUSG00000039033,2,140066805,139833480,-,-0.035,3.8541028,-0.21066975593566895,False
Esf1,ENSMUSG00000045624,2,140170564,140119883,-,-0.0631,0.34370738,-2.1746745109558105,False
Rrbp1,ENSMUSG00000027422,2,144011263,143947395,-,-0.0112,0.20285948,-0.760863184928894,False
Snx5,ENSMUSG00000027423,2,144270906,144250123,-,0.1132,0.24018733,-0.17336571216583252,False
Crnkl1,ENSMUSG00000001767,2,145935014,145917479,-,0.0148,0.6654541,-0.6765973567962646,False
Ralgapa2,ENSMUSG00000037110,2,146512344,146239879,-,-0.0488,10.257159,-1.4062259197235107,False
Apmap,ENSMUSG00000033096,2,150608567,150583080,-,-0.0705,0.3816303,-0.7319437265396118,False
Acss1,ENSMUSG00000027452,2,150668500,150618105,-,-0.0668,1.3708582,-0.0036832094192504883,False
Abhd12,ENSMUSG00000032046,2,150904741,150832493,-,0.0172,0.3779082,-0.2512803077697754,False
Psmf1,ENSMUSG00000032869,2,151744186,151715812,-,0.0693,0.21683645,-1.0344595909118652,False
Rbck1,ENSMUSG00000027466,2,152332653,152316334,-,-0.0417,0.1302637,-3.9178266525268555,False
Bcl2l1,ENSMUSG00000007659,2,152831728,152780668,-,0.0354,1.051619,-0.7850626707077026,False
Commd7,ENSMUSG00000056941,2,153632781,153616933,-,0.0844,0.16909501,-1.7018187046051025,False
Cdk5rap1,ENSMUSG00000027487,2,154373010,154335380,-,0.0268,0.8150355,-0.2829403877258301,False
E2f1,ENSMUSG00000027490,2,154569892,154559407,-,0.1911,0.35741952,0.3591415286064148,True
Eif2s2,ENSMUSG00000074656,2,154892935,154871410,-,0.2034,0.10443121,-0.7729082107543945,False
Pigu,ENSMUSG00000038383,2,155357430,155278243,-,-0.0775,1.0156014,-0.735969066619873,False
Ncoa6,ENSMUSG00000038369,2,155473894,155390656,-,0.0298,0.92263883,-0.7890629768371582,False
Trpc4ap,ENSMUSG00000038324,2,155692384,155634271,-,-0.0776,0.43304387,-2.464536428451538,False
Edem2,ENSMUSG00000038312,2,155729475,155701677,-,-0.0649,0.3068838,-1.1315691471099854,False
Eif6,ENSMUSG00000027613,2,155826925,155819832,-,0.1418,0.0591404,-0.913263201713562,False
Uqcc1,ENSMUSG00000005882,2,155930310,155846894,-,-0.0286,1.9451699,-0.7159378528594971,False
Rbm39,ENSMUSG00000027620,2,156180238,156147239,-,0.0099,1.9069175,-3.2951407432556152,False
Sla2,ENSMUSG00000027636,2,156887192,156872457,-,0.0344,1.1893616,-1.0414292812347412,False
Ndrg3,ENSMUSG00000027634,2,156992056,156927345,-,-0.0504,0.629279,-0.7567696571350098,False
Samhd1,ENSMUSG00000027639,2,157135265,157097533,-,-0.0735,0.5072386,-0.09396147727966309,False
Rbl1,ENSMUSG00000027641,2,157204534,157145893,-,0.0798,0.87289774,0.03946888446807861,True
Chd6,ENSMUSG00000057133,2,161109075,160946978,-,-0.1112,0.93782157,-0.9500638246536255,False
Serinc3,ENSMUSG00000017707,2,163645131,163623272,-,0.0144,0.6654462,-0.07939565181732178,False
Tomm34,ENSMUSG00000018322,2,164071169,164053540,-,0.0004,0.32228446,-2.4683949947357178,False
Acot8,ENSMUSG00000017307,2,164804882,164792765,-,0.0427,0.62955797,-1.029336929321289,False
Ncoa5,ENSMUSG00000039804,2,165034867,165000357,-,0.006,0.75563395,-0.5283968448638916,False
Zmynd8,ENSMUSG00000039671,2,165899016,165784152,-,-0.0748,1.8037362,-1.0601234436035156,False
Prex1,ENSMUSG00000039621,2,166713832,166566342,-,0.0284,2.3370342,-0.005936980247497559,False
Stau1,ENSMUSG00000039536,2,166996299,166947549,-,-0.0339,1.426233,-1.381462812423706,False
Znfx1,ENSMUSG00000039501,2,167063015,167035793,-,-0.0265,0.8218697,-0.3701733350753784,False
B4galt5,ENSMUSG00000017929,2,167349183,167298444,-,-0.0112,0.65038836,-0.5293658971786499,False
Nfatc2,ENSMUSG00000027544,2,168601657,168476410,-,0.005,1.6063024,-0.9312078952789307,False
Zbp1,ENSMUSG00000027514,2,173218923,173206612,-,0.0215,0.07274544,-1.2422420978546143,False
Atp5e,ENSMUSG00000016252,2,174464105,174461072,-,0.3651,0.019726157,-3.1674442291259766,False
Psma7,ENSMUSG00000027566,2,180042433,180036374,-,0.3222,0.02630976,-0.648565411567688,False
Dido1,ENSMUSG00000038914,2,180709999,180657964,-,-0.064,1.2773755,-0.7560937404632568,False
Ythdf1,ENSMUSG00000038848,2,180920949,180904377,-,-0.0145,0.49528494,-1.1454582214355469,False
Gmeb2,ENSMUSG00000038705,2,181288035,181251449,-,0.0363,2.6801925,-1.7197742462158203,False
Rgs19,ENSMUSG00000002458,2,181693977,181688419,-,0.0303,0.88578063,-0.07857191562652588,False
Nmt2,ENSMUSG00000026643,2,3328877,3284212,+,0.0405,0.8409025,-0.45815229415893555,False
Dclre1c,ENSMUSG00000026648,2,3464130,3424131,+,0.0047,5.5949135,-3.2585859298706055,False
Fam107b,ENSMUSG00000026655,2,3782142,3570488,+,0.1028,0.8572498,-0.3426494598388672,False
Upf2,ENSMUSG00000043241,2,6056703,5951469,+,-0.0625,1.1918705,-0.5132668018341064,False
Kin,ENSMUSG00000037262,2,10092806,10080593,+,-0.0351,0.47406393,-0.7837517261505127,False
Prkcq,ENSMUSG00000026778,2,11301222,11172108,+,-0.0128,2.1028628,-1.5324406623840332,False
Vim,ENSMUSG00000026728,2,13582826,13573927,+,0.5033,0.016501375,-1.1767244338989258,False
Plxdc2,ENSMUSG00000026748,2,16755839,16356304,+,-0.0366,5.8890767,-3.7293763160705566,False
Mllt10,ENSMUSG00000026743,2,18212388,18055237,+,-0.0315,4.2732882,-0.9442644119262695,False
Commd3,ENSMUSG00000051154,2,18676231,18672384,+,0.1314,0.07926597,-1.4449958801269531,False
Apbb1ip,ENSMUSG00000026786,2,22875653,22774094,+,0.005,0.6648097,-0.5876477956771851,False
Pdss1,ENSMUSG00000026784,2,22940266,22895522,+,0.1547,2.3959858,-0.21727275848388672,False
Acbd5,ENSMUSG00000026781,2,23115558,23068167,+,0.0108,1.772217,-2.8852450847625732,False
Yme1l1,ENSMUSG00000026775,2,23199260,23156369,+,-0.0231,0.34777877,-0.8481695652008057,False
Psd4,ENSMUSG00000026979,2,24414954,24367580,+,-0.0348,1.3116271,-0.6913048028945923,False
Pnpla7,ENSMUSG00000036833,2,25054057,24976033,+,-0.0659,1.6157087,-0.4043247699737549,False
Man1b1,ENSMUSG00000036646,2,25352212,25332338,+,-0.0488,1.2577555,-0.22942280769348145,False
Edf1,ENSMUSG00000015092,2,25562082,25557847,+,0.2612,0.024136962,-2.8031771183013916,False
Rpl7a,ENSMUSG00000062647,2,26913318,26910764,+,0.2689,0.0163904,-3.0189809799194336,False
Wdr5,ENSMUSG00000026917,2,27536535,27515157,+,0.0502,0.1690509,-0.24491512775421143,False
Setx,ENSMUSG00000043535,2,29182471,29124181,+,-0.0793,1.6564524,-0.5746922492980957,False
Med27,ENSMUSG00000026799,2,29524793,29346819,+,0.0187,1.8191466,-1.127316951751709,False
Rapgef1,ENSMUSG00000039844,2,29740978,29619720,+,-0.0725,3.0189679,-2.2194607257843018,False
Odf2,ENSMUSG00000026790,2,29931746,29889221,+,0.1094,1.72143,0.1747729778289795,True
Gle1,ENSMUSG00000019715,2,29960371,29935426,+,0.0569,0.69161654,-0.5596115589141846,False
Sptan1,ENSMUSG00000057738,2,30031451,29965560,+,0.0045,1.2397441,-1.2190568447113037,False
Set,ENSMUSG00000054766,2,30072577,30057378,+,0.2257,0.02838749,-1.341357707977295,False
Ptpa,ENSMUSG00000039515,2,30447806,30416039,+,0.0626,0.6019149,-0.8076077699661255,False
Ntmt1,ENSMUSG00000026857,2,30823033,30807826,+,0.0736,1.0543965,-0.8512575626373291,False
Nup214,ENSMUSG00000001855,2,32053975,31974436,+,-0.02,1.4401762,-0.38923513889312744,False
Prrc2b,ENSMUSG00000039262,2,32234537,32151082,+,-0.0427,1.4472755,-0.4065539836883545,False
Fam102a,ENSMUSG00000039157,2,32569756,32535332,+,-0.0832,0.6869474,0.23234570026397705,True
Sh2d3c,ENSMUSG00000059013,2,32755512,32721055,+,-0.0044,0.90138555,-0.1551903486251831,False
Rpl12,ENSMUSG00000038900,2,32965345,32961559,+,-0.1676,0.004275858,-0.622302770614624,False
Mapkap1,ENSMUSG00000038696,2,34624950,34406771,+,0.0071,2.0398393,-1.2014577388763428,False
Hspa5,ENSMUSG00000026864,2,34777547,34771970,+,-0.1568,0.052628577,-0.41410815715789795,False
Cntrl,ENSMUSG00000057110,2,35178822,35109492,+,0.0071,0.56775075,-0.2720736265182495,False
Rabgap1,ENSMUSG00000035437,2,37566454,37443279,+,-0.0203,2.2682896,-0.9540281295776367,False
Arpc5l,ENSMUSG00000026755,2,39015877,39005348,+,0.2111,0.05677107,-2.967374086380005,False
Arhgap15,ENSMUSG00000049744,2,44395953,43748824,+,-0.0675,53.570942,-2.2175309658050537,False
Mbd5,ENSMUSG00000036792,2,49325405,48949508,+,-0.0336,4.7578454,-6.698826789855957,False
Epc2,ENSMUSG00000069495,2,49551948,49451486,+,-0.0348,0.8789619,-0.4436609745025635,False
Rif1,ENSMUSG00000036202,2,52122383,52072832,+,-0.0116,0.67588955,0.09270268678665161,True
Arl6ip6,ENSMUSG00000026960,2,53219220,53191726,+,0.0283,0.13371621,-0.16978037357330322,False
Gpd2,ENSMUSG00000026827,2,57370719,57237635,+,0.0185,1.3587439,-0.14016008377075195,False
Pkp4,ENSMUSG00000026991,2,59355208,59160850,+,-0.0548,1.2690747,-0.562761664390564,False
Dapl1,ENSMUSG00000026989,2,59505020,59484653,+,-0.1906,0.025742305,0.49114495515823364,True
Tanc1,ENSMUSG00000035168,2,59846149,59612042,+,-0.0321,2.7304025,-0.7330461740493774,False
March7,ENSMUSG00000026977,2,60250676,60209887,+,-0.058,0.9910584,-0.5439275503158569,False
Tank,ENSMUSG00000064289,2,61654171,61578585,+,0.0494,1.9951768,-0.8494061231613159,False
Psmd14,ENSMUSG00000026914,2,61800376,61711694,+,0.1963,0.80750394,-0.2506883144378662,False
Cers6,ENSMUSG00000027035,2,69114282,68861441,+,-0.0177,5.867243,-0.009560704231262207,False
Ppig,ENSMUSG00000042133,2,69754012,69722545,+,0.0399,0.69483924,-0.22595012187957764,False
Ssb,ENSMUSG00000068882,2,69871846,69861562,+,0.1552,0.25793585,-0.6639846563339233,False
Ubr3,ENSMUSG00000044308,2,70024013,69897246,+,-0.0243,3.4659874,-2.507652997970581,False
Dync1i2,ENSMUSG00000027012,2,71263303,71211706,+,0.0007,0.8551947,-0.07198083400726318,False
Hat1,ENSMUSG00000027018,2,71441622,71388958,+,0.1709,0.23425126,-0.009889006614685059,False
Itga6,ENSMUSG00000027111,2,71858416,71745616,+,-0.0155,1.0337884,-0.3333967924118042,False
Pdk1,ENSMUSG00000006494,2,71903858,71873224,+,-0.1291,1.3103858,0.6439354419708252,True
Rapgef4,ENSMUSG00000049044,2,72257474,71981240,+,-0.0644,5.78581,0.4539167284965515,True
Sp3os,ENSMUSG00000063714,2,72988677,72979424,+,0.0429,0.4377484,-0.8988876342773438,False
Hnrnpa3,ENSMUSG00000059005,2,75669407,75659261,+,0.2077,0.1966913,-1.1047790050506592,False
Agps,ENSMUSG00000042410,2,75931350,75832177,+,0.0692,2.1832016,-2.6733555793762207,False
Plekha3,ENSMUSG00000002733,2,76696828,76675281,+,0.0336,0.66345286,-0.2984534502029419,False
Ube2e3,ENSMUSG00000027011,2,78921293,78868124,+,0.1403,0.28500986,-0.5147387981414795,False
Itga4,ENSMUSG00000027009,2,79333123,79255426,+,-0.0287,1.2297322,0.6431487500667572,True
Dnajc10,ENSMUSG00000027006,2,80354043,80315466,+,-0.0715,0.40903056,-0.8884832859039307,False
Nup35,ENSMUSG00000026999,2,80658906,80617236,+,0.0106,1.2827702,-0.36486148834228516,False
Zc3h15,ENSMUSG00000027091,2,83664622,83644435,+,0.0841,0.50471246,-1.4004123210906982,False
Itgav,ENSMUSG00000027087,2,83806916,83724397,+,0.0182,6.550698,-2.1485092639923096,False
Ssrp1,ENSMUSG00000027067,2,85047109,85037234,+,0.1937,0.07013253,-0.4901620149612427,False
Nup160,ENSMUSG00000051329,2,90736328,90677215,+,0.0292,1.9084666,-0.24045836925506592,False
Fnbp4,ENSMUSG00000008200,2,90781021,90745370,+,-0.0603,0.9512076,-0.614102840423584,False
Mtch2,ENSMUSG00000027282,2,90866810,90847155,+,0.1001,0.06774818,-4.0464091300964355,False
Celf1,ENSMUSG00000005506,2,91019497,90940382,+,-0.0713,2.3170202,-0.9266250133514404,False
Psmc3,ENSMUSG00000002102,2,91066369,91054009,+,0.1637,0.15124135,-3.159574031829834,False
Spi1,ENSMUSG00000002111,2,91115756,91082390,+,0.0112,0.29093936,0.6542513966560364,True
Arfgap2,ENSMUSG00000027255,2,91276931,91264974,+,-0.0261,0.9937656,-1.373412847518921,False
Ckap5,ENSMUSG00000040549,2,91620664,91526762,+,0.0342,1.7226708,0.6957069337368011,True
Arhgap1,ENSMUSG00000027247,2,91672326,91649860,+,-0.0056,0.4625939,-0.5437617301940918,False
Ambra1,ENSMUSG00000040506,2,91918849,91730134,+,-0.0372,11.947601,-13.298340797424316,False
Phf21a,ENSMUSG00000058318,2,92364666,92093117,+,-0.0966,4.062549,-0.47170400619506836,False
Pex16,ENSMUSG00000027222,2,92381217,92374676,+,0.0384,0.23882301,-0.8818141222000122,False
Trp53i11,ENSMUSG00000068735,2,93201759,93187548,+,-0.0331,0.30625814,-2.385774850845337,False
Traf6,ENSMUSG00000027164,2,101701669,101678429,+,-0.0187,2.7333493,-2.6460866928100586,False
Abtb2,ENSMUSG00000032724,2,103718423,103566310,+,-0.0238,7.147055,-1.5770938396453857,False
Fbxo3,ENSMUSG00000027180,2,104063240,104027721,+,-0.0189,1.5564576,-1.016747236251831,False
Cstf3,ENSMUSG00000027176,2,104665429,104590523,+,-0.0,2.838578,-2.81087064743042,False
Immp1l,ENSMUSG00000042670,2,105965558,105904638,+,0.1054,0.4938157,-1.777705430984497,False
Lin7c,ENSMUSG00000027162,2,109901003,109890853,+,-0.0026,0.84517705,-1.2422444820404053,False
Ccdc34,ENSMUSG00000027160,2,110173360,110017817,+,0.2907,0.12016664,0.008990466594696045,False
Emc7,ENSMUSG00000055943,2,112472162,112454997,+,-0.0502,0.14401025,-1.9949495792388916,False
Aven,ENSMUSG00000003604,2,112634573,112492964,+,-0.0003,1.7389017,-1.2110753059387207,False
Fam98b,ENSMUSG00000027349,2,117271540,117249739,+,0.087,0.29360762,-0.08834636211395264,False
Bub1b,ENSMUSG00000040084,2,118641591,118598211,+,0.1192,0.26136503,0.3792688846588135,True
Ivd,ENSMUSG00000027332,2,118882909,118861954,+,-0.016,1.0139431,-0.1664896011352539,False
Knl1,ENSMUSG00000027326,2,119105501,119047119,+,0.1934,0.8796382,0.8249283134937286,True
Chp1,ENSMUSG00000014077,2,119587027,119547697,+,0.0908,0.7701287,-1.3475732803344727,False
1700020I14Rik,ENSMUSG00000085438,2,119607502,119594297,+,0.0008,0.42633593,-0.7848926782608032,False
Nusap1,ENSMUSG00000027306,2,119651244,119618298,+,0.3646,0.22389077,0.6553950011730194,True
Rtf1,ENSMUSG00000027304,2,119735407,119675068,+,-0.0011,0.42302632,-0.3104356527328491,False
Mga,ENSMUSG00000033943,2,119969581,119897228,+,-0.0732,0.467452,-0.004863739013671875,False
Snap23,ENSMUSG00000027287,2,120601255,120567671,+,0.0378,0.4317888,-0.06672990322113037,False
Pdia3,ENSMUSG00000027248,2,121438687,121413775,+,-0.0223,0.07916549,-0.47381436824798584,False
Serf2,ENSMUSG00000074884,2,121458313,121449195,+,0.1915,0.09313322,-3.393950939178467,False
Wdr76,ENSMUSG00000027242,2,121544860,121506723,+,0.0339,1.2999605,0.680796355009079,True
Ctdspl2,ENSMUSG00000033411,2,122013642,121956001,+,0.0414,2.0461428,-0.3266754150390625,False
Eif3j1,ENSMUSG00000027236,2,122056598,122028546,+,0.0801,0.59330255,-0.2712721824645996,False
B2m,ENSMUSG00000060802,2,122153083,122147686,+,-0.3814,0.028413918,-2.3074679374694824,False
Slc28a2,ENSMUSG00000027219,2,122461137,122426477,+,-0.1046,1.4467627,-1.0562553405761719,False
Gm14085,ENSMUSG00000079071,2,122528040,122484941,+,-0.0896,0.85894483,0.4363844394683838,True
Dut,ENSMUSG00000027203,2,125258608,125247190,+,0.5077,0.06629355,0.20969665050506592,True
Galk2,ENSMUSG00000027207,2,125984299,125859109,+,0.0373,0.9149869,-0.741108775138855,False
Usp8,ENSMUSG00000027363,2,126759297,126707328,+,0.0021,0.6504901,-0.616599440574646,False
Blvra,ENSMUSG00000001999,2,127097084,127070665,+,0.1313,0.16364454,-0.5899587869644165,False
Snrnp200,ENSMUSG00000003660,2,127240451,127208386,+,-0.0179,0.3028502,-0.6763817071914673,False
Tmem127,ENSMUSG00000034850,2,127261107,127247908,+,-0.0144,0.8442427,-1.1192328929901123,False
Stard7,ENSMUSG00000027367,2,127298932,127270218,+,-0.0208,0.42484164,-0.4867817163467407,False
Mrps5,ENSMUSG00000027374,2,127606829,127587222,+,0.0896,0.2049107,-0.8841582536697388,False
Bcl2l11,ENSMUSG00000027381,2,128162547,128126038,+,-0.0745,1.9822743,-0.2643386125564575,False
Zc3h6,ENSMUSG00000042851,2,129018563,128967402,+,-0.0668,0.608842,-0.15237486362457275,False
Nop56,ENSMUSG00000027405,2,130279313,130274430,+,-0.0514,0.12681973,-0.332584023475647,False
Vps16,ENSMUSG00000027411,2,130444269,130424339,+,-0.0422,0.7469648,-0.6436233520507812,False
Ptpra,ENSMUSG00000027303,2,130556124,130450278,+,-0.0261,1.068735,-0.651009202003479,False
Itpa,ENSMUSG00000074797,2,130681614,130667610,+,0.0339,0.20960625,-1.5728230476379395,False
Cdc25b,ENSMUSG00000027330,2,131198497,131186949,+,0.1546,0.21389207,0.4420223832130432,True
Pank2,ENSMUSG00000037514,2,131299188,131262495,+,0.0426,0.60860354,-0.45875442028045654,False
Cds2,ENSMUSG00000058793,2,132312050,132263148,+,-0.0174,0.61459464,-0.8812302350997925,False
1110034G24Rik,ENSMUSG00000044991,2,132751055,132686931,+,-0.0087,0.5456101,-0.6515253782272339,False
Slx4ip,ENSMUSG00000027281,2,137071950,136891218,+,-0.0242,4.4672294,-1.8768270015716553,False
Snrpb2,ENSMUSG00000008333,2,143072853,143063039,+,0.145,0.07910182,-3.166264533996582,False
Kat14,ENSMUSG00000027425,2,144407676,144368983,+,-0.0033,0.65861195,-0.601335883140564,False
Sec23b,ENSMUSG00000027429,2,144590749,144556229,+,0.0669,0.8601596,-0.09751808643341064,False
Dtd1,ENSMUSG00000027430,2,144768758,144599897,+,0.0272,0.91089195,-0.8528687953948975,False
Naa20,ENSMUSG00000002728,2,145916425,145902099,+,0.1029,0.8794827,-1.0542657375335693,False
Kiz,ENSMUSG00000074749,2,146970097,146855864,+,-0.0228,0.83084565,-0.4406158924102783,False
Xrn2,ENSMUSG00000027433,2,147078000,147012996,+,0.0153,0.53832215,-0.8601125478744507,False
Nxt1,ENSMUSG00000036992,2,148676027,148672601,+,0.235,0.11803763,-0.18326044082641602,False
Cst7,ENSMUSG00000068129,2,150578944,150570415,+,-0.0255,0.037872467,-2.086766242980957,False
Pygb,ENSMUSG00000033059,2,150831758,150786735,+,0.0081,1.0013522,-1.0038535594940186,False
Gins1,ENSMUSG00000027454,2,150931280,150905400,+,0.2337,1.0208732,0.5385869145393372,True
Fkbp1a,ENSMUSG00000032966,2,151561692,151542483,+,0.2652,0.060156643,-2.0314230918884277,False
Csnk2a1,ENSMUSG00000074698,2,152281852,152226839,+,0.0324,0.20227303,-2.0595314502716064,False
Tbc1d20,ENSMUSG00000027465,2,152313996,152293828,+,0.0023,0.41796783,-1.2933337688446045,False
H13,ENSMUSG00000019188,2,152708670,152669461,+,-0.0426,0.20681532,-0.6798055171966553,False
Tpx2,ENSMUSG00000027469,2,152895321,152847964,+,0.2992,0.1276318,0.49891197681427,True
Tm9sf4,ENSMUSG00000068040,2,153210466,153161303,+,-0.0555,0.66177565,-0.6309348344802856,False
Kif3b,ENSMUSG00000027475,2,153333390,153291413,+,0.009,0.5824825,-0.5153708457946777,False
Asxl1,ENSMUSG00000042548,2,153404007,153345829,+,0.0046,2.4186459,-1.6264934539794922,False
Mapre1,ENSMUSG00000027479,2,153773310,153741274,+,0.1316,0.055562913,-0.39871299266815186,False
Cbfa2t2,ENSMUSG00000038533,2,154539356,154436481,+,-0.0157,2.3757026,-1.5661487579345703,False
Chmp4b,ENSMUSG00000038467,2,154694785,154651705,+,0.1407,0.22237967,-0.984270453453064,False
Itch,ENSMUSG00000027598,2,155226855,155133509,+,-0.0232,3.2087498,-2.157050609588623,False
Dynlrb1,ENSMUSG00000047459,2,155250277,155236533,+,0.2632,0.019302355,-3.1899352073669434,False
Cep250,ENSMUSG00000038241,2,155998900,155956458,+,-0.0059,0.91340315,-0.19758665561676025,False
Ergic3,ENSMUSG00000005881,2,156018279,156008045,+,-0.0131,0.07910832,-1.8975193500518799,False
Romo1,ENSMUSG00000067847,2,156145797,156144039,+,0.1533,0.025068816,-0.8490562438964844,False
Phf20,ENSMUSG00000038116,2,156309952,156196466,+,-0.0345,2.1452074,-1.3813490867614746,False
1110008F13Rik,ENSMUSG00000027637,2,156873563,156863128,+,0.1618,0.23287584,-2.0481269359588623,False
Rpn2,ENSMUSG00000027642,2,157326319,157279017,+,-0.057,0.09929675,-1.2236278057098389,False
Manbal,ENSMUSG00000063019,2,157396763,157367594,+,0.0162,0.29051828,-0.3424234390258789,False
Ctnnbl1,ENSMUSG00000027649,2,157891614,157737401,+,0.0265,0.85522014,-1.275649070739746,False
Ralgapb,ENSMUSG00000027652,2,158499253,158409848,+,-0.003,1.9951087,-1.1786165237426758,False
Ppp1r16b,ENSMUSG00000037754,2,158766334,158665398,+,-0.0481,1.3097644,-0.917608380317688,False
Top1,ENSMUSG00000070544,2,160722764,160645888,+,0.0645,0.3112382,-0.8714801073074341,False
Ift52,ENSMUSG00000017858,2,163046141,163017354,+,0.0118,0.4563406,-0.6807769536972046,False
Ywhab,ENSMUSG00000018326,2,164018588,163994960,+,0.117,0.046080757,-2.2224035263061523,False
Stk4,ENSMUSG00000018209,2,164155524,164070322,+,-0.0215,1.4564104,-0.669524073600769,False
Dnttip1,ENSMUSG00000017299,2,164768607,164745983,+,0.052,0.2085255,-0.48221397399902344,False
Ctsa,ENSMUSG00000017760,2,164841032,164832873,+,-0.1343,0.13424703,-1.8935248851776123,False
Pcif1,ENSMUSG00000039849,2,164894454,164879304,+,0.0044,2.0262315,-0.9628933668136597,False
