,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Zfp831,ENSMUSG00000050600,2,174710832,174643534,+,-0.0643,5.7596498,0.057307660579681396,True
Mtg2,ENSMUSG00000039069,2,180085902,180070588,+,0.0103,0.56985277,-0.35742294788360596,False
Adrm1,ENSMUSG00000039041,2,180176286,180171485,+,0.1034,0.11440826,-0.9387228488922119,False
Rps21,ENSMUSG00000039001,2,180258445,180257377,+,-0.2933,0.2323055,0.218980610370636,True
Gid8,ENSMUSG00000027573,2,180718733,180710117,+,0.0161,0.25958782,-0.9207592010498047,False
Slc17a9,ENSMUSG00000023393,2,180742280,180725263,+,-0.0276,3.262013,-1.3692896366119385,False
Arfgap1,ENSMUSG00000027575,2,180982526,180967225,+,0.0257,0.55391484,-0.9245764017105103,False
Tpd52l2,ENSMUSG00000000827,2,181517966,181497142,+,0.0129,0.39148062,-0.3105785846710205,False
Dnajc5,ENSMUSG00000000826,2,181555133,181520485,+,-0.068,0.58099085,-0.6484552621841431,False
Prpf6,ENSMUSG00000002455,2,181655660,181591868,+,0.0106,0.6337092,-0.7680296897888184,False
Mrps28,ENSMUSG00000040269,3,8923918,8802146,-,0.0754,0.77591145,-0.7536094188690186,False
Tpd52,ENSMUSG00000027506,3,9004723,8925593,-,-0.0113,1.3328819,0.5807466804981232,True
Pag1,ENSMUSG00000027508,3,9833679,9687479,-,-0.045,4.3730845,-5.373565673828125,False
1810022K09Rik,ENSMUSG00000078784,3,14611285,14606284,-,0.1366,0.25201845,-0.4082409143447876,False
Pde7a,ENSMUSG00000069094,3,19311322,19223108,-,-0.1028,3.266802,0.015790104866027832,True
Ect2,ENSMUSG00000027699,3,27153878,27097222,-,0.1365,1.3232564,0.6428371965885162,True
Dnajc19,ENSMUSG00000027679,3,34081321,34056020,-,0.0825,0.16125414,-2.9181642532348633,False
Dcun1d1,ENSMUSG00000027708,3,35937445,35892105,-,0.0444,0.79244614,-0.7068406343460083,False
Anxa5,ENSMUSG00000027712,3,36475894,36448923,-,0.0354,0.086950794,-1.3100132942199707,False
Elf2,ENSMUSG00000037174,3,51340663,51252720,-,-0.0491,1.2145795,-0.8392602205276489,False
Ndufc1,ENSMUSG00000037152,3,51408988,51404677,-,0.2699,0.04704011,-2.8842756748199463,False
Setd7,ENSMUSG00000037111,3,51560879,51515319,-,-0.0568,2.5832653,-1.0394837856292725,False
Maml3,ENSMUSG00000061143,3,52105076,51685907,-,-0.0431,0.22702833,-0.2153867483139038,False
Exosc8,ENSMUSG00000027752,3,54735393,54728678,-,0.1746,0.051691405,-2.309086561203003,False
Serp1,ENSMUSG00000027808,3,58525892,58519817,-,0.1528,0.0,0.0,False
Siah2,ENSMUSG00000036432,3,58692400,58674938,-,0.0464,0.22383168,-0.2441345453262329,False
Gpr171,ENSMUSG00000050075,3,59101821,59096448,-,-0.0724,0.18940699,-1.3744885921478271,False
Dhx36,ENSMUSG00000027770,3,62507004,62468013,-,-0.0185,0.51644194,-0.5731359720230103,False
Ssr3,ENSMUSG00000027828,3,65392623,65379655,-,0.0464,0.055838726,-3.3280739784240723,False
Ccnl1,ENSMUSG00000027829,3,65958249,65946151,-,-0.0811,0.32117787,-1.1828398704528809,False
Ift80,ENSMUSG00000027778,3,69004570,68892499,-,-0.0437,2.5052125,0.4614830017089844,True
Trim59,ENSMUSG00000034317,3,69044755,69035288,-,0.0421,0.18735504,-0.5897626876831055,False
Kpna4,ENSMUSG00000027782,3,69127113,69067149,-,-0.0368,2.33693,-0.9392870664596558,False
Pdcd10,ENSMUSG00000027835,3,75556856,75516490,-,0.1067,0.19707587,-0.22571790218353271,False
Golim4,ENSMUSG00000034109,3,75956949,75875084,-,-0.0087,1.5863069,-0.1927647590637207,False
Rapgef2,ENSMUSG00000062232,3,79286517,79062516,-,0.0348,4.860585,-6.699124336242676,False
Etfdh,ENSMUSG00000027809,3,79629500,79603788,-,0.0656,0.584412,-0.6340793371200562,False
Tmem131l,ENSMUSG00000033767,3,84040175,83897655,-,-0.0449,3.4377205,-2.26663875579834,False
Rps3a1,ENSMUSG00000028081,3,86142702,86137940,-,-0.019,0.004384165,-0.45487308502197266,False
Pmf1,ENSMUSG00000028066,3,88410331,88394143,-,0.345,0.12801239,-0.5224477052688599,False
Sema4a,ENSMUSG00000028064,3,88461182,88435959,-,-0.0917,0.15961875,-1.2221007347106934,False
Lamtor2,ENSMUSG00000028062,3,88553074,88549819,-,0.0847,0.13846594,-2.734316349029541,False
Syt11,ENSMUSG00000068923,3,88775164,88744700,-,-0.0269,0.20068823,0.10067731142044067,True
Dap3,ENSMUSG00000068921,3,88951181,88920803,-,0.0615,0.23566149,-1.3886115550994873,False
Mtx1,ENSMUSG00000064068,3,89227088,89209081,-,0.0243,0.18087661,-0.9930959939956665,False
Flad1,ENSMUSG00000042642,3,89411870,89401004,-,-0.0126,4.985223,-1.8065650463104248,False
Il6ra,ENSMUSG00000027947,3,89913196,89864059,-,-0.1807,0.7290794,0.8387205898761749,True
Ubap2l,ENSMUSG00000042520,3,90052628,90000140,-,0.0146,0.51924634,-1.2038249969482422,False
Rps27,ENSMUSG00000090733,3,90213651,90212522,-,-0.2579,0.0014684247,-0.7629170417785645,False
Chtop,ENSMUSG00000001017,3,90509498,90498956,-,0.0251,0.09510757,-3.483062744140625,False
S100a9,ENSMUSG00000056071,3,90695721,90692632,-,-0.0295,0.003992463,0.9548745639622211,False
Snx27,ENSMUSG00000028136,3,94582716,94497544,-,-0.0485,1.3035138,-1.2117342948913574,False
Psmb4,ENSMUSG00000005779,3,94886961,94884093,-,0.2527,0.18198572,-1.3656213283538818,False
Psmd4,ENSMUSG00000005625,3,95042614,95032694,-,0.0743,0.06818879,-0.3931480646133423,False
Pip5k1a,ENSMUSG00000028126,3,95106930,95058530,-,-0.0329,0.9248354,-1.1353514194488525,False
Tnfaip8l2,ENSMUSG00000013707,3,95142360,95139521,-,0.0769,0.09001273,-5.509799003601074,False
Gabpb2,ENSMUSG00000038766,3,95217916,95181766,-,0.0,1.3682743,-1.2174797058105469,False
Mllt11,ENSMUSG00000053192,3,95232171,95219135,-,-0.0167,0.557324,-0.6365236043930054,False
Setdb1,ENSMUSG00000015697,3,95357202,95323525,-,-0.0143,0.9942169,-0.30075836181640625,False
Rprd2,ENSMUSG00000028106,3,95818863,95760341,-,-0.1088,0.8302747,-2.1284005641937256,False
Mrps21,ENSMUSG00000054312,3,95871519,95862634,-,0.2737,0.0760562,-2.009256362915039,False
Polr3c,ENSMUSG00000028099,3,96727628,96711490,-,0.1352,0.7006115,-0.6260069608688354,False
Cd160,ENSMUSG00000038304,3,96829351,96798763,-,0.083,0.0654864,-1.0382447242736816,False
Gpr89,ENSMUSG00000028096,3,96905346,96868281,-,0.0525,0.71670663,-0.37907838821411133,False
Chd1l,ENSMUSG00000028089,3,97610203,97560742,-,0.0187,0.71487457,-0.7156966924667358,False
Man1a2,ENSMUSG00000008763,3,100685503,100562208,-,-0.0265,2.2502792,-3.1132192611694336,False
Cd2,ENSMUSG00000027863,3,101287939,101275899,-,-0.1783,0.112735644,-2.0491511821746826,False
Atp1a1,ENSMUSG00000033161,3,101604684,101576219,-,-0.0615,0.106664136,-2.6570234298706055,False
Hipk1,ENSMUSG00000008730,3,103791563,103739815,-,-0.0841,0.69683516,-0.43023955821990967,False
Capza1,ENSMUSG00000070372,3,104864505,104822779,-,0.116,1.7949094,-1.663755178451538,False
Ddx20,ENSMUSG00000027905,3,105687574,105678270,-,0.0512,1.2390302,-0.10720360279083252,False
Rap1a,ENSMUSG00000068798,3,105801336,105727267,-,0.2022,0.47643033,-0.8775120973587036,False
Atp5f1,ENSMUSG00000000563,3,105960099,105942698,-,0.3444,0.028281784,-2.820789337158203,False
Cept1,ENSMUSG00000040774,3,106547802,106502260,-,-0.1153,0.5391102,-0.4611595869064331,False
Cd53,ENSMUSG00000040747,3,106790149,106759921,-,-0.3303,0.23170128,0.1700102686882019,True
Strip1,ENSMUSG00000014601,3,107631694,107612532,-,-0.0122,1.2598137,-1.0642378330230713,False
Ahcyl1,ENSMUSG00000027893,3,107696560,107663118,-,-0.0109,0.6633262,-0.7207518815994263,False
Gnai3,ENSMUSG00000000001,3,108146146,108107280,-,0.079,0.53377235,-1.0054633617401123,False
Sars,ENSMUSG00000068739,3,108445209,108424865,-,0.0502,0.10752518,-2.0398659706115723,False
Gpsm2,ENSMUSG00000027883,3,108722309,108678638,-,0.1555,0.47528592,0.3899585008621216,True
Stxbp3,ENSMUSG00000027882,3,108840526,108793176,-,-0.0339,1.156633,-1.1541991233825684,False
Prpf38b,ENSMUSG00000027881,3,108911727,108902805,-,-0.0485,0.15630612,-3.117969512939453,False
S1pr1,ENSMUSG00000045092,3,115715072,115710433,-,-0.2069,0.59588474,-1.891016960144043,False
Slc30a7,ENSMUSG00000054414,3,116007406,115938973,-,-0.0729,1.843948,-0.7273324728012085,False
Cdc14a,ENSMUSG00000033502,3,116424032,116272553,-,0.0494,2.4585593,-2.140255928039551,False
Rtca,ENSMUSG00000000339,3,116508208,116488963,-,0.1644,0.17841205,-0.9459019899368286,False
Ptbp2,ENSMUSG00000028134,3,119784466,119718742,-,-0.0063,3.237422,-1.6190686225891113,False
Larp7,ENSMUSG00000027968,3,127553349,127536714,-,0.0934,0.33684868,-0.15499615669250488,False
Ap1ar,ENSMUSG00000074238,3,127837523,127807007,-,-0.057,0.5410319,-0.4115806818008423,False
Fam241a,ENSMUSG00000050549,3,127896324,127869058,-,-0.0909,1.1869193,0.5802090466022491,True
Sec24b,ENSMUSG00000001052,3,130061553,129982759,-,0.0253,1.154394,-1.589259147644043,False
Rpl34,ENSMUSG00000062006,3,130730398,130726831,-,-0.0737,0.00565198,-0.16304278373718262,False
Aimp1,ENSMUSG00000028029,3,132684370,132660499,-,0.0939,0.13164037,-5.0022125244140625,False
Gstcd,ENSMUSG00000028018,3,133092033,132981752,-,-0.0193,2.497056,-0.3423035144805908,False
Tet2,ENSMUSG00000040943,3,133545139,133463679,-,0.0214,4.071575,-2.0656635761260986,False
Cisd2,ENSMUSG00000028165,3,135423925,135406412,-,0.0709,0.09585879,-5.348920822143555,False
Nfkb1,ENSMUSG00000028163,3,135691547,135584655,-,0.0271,2.266356,-2.0606775283813477,False
Dapp1,ENSMUSG00000028159,3,137981545,137931007,-,0.0317,2.324837,-1.1168239116668701,False
Metap1,ENSMUSG00000005813,3,138489515,138458956,-,0.0333,0.49686605,-0.5285876989364624,False
Rap1gds1,ENSMUSG00000028149,3,139075201,138925902,-,0.0122,3.097949,-2.2987430095672607,False
Pdlim5,ENSMUSG00000028273,3,142395696,142239590,-,-0.0288,1.8744048,-0.9193878173828125,False
Pkn2,ENSMUSG00000004591,3,142882004,142790902,-,-0.0577,1.1499763,-0.8994191884994507,False
Lmo4,ENSMUSG00000028266,3,144205220,144188530,-,-0.0244,0.045986086,-1.2146213054656982,False
Hs2st1,ENSMUSG00000040151,3,144570181,144429706,-,0.0142,3.7463334,-2.3069095611572266,False
Sh3glb1,ENSMUSG00000037062,3,144720335,144683678,-,0.0566,1.3348652,-0.6628900766372681,False
Rpf1,ENSMUSG00000028187,3,146521429,146505956,-,0.0307,0.15223193,-1.769911527633667,False
Prkacb,ENSMUSG00000005034,3,146812990,146729574,-,-0.0536,0.34018368,-0.7616106271743774,False
Rabggtb,ENSMUSG00000038975,3,153913009,153907287,-,-0.0084,0.2911905,-1.7133238315582275,False
Srsf11,ENSMUSG00000055436,3,158036639,158010473,-,0.0901,0.85285,-0.6334168910980225,False
Ythdf3,ENSMUSG00000047213,3,16217037,16183212,+,-0.0378,1.0148844,-1.840789556503296,False
Hltf,ENSMUSG00000002428,3,20118490,20057811,+,0.0016,0.8986026,-0.9255589246749878,False
Tbl1xr1,ENSMUSG00000027630,3,22216594,22076652,+,0.0002,1.273694,-0.9637643098831177,False
Tnik,ENSMUSG00000027692,3,28675858,28263214,+,-0.0256,4.720852,-0.9388918876647949,False
Rpl22l1,ENSMUSG00000039221,3,28807424,28805436,+,0.2253,0.014771186,-1.8566737174987793,False
Sec62,ENSMUSG00000027706,3,30821263,30792875,+,-0.1807,0.54149306,-2.2928824424743652,False
Pik3ca,ENSMUSG00000027665,3,32468486,32397671,+,-0.0701,1.2503322,-0.7259516716003418,False
Zfp639,ENSMUSG00000027667,3,32520833,32510259,+,0.0566,0.49866372,-1.6297123432159424,False
Actl6a,ENSMUSG00000027671,3,32726973,32706298,+,0.1522,0.1514336,-2.0158698558807373,False
Ndufb5,ENSMUSG00000027673,3,32751566,32736990,+,0.1287,0.02753331,-5.76308012008667,False
Ttc14,ENSMUSG00000027677,3,33814860,33799832,+,-0.0901,1.1694051,-0.7511165142059326,False
Fxr1,ENSMUSG00000027680,3,34070322,34019943,+,-0.0051,0.94313675,-0.933013916015625,False
Atp11b,ENSMUSG00000037400,3,35856276,35754106,+,-0.0374,4.922778,-3.7046217918395996,False
Exosc9,ENSMUSG00000027714,3,36565727,36552606,+,0.0029,0.45007175,-1.2594144344329834,False
4932438A13Rik,ENSMUSG00000037270,3,37053033,36863104,+,-0.104,2.021632,-2.2150280475616455,False
Spata5,ENSMUSG00000027722,3,37579096,37419896,+,0.0089,2.229813,-0.7535579204559326,False
Hspa4l,ENSMUSG00000025757,3,40796103,40744495,+,0.0114,0.5514424,-0.4470714330673218,False
Plk4,ENSMUSG00000025758,3,40816883,40800019,+,0.0979,0.60988784,0.7081687748432159,True
Larp1b,ENSMUSG00000025762,3,41040234,40950354,+,0.0297,0.92296183,-1.0951151847839355,False
Naa15,ENSMUSG00000063273,3,51476507,51415148,+,-0.0513,0.65749633,-0.6184710264205933,False
Mgst2,ENSMUSG00000074604,3,51682677,51660360,+,-0.1357,0.028748808,-0.24897277355194092,False
Foxo1,ENSMUSG00000044167,3,52353221,52268336,+,-0.1093,0.703984,-0.12893176078796387,False
Supt20,ENSMUSG00000027751,3,54728766,54692807,+,-0.0024,0.7890841,-0.7738094329833984,False
Alg5,ENSMUSG00000036632,3,54751318,54735539,+,-0.1022,0.13503207,-2.1343977451324463,False
Rnf13,ENSMUSG00000036503,3,57835233,57736062,+,-0.0494,0.45290473,-0.3341648578643799,False
Tsc22d2,ENSMUSG00000027806,3,58466783,58414715,+,-0.0203,1.957975,-0.9702821969985962,False
Eif2a,ENSMUSG00000027810,3,58557501,58525821,+,0.046,0.5551563,-1.5663249492645264,False
Selenot,ENSMUSG00000075700,3,58593133,58576636,+,-0.081,0.52913994,-1.9127838611602783,False
Med12l,ENSMUSG00000056476,3,59318682,59005825,+,-0.0411,5.024494,-0.8959997892379761,False
Mbnl1,ENSMUSG00000027763,3,60629750,60472830,+,-0.0904,1.1829866,-0.3006157875061035,False
Gmps,ENSMUSG00000027823,3,64022579,63976106,+,0.1281,0.32076776,-0.7367310523986816,False
Tiparp,ENSMUSG00000034640,3,65555518,65528410,+,-0.0473,0.78484493,-1.2192027568817139,False
Rsrc1,ENSMUSG00000034544,3,67358396,66981390,+,0.0471,3.1750011,-0.5552259683609009,False
Smc4,ENSMUSG00000034349,3,69034623,69004738,+,0.0659,0.34964865,0.5999816060066223,True
Nmd3,ENSMUSG00000027787,3,69756373,69721985,+,-0.01,0.47682038,-1.8708643913269043,False
Serpini1,ENSMUSG00000027834,3,75643495,75557547,+,-0.0871,1.3100139,-0.7772579193115234,False
Ctso,ENSMUSG00000028015,3,81956725,81932601,+,-0.0918,0.8339569,-0.09335494041442871,False
Fbxw7,ENSMUSG00000028086,3,84979198,84815268,+,-0.0374,1.4476005,-1.6795284748077393,False
Lrba,ENSMUSG00000028080,3,86782692,86224680,+,0.0427,8.895275,-2.925485372543335,False
Sh2d2a,ENSMUSG00000028071,3,87855722,87846755,+,0.039,0.08228868,-2.0413317680358887,False
Mrpl24,ENSMUSG00000019710,3,87923672,87919506,+,0.0395,0.09277408,-2.6320202350616455,False
Mef2d,ENSMUSG00000001419,3,88172086,88142372,+,-0.0577,1.555702,-1.4168121814727783,False
Cct3,ENSMUSG00000001416,3,88321767,88297116,+,0.0816,0.09445265,-1.5459327697753906,False
Smg5,ENSMUSG00000001415,3,88362338,88336260,+,-0.0608,1.4172198,-2.065521001815796,False
Ssr2,ENSMUSG00000041355,3,88588419,88575876,+,-0.0459,0.027320754,-6.257663249969482,False
Arhgef2,ENSMUSG00000028059,3,88648052,88605966,+,-0.0096,0.37201783,-0.5928748846054077,False
2810403A07Rik,ENSMUSG00000028060,3,88712924,88685803,+,-0.0348,1.782519,-1.5215022563934326,False
Gon4l,ENSMUSG00000054199,3,88910103,88835231,+,-0.0127,1.3377352,-0.6346238851547241,False
Ash1l,ENSMUSG00000028053,3,89079375,88950622,+,-0.1273,1.7477452,-2.7898623943328857,False
Fam189b,ENSMUSG00000032657,3,89189295,89183143,+,-0.1122,0.04692722,-0.13835573196411133,False
Krtcap2,ENSMUSG00000042747,3,89249906,89245966,+,0.1839,0.034276363,-3.605179786682129,False
Pbxip1,ENSMUSG00000042613,3,89450952,89436706,+,-0.1349,0.19676957,-2.4940121173858643,False
Pmvk,ENSMUSG00000027952,3,89469013,89454541,+,0.0116,4.597526,-2.7539799213409424,False
Adar,ENSMUSG00000027951,3,89753446,89715022,+,-0.0516,0.63416624,-0.4913984537124634,False
4933434E20Rik,ENSMUSG00000027942,3,90068347,90051636,+,-0.03,0.9799207,-4.3256049156188965,False
Tpm3,ENSMUSG00000027940,3,90100902,90072649,+,0.2845,0.1540628,0.047767579555511475,True
Jtb,ENSMUSG00000027937,3,90235838,90231597,+,-0.0578,0.053686265,-1.7691237926483154,False
Gatad2b,ENSMUSG00000042390,3,90363407,90293178,+,-0.0816,0.7753851,-1.6400830745697021,False
Ilf2,ENSMUSG00000001016,3,90488379,90476126,+,0.0591,0.12322695,-0.48053455352783203,False
S100a13,ENSMUSG00000042312,3,90524581,90514435,+,0.2548,0.027334485,-2.9161620140075684,False
S100a4,ENSMUSG00000001020,3,90606045,90603771,+,0.4362,0.003471286,-2.09824538230896,False
S100a6,ENSMUSG00000001025,3,90624181,90612882,+,0.429,1.3267617,0.7200843989849091,True
S100a8,ENSMUSG00000056054,3,90670035,90668978,+,-0.0302,0.004794201,0.9800824858248234,False
S100a11,ENSMUSG00000027907,3,93526287,93520488,+,0.284,0.021223465,-1.1678228378295898,False
S100a10,ENSMUSG00000041959,3,93564643,93555080,+,0.4564,0.013012005,-2.8393800258636475,False
Pi4kb,ENSMUSG00000038861,3,95006843,94974731,+,-0.0355,3.7127256,-3.0137834548950195,False
Vps72,ENSMUSG00000008958,3,95123051,95111022,+,0.0155,0.56013125,-1.6843929290771484,False
Cdc42se1,ENSMUSG00000046722,3,95236409,95228732,+,0.0543,0.030226147,-3.0962605476379395,False
Arnt,ENSMUSG00000015522,3,95497240,95434388,+,-0.0297,1.8169738,-1.043504238128662,False
Ctss,ENSMUSG00000038642,3,95556403,95526786,+,-0.2053,0.105839536,0.46064597368240356,True
Golph3l,ENSMUSG00000046519,3,95619247,95588934,+,0.0019,0.7435425,-1.3292827606201172,False
Mcl1,ENSMUSG00000038612,3,95663176,95658788,+,-0.0784,0.0635512,-1.8994841575622559,False
Anp32e,ENSMUSG00000015749,3,95947390,95929246,+,0.2236,0.11628519,0.22920817136764526,True
Otud7b,ENSMUSG00000038495,3,96161129,96104527,+,0.0007,1.6070181,-0.7958189249038696,False
Txnip,ENSMUSG00000038393,3,96561883,96557957,+,-0.1653,0.109021336,-0.15060174465179443,False
Rbm8a,ENSMUSG00000038374,3,96633791,96629933,+,0.1692,0.20069142,-0.8748900890350342,False
Rnf115,ENSMUSG00000028098,3,96791638,96727664,+,0.0799,0.8721746,-2.286951780319214,False
Sec22b,ENSMUSG00000027879,3,97923276,97901190,+,0.11,0.20699352,-3.546626091003418,False
Notch2,ENSMUSG00000027878,3,98150361,98013527,+,-0.0755,1.1441195,-0.3178212642669678,False
Gdap2,ENSMUSG00000027865,3,100206981,100162381,+,0.1011,2.6567698,-1.43485689163208,False
Sike1,ENSMUSG00000027854,3,103008459,102995708,+,0.0378,0.1590875,-0.7781796455383301,False
Csde1,ENSMUSG00000068823,3,103058186,103020426,+,-0.0189,0.70547533,-0.6936812400817871,False
Nras,ENSMUSG00000027852,3,103067914,103058285,+,-0.0553,1.2711382,-0.4672548770904541,False
Bcas2,ENSMUSG00000005687,3,103179166,103171655,+,0.0704,0.11177618,-2.853229522705078,False
Trim33,ENSMUSG00000033014,3,103358775,103279293,+,-0.031,2.0882246,-0.7340914011001587,False
Ptpn22,ENSMUSG00000027843,3,103912247,103859795,+,0.0799,2.1379976,-1.430635929107666,False
Rsbn1,ENSMUSG00000044098,3,103966636,103914120,+,-0.0436,0.74792033,-0.6945812702178955,False
Phtf1,ENSMUSG00000058388,3,104024598,103968110,+,-0.0036,0.7607466,-1.2790498733520508,False
Slc16a1,ENSMUSG00000032902,3,104658462,104638668,+,-0.0327,0.9089768,-0.5387698411941528,False
Gm5547,ENSMUSG00000104835,3,105817357,105815540,+,0.0178,0.09097493,-0.906234860420227,False
Gm42722,ENSMUSG00000106093,3,106017539,106001561,+,-0.0943,3.382446,-0.36464250087738037,False
Dennd2d,ENSMUSG00000027901,3,106503030,106482405,+,-0.0695,3.826452,-0.31817352771759033,False
Dram2,ENSMUSG00000027900,3,106575890,106547798,+,-0.0425,0.8180373,-0.6980882883071899,False
Lrif1,ENSMUSG00000056260,3,106736577,106684987,+,0.0263,0.58442867,-1.162003755569458,False
Lamtor5,ENSMUSG00000087260,3,107284082,107278858,+,0.2045,0.06897573,-3.563192844390869,False
Psma5,ENSMUSG00000068749,3,108279974,108256926,+,0.1487,0.04857729,-2.9252514839172363,False
Taf13,ENSMUSG00000048100,3,108583222,108571698,+,0.0189,1.3330696,-1.6696021556854248,False
Clcc1,ENSMUSG00000027884,3,108678840,108653913,+,-0.0674,0.5255826,-0.2256077527999878,False
Vav3,ENSMUSG00000033721,3,109685698,109340653,+,-0.0011,2.830045,-0.01666247844696045,False
Sass6,ENSMUSG00000027959,3,116631004,116594982,+,0.0789,1.1674378,0.11397498846054077,True
Frrs1,ENSMUSG00000033386,3,116908177,116859464,+,-0.0714,1.1645439,-0.8949298858642578,False
Gclm,ENSMUSG00000028124,3,122270732,122245557,+,0.0758,0.9218134,-0.46213841438293457,False
Dnttip2,ENSMUSG00000039756,3,122285271,122274388,+,0.0218,0.44286722,-1.0221455097198486,False
1810037I17Rik,ENSMUSG00000054091,3,122926184,122924203,+,0.3477,0.06392927,-0.20488440990447998,False
Camk2d,ENSMUSG00000053819,3,126846326,126596302,+,-0.0543,3.6470308,-0.9681272506713867,False
Zgrf1,ENSMUSG00000051278,3,127618023,127553489,+,0.0253,3.285834,0.3260272741317749,True
Elovl6,ENSMUSG00000041220,3,129638495,129532355,+,-0.0869,1.4852258,-0.0406646728515625,False
Lef1,ENSMUSG00000027985,3,131224356,131110471,+,-0.2224,1.2936277,0.704244464635849,True
Tbck,ENSMUSG00000028030,3,132841688,132684144,+,-0.0436,1.2881206,-0.6282871961593628,False
Ppa2,ENSMUSG00000028013,3,133378235,133310110,+,0.0994,0.26831296,-2.0897223949432373,False
Cenpe,ENSMUSG00000045328,3,135273611,135212537,+,0.1302,0.15719397,0.5013143420219421,True
Ube2d3,ENSMUSG00000078578,3,135468198,135438149,+,0.1845,0.036670472,-2.1934826374053955,False
Manba,ENSMUSG00000028164,3,135571404,135485611,+,-0.0191,3.9166439,-0.12614476680755615,False
Ppp3ca,ENSMUSG00000028161,3,136937727,136670124,+,0.0091,1.8887748,-1.3860700130462646,False
H2afz,ENSMUSG00000037894,3,137866922,137864487,+,0.4127,0.005895334,-2.9696598052978516,False
Trmt10a,ENSMUSG00000004127,3,138159821,138143448,+,0.0624,2.6036408,-0.9652509689331055,False
Eif4e,ENSMUSG00000028156,3,138559696,138526179,+,0.1082,1.0373099,-0.33676624298095703,False
Tspan5,ENSMUSG00000028152,3,138907905,138742195,+,0.0436,2.2974782,-2.094012498855591,False
Gbp7,ENSMUSG00000040253,3,142550149,142530342,+,-0.0436,0.110715136,-4.131994724273682,False
Gbp3,ENSMUSG00000028268,3,142573209,142560026,+,0.0086,0.23365504,-1.5668153762817383,False
Gbp2,ENSMUSG00000028270,3,142638008,142620602,+,-0.1183,0.018933926,-0.6166573762893677,False
Gtf2b,ENSMUSG00000028271,3,142783606,142765045,+,0.0969,0.30911195,-2.275400161743164,False
Selenof,ENSMUSG00000037072,3,144597680,144570304,+,-0.0764,0.025665183,-4.303562641143799,False
Bcl10,ENSMUSG00000028191,3,145934356,145922804,+,-0.0065,0.10926724,-1.2642757892608643,False
2410004B18Rik,ENSMUSG00000036873,3,145944829,145938014,+,0.0138,0.39743307,-1.419966459274292,False
Gng5,ENSMUSG00000068523,3,146505572,146499807,+,0.2271,0.051783368,-3.846604347229004,False
Fubp1,ENSMUSG00000028034,3,152236826,152210422,+,0.0057,1.3265656,-0.525165319442749,False
Zzz3,ENSMUSG00000039068,3,152462826,152395473,+,-0.0532,1.1897748,-0.43072426319122314,False
Pigk,ENSMUSG00000039047,3,152980408,152714100,+,-0.0095,1.32208,-0.616578221321106,False
Zranb2,ENSMUSG00000028180,3,157548410,157534160,+,0.0007,0.23417,-0.6920710802078247,False
Ankrd13c,ENSMUSG00000039988,3,158008034,157947239,+,-0.0199,1.0538241,-0.3797839879989624,False
Depdc1a,ENSMUSG00000028175,3,159529955,159495433,+,0.1959,0.82621056,0.2935981750488281,True
Rps20,ENSMUSG00000028234,4,3835665,3831334,-,-0.1465,0.002858457,-0.6367864608764648,False
Nsmaf,ENSMUSG00000028245,4,6454271,6396207,-,0.0335,0.96936744,-0.33992886543273926,False
Tox,ENSMUSG00000041272,4,6991557,6686353,-,-0.0796,5.743332,0.275246262550354,True
Otud6b,ENSMUSG00000040550,4,14826587,14809498,-,0.0648,0.8605281,-0.22943198680877686,False
Ripk2,ENSMUSG00000041135,4,16163647,16122733,-,-0.0286,2.5945175,-0.973177433013916,False
Cpne3,ENSMUSG00000028228,4,19570108,19519254,-,0.008,0.16189653,-0.5637171268463135,False
Wwp1,ENSMUSG00000041058,4,19708993,19608303,-,-0.0355,1.417898,-1.859032392501831,False
Ufl1,ENSMUSG00000040359,4,25281821,25248600,-,-0.0407,0.79248375,-0.6612080335617065,False
Pnrc1,ENSMUSG00000040128,4,33290163,33245423,-,-0.1409,0.078114,-2.211846113204956,False
Orc3,ENSMUSG00000040044,4,34614944,34570796,-,0.067,0.87190026,-1.0601229667663574,False
Smim8,ENSMUSG00000028295,4,34778423,34768664,-,0.0414,0.18052518,-1.0830869674682617,False
Zfp292,ENSMUSG00000039967,4,34882960,34803113,-,-0.1128,0.32865307,-3.801987648010254,False
Ddx58,ENSMUSG00000040296,4,40239828,40203773,-,0.0316,0.93889076,-0.8221513032913208,False
Topors,ENSMUSG00000036822,4,40269850,40259601,-,-0.0243,0.24696213,-1.016157865524292,False
Ndufb6,ENSMUSG00000071014,4,40279421,40270591,-,0.2252,0.07594128,-5.769269943237305,False
Smu1,ENSMUSG00000028409,4,40757923,40736542,-,0.0425,0.30951065,-2.1795241832733154,False
B4galt1,ENSMUSG00000028413,4,40854005,40804602,-,-0.0303,1.1337827,-0.8529891967773438,False
Bag1,ENSMUSG00000028416,4,40948294,40936398,-,0.3297,0.0867371,-4.84537410736084,False
Ubap2,ENSMUSG00000028433,4,41275144,41194313,-,0.0177,1.6065315,-0.31884992122650146,False
Dcaf12,ENSMUSG00000028436,4,41314889,41291300,-,0.0317,0.8439699,-2.4706711769104004,False
Dctn3,ENSMUSG00000028447,4,41723170,41714798,-,0.0923,0.4099078,-2.4379758834838867,False
Vcp,ENSMUSG00000028452,4,43000507,42979963,-,0.0391,0.28208926,-0.4945186376571655,False
