,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Rpl18a,ENSMUSG00000045128,Gene Expression,1957,True,4.275046,2.5618062,0.49381793
Nr2f6,ENSMUSG00000002393,Gene Expression,51,True,0.027418971,0.5811787,0.5372421
Abhd8,ENSMUSG00000007950,Gene Expression,808,True,0.54324913,0.62273014,0.5795133
Ano8,ENSMUSG00000034863,Gene Expression,65,True,0.03730014,0.45788658,0.20927921
Bst2,ENSMUSG00000046718,Gene Expression,1110,True,0.8266495,0.8632059,0.38197315
Zfp882,ENSMUSG00000089857,Gene Expression,20,True,0.014014133,0.4840256,0.27881023
Cyp4f18,ENSMUSG00000003484,Gene Expression,9,True,0.012669128,1.1427331,2.0310032
Klf2,ENSMUSG00000055148,Gene Expression,1804,True,2.2757862,1.6791818,0.85219556
Slc35e1,ENSMUSG00000019731,Gene Expression,196,True,0.116834514,0.6185087,0.6365416
Gm17435,ENSMUSG00000097000,Gene Expression,26,True,0.020481644,0.5554261,0.46873897
Hmox1,ENSMUSG00000005413,Gene Expression,77,True,0.03708815,0.7801301,1.0664622
Mcm5,ENSMUSG00000005410,Gene Expression,631,True,0.5246794,0.825065,1.3866328
Zfp827,ENSMUSG00000071064,Gene Expression,25,True,0.018877769,0.7749099,1.0525762
Otud4,ENSMUSG00000036990,Gene Expression,262,True,0.16150674,0.64555645,0.7084899
Inpp4b,ENSMUSG00000037940,Gene Expression,304,True,0.25601947,0.726204,0.92301613
Il15,ENSMUSG00000031712,Gene Expression,18,True,0.01549126,0.6466318,0.7113503
Ddx39,ENSMUSG00000005481,Gene Expression,944,True,0.70547205,0.5306614,0.24216719
Adgre5,ENSMUSG00000002885,Gene Expression,1070,True,0.72974384,0.66289026,0.72666276
Asf1b,ENSMUSG00000005470,Gene Expression,543,True,0.46735284,0.84320456,1.4489342
Il27ra,ENSMUSG00000005465,Gene Expression,498,True,0.3609017,0.7160689,1.0122782
Gm26532,ENSMUSG00000097296,Gene Expression,145,True,0.07533817,0.55802804,0.4756602
Ier2,ENSMUSG00000053560,Gene Expression,1463,True,1.2379622,0.9376194,1.1499614
Nfix,ENSMUSG00000001911,Gene Expression,45,True,0.035589196,0.49454466,0.30679142
Calr,ENSMUSG00000003814,Gene Expression,1596,True,1.4827815,0.9463617,0.28064927
Dnase2a,ENSMUSG00000003812,Gene Expression,201,True,0.13844511,0.93518513,1.4789157
Junb,ENSMUSG00000052837,Gene Expression,1699,True,1.9025526,1.6902925,1.9427317
Fbxw9,ENSMUSG00000008167,Gene Expression,30,True,0.020968754,0.49726394,0.31402484
Siah1a,ENSMUSG00000036840,Gene Expression,190,True,0.13309388,0.45994207,0.21474692
Adcy7,ENSMUSG00000031659,Gene Expression,828,True,0.52583724,0.4933655,0.24738792
Rbl2,ENSMUSG00000031666,Gene Expression,332,True,0.2119787,0.6862166,0.81664777
Fto,ENSMUSG00000055932,Gene Expression,290,True,0.19259802,0.5080005,0.34258458
Bbs2,ENSMUSG00000031755,Gene Expression,24,True,0.019336313,0.47966912,0.2672218
Mt2,ENSMUSG00000031762,Gene Expression,178,True,0.13546623,1.0905775,1.8922669
Mt1,ENSMUSG00000031765,Gene Expression,428,True,0.37229887,1.354025,3.2033823
Herpud1,ENSMUSG00000031770,Gene Expression,418,True,0.27573615,0.5577136,0.468396
9330175E14Rik,ENSMUSG00000097194,Gene Expression,158,True,0.11971736,0.5467223,0.44558638
Rspry1,ENSMUSG00000050079,Gene Expression,415,True,0.25009823,0.6021285,0.59296954
Ccdc102a,ENSMUSG00000063605,Gene Expression,143,True,0.09774848,0.46541512,0.22930549
Adgrg5,ENSMUSG00000061577,Gene Expression,223,True,0.15438446,0.7662682,1.0295888
Mmp15,ENSMUSG00000031790,Gene Expression,19,True,0.0143760545,0.92377317,1.4485595
4930513N10Rik,ENSMUSG00000074136,Gene Expression,27,True,0.016634377,0.49724197,0.31396642
Tk2,ENSMUSG00000035824,Gene Expression,237,True,0.1614085,0.49577785,0.31007177
Rrad,ENSMUSG00000031880,Gene Expression,228,True,0.15407874,0.5246152,0.38678056
Hsf4,ENSMUSG00000033249,Gene Expression,53,True,0.022938628,0.55567104,0.46939048
Tppp3,ENSMUSG00000014846,Gene Expression,144,True,0.12808461,1.2886195,2.419068
Ripor1,ENSMUSG00000038604,Gene Expression,62,True,0.0426433,0.561071,0.48375458
Gm5914,ENSMUSG00000098120,Gene Expression,299,True,0.2399241,0.85869753,1.2754552
Pskh1,ENSMUSG00000048310,Gene Expression,117,True,0.07816853,0.5081258,0.34291786
Gm10073,ENSMUSG00000060019,Gene Expression,493,True,0.3243478,0.5243001,0.35363495
Tango6,ENSMUSG00000041949,Gene Expression,88,True,0.062130593,0.72479516,0.9192686
Nfat5,ENSMUSG00000003847,Gene Expression,233,True,0.14067774,0.59923196,0.58526456
Psmd7,ENSMUSG00000039067,Gene Expression,954,True,0.6427469,0.547245,0.3029307
Hp,ENSMUSG00000031722,Gene Expression,9,True,0.069237486,3.5926497,8.547896
Ap1g1,ENSMUSG00000031731,Gene Expression,270,True,0.15478112,0.52395815,0.38503268
Znrf1,ENSMUSG00000033545,Gene Expression,401,True,0.33240974,0.79954374,1.2989782
Zfp1,ENSMUSG00000055835,Gene Expression,98,True,0.07493835,0.5448893,0.44071046
Tmem170,ENSMUSG00000031953,Gene Expression,26,True,0.017167602,0.50807667,0.3427872
Adat1,ENSMUSG00000031949,Gene Expression,50,True,0.03132871,0.5089516,0.3451146
Maf,ENSMUSG00000055435,Gene Expression,75,True,0.050169002,0.70044506,0.8544962
Cdyl2,ENSMUSG00000031758,Gene Expression,126,True,0.09568364,0.6033532,0.5962273
Mlycd,ENSMUSG00000074064,Gene Expression,218,True,0.14038813,0.5255705,0.38932166
Mbtps1,ENSMUSG00000031835,Gene Expression,322,True,0.19871593,0.51118207,0.35104772
Hsdl1,ENSMUSG00000034189,Gene Expression,253,True,0.17395478,0.4705107,0.24285994
Cotl1,ENSMUSG00000031827,Gene Expression,1732,True,2.043319,1.1462628,0.5203819
Klhl36,ENSMUSG00000031828,Gene Expression,117,True,0.07263742,0.51964086,0.3735485
Usp10,ENSMUSG00000031826,Gene Expression,241,True,0.14409249,0.5084798,0.3438595
Gse1,ENSMUSG00000031822,Gene Expression,223,True,0.11857377,0.68900573,0.82406706
Irf8,ENSMUSG00000041515,Gene Expression,237,True,0.17882782,1.9528282,4.1858945
Car5a,ENSMUSG00000025317,Gene Expression,9,True,0.013213025,2.0510736,4.447232
Cyba,ENSMUSG00000006519,Gene Expression,1845,True,2.274246,1.5096369,0.5848696
Rpl13,ENSMUSG00000000740,Gene Expression,1949,True,4.276955,2.4824188,0.29914144
Cdk10,ENSMUSG00000033862,Gene Expression,81,True,0.0528869,0.5130207,0.35593855
Vps9d1,ENSMUSG00000001062,Gene Expression,103,True,0.06315473,0.49074274,0.29667816
Tubb3,ENSMUSG00000062380,Gene Expression,166,True,0.096365996,0.78163534,1.0704662
Gas8,ENSMUSG00000040220,Gene Expression,45,True,0.02660961,0.4583441,0.21049625
Rab4a,ENSMUSG00000019478,Gene Expression,26,True,0.020101024,0.5678522,0.5017929
Arv1,ENSMUSG00000031982,Gene Expression,62,True,0.047679115,1.0790441,1.8615875
Sipa1l2,ENSMUSG00000001995,Gene Expression,16,True,0.014349738,0.72415507,0.91756594
Gm26759,ENSMUSG00000097060,Gene Expression,39,True,0.027300356,0.6810693,0.8029558
Irf2bp2,ENSMUSG00000051495,Gene Expression,324,True,0.21065706,0.62888527,0.6641438
Itgb1,ENSMUSG00000025809,Gene Expression,950,True,0.86863756,1.3395375,1.048694
Gm16741,ENSMUSG00000084775,Gene Expression,15,True,0.013490525,0.66429204,0.7583274
Fhit,ENSMUSG00000060579,Gene Expression,21,True,0.019353906,0.6046794,0.59975505
Slc4a7,ENSMUSG00000021733,Gene Expression,355,True,0.19694713,0.49427536,0.3060751
1700062C10Rik,ENSMUSG00000114390,Gene Expression,67,True,0.0993647,1.3273891,2.522197
Top2b,ENSMUSG00000017485,Gene Expression,1018,True,0.7266106,0.665155,0.7349609
Nr1d2,ENSMUSG00000021775,Gene Expression,41,True,0.041340087,0.75778645,1.007027
Gng2,ENSMUSG00000043004,Gene Expression,992,True,0.7912302,0.55063444,0.3153498
Saysd1,ENSMUSG00000045107,Gene Expression,358,True,0.24781841,0.6880704,0.82157904
Nudt13,ENSMUSG00000021809,Gene Expression,134,True,0.08262782,0.5144628,0.3597747
Gm30054,ENSMUSG00000114937,Gene Expression,497,True,0.3665715,0.5249524,0.35587534
Mss51,ENSMUSG00000021815,Gene Expression,71,True,0.047707215,0.45842943,0.2107232
Sec24c,ENSMUSG00000039367,Gene Expression,387,True,0.22644717,0.57657194,0.5249879
6230400D17Rik,ENSMUSG00000097577,Gene Expression,52,True,0.036316413,0.55427706,0.46568245
Fut11,ENSMUSG00000039357,Gene Expression,259,True,0.13926326,0.50052714,0.32270512
Adk,ENSMUSG00000039197,Gene Expression,376,True,0.22240703,0.5757425,0.5227815
Kat6b,ENSMUSG00000021767,Gene Expression,112,True,0.0781725,0.5323156,0.40726393
Rps24,ENSMUSG00000025290,Gene Expression,1931,True,4.286768,2.868303,1.2454197
Dennd6a,ENSMUSG00000040818,Gene Expression,167,True,0.097745135,0.45991567,0.21467668
Gnl3,ENSMUSG00000042354,Gene Expression,654,True,0.5042706,0.80197334,1.3073229
Nisch,ENSMUSG00000021910,Gene Expression,740,True,0.48350656,0.6052648,0.63171375
Sh3bp5,ENSMUSG00000021892,Gene Expression,315,True,0.27554843,0.72890896,1.0563781
Mettl6,ENSMUSG00000021891,Gene Expression,283,True,0.1632102,0.69780743,0.84747994
Eaf1,ENSMUSG00000021890,Gene Expression,142,True,0.07622762,0.8699143,1.3052924
Timm23,ENSMUSG00000013701,Gene Expression,238,True,0.1304521,0.588753,0.55739003
Mapk8,ENSMUSG00000021936,Gene Expression,165,True,0.11206165,0.54870725,0.45086646
Gm49032,ENSMUSG00000115109,Gene Expression,38,True,0.027970148,0.48604438,0.28418028
Tspan14,ENSMUSG00000037824,Gene Expression,278,True,0.16324984,0.5649724,0.49413255
AC160336.1,ENSMUSG00000115801,Gene Expression,734,True,0.65765506,1.5125064,3.8397143
Styx,ENSMUSG00000053205,Gene Expression,95,True,0.06228694,0.5346114,0.41337085
Cdkn3,ENSMUSG00000037628,Gene Expression,401,True,0.30265146,0.77043545,1.1990037
Socs4,ENSMUSG00000048379,Gene Expression,267,True,0.17076135,0.65602225,0.73632944
Lgals3,ENSMUSG00000050335,Gene Expression,896,True,1.4915013,2.2028732,2.2605584
Tmem260,ENSMUSG00000036339,Gene Expression,137,True,0.08599059,0.45991543,0.21467605
Apex1,ENSMUSG00000035960,Gene Expression,422,True,0.29351532,0.48657677,0.22407156
Tmem55b,ENSMUSG00000035953,Gene Expression,335,True,0.21801142,0.53983945,0.42727768
Arhgef40,ENSMUSG00000004562,Gene Expression,30,True,0.019148111,0.8006403,1.1210202
Rpgrip1,ENSMUSG00000057132,Gene Expression,669,True,0.45550132,0.5876304,0.5711472
Rab2b,ENSMUSG00000022159,Gene Expression,96,True,0.06692126,0.50975645,0.3472555
Sall2,ENSMUSG00000049532,Gene Expression,19,True,0.020349983,1.462883,2.882617
Trav13-1,ENSMUSG00000076839,Gene Expression,4,True,0.018933559,2.74633,6.296646
Trav14-1,ENSMUSG00000076840,Gene Expression,405,True,0.27264065,0.6912613,0.9270747
Trav16,ENSMUSG00000076855,Gene Expression,19,True,0.019726526,1.5557833,3.1297362
Trdv1,ENSMUSG00000076864,Gene Expression,20,True,0.01624219,1.2042177,2.194555
Gm43647,ENSMUSG00000105963,Gene Expression,198,True,0.14270215,0.6222525,0.64650035
Trav22,ENSMUSG00000104650,Gene Expression,27,True,0.0212315,0.56789017,0.50189394
Trdc,ENSMUSG00000104876,Gene Expression,1127,True,1.5887415,2.165058,2.200972
Abhd4,ENSMUSG00000040997,Gene Expression,47,True,0.031077113,0.5736662,0.51725847
Lrp10,ENSMUSG00000022175,Gene Expression,1052,True,0.6804307,0.5943436,0.47550312
Zfhx2,ENSMUSG00000040721,Gene Expression,109,True,0.06785552,0.45706764,0.2071008
Irf9,ENSMUSG00000002325,Gene Expression,472,True,0.32210487,0.5260514,0.35964993
Ipo4,ENSMUSG00000002319,Gene Expression,105,True,0.066588655,0.5441997,0.43887618
Tm9sf1,ENSMUSG00000002320,Gene Expression,128,True,0.0716086,0.48620543,0.2846087
Rabggta,ENSMUSG00000040472,Gene Expression,236,True,0.14908585,0.57579607,0.522924
Cma1,ENSMUSG00000022225,Gene Expression,23,True,0.073996626,3.0073633,6.991007
Gzmb,ENSMUSG00000015437,Gene Expression,1132,True,2.3301497,3.0262492,2.976152
Zmym5,ENSMUSG00000040123,Gene Expression,374,True,0.24979217,1.0683389,1.8331112
Zmym2,ENSMUSG00000021945,Gene Expression,141,True,0.09850045,0.49699497,0.31330937
Xpo4,ENSMUSG00000021952,Gene Expression,293,True,0.14957933,0.62727344,0.65985626
Phf11a,ENSMUSG00000044703,Gene Expression,315,True,0.17437135,0.47899085,0.26541758
Phf11c,ENSMUSG00000091144,Gene Expression,332,True,0.21713163,0.5763877,0.5244978
Atp8a2,ENSMUSG00000021983,Gene Expression,15,True,0.015786884,0.66431046,0.7583764
Kpna3,ENSMUSG00000021929,Gene Expression,359,True,0.19137774,0.47216317,0.24725562
Trim13,ENSMUSG00000035235,Gene Expression,50,True,0.033953622,0.4650542,0.22834545
Dleu7,ENSMUSG00000048281,Gene Expression,15,True,0.013151391,1.4791027,2.9257624
Ints6,ENSMUSG00000035161,Gene Expression,361,True,0.21755613,0.47193706,0.24665415
Zfp395,ENSMUSG00000034522,Gene Expression,58,True,0.045328997,0.67624384,0.7901198
Esco2,ENSMUSG00000022034,Gene Expression,273,True,0.17414628,0.63030666,0.66792476
Loxl2,ENSMUSG00000034205,Gene Expression,52,True,0.05552538,1.5461507,3.104113
Chmp7,ENSMUSG00000034190,Gene Expression,232,True,0.1414748,0.630688,0.6689392
Egr3,ENSMUSG00000033730,Gene Expression,21,True,0.024678651,0.9749692,1.5847433
Polr3d,ENSMUSG00000000776,Gene Expression,213,True,0.13616699,0.4972308,0.31393668
Reep4,ENSMUSG00000033589,Gene Expression,446,True,0.2755036,0.5513288,0.4464668
Fndc3a,ENSMUSG00000033487,Gene Expression,237,True,0.14317441,0.46838892,0.23721592
Cysltr2,ENSMUSG00000033470,Gene Expression,137,True,0.08756445,0.5907653,0.5627428
Lpar6,ENSMUSG00000033446,Gene Expression,288,True,0.2471761,0.92336833,1.4474827
Nudt15,ENSMUSG00000033405,Gene Expression,51,True,0.031430528,1.0575111,1.8043087
Gm4285,ENSMUSG00000085829,Gene Expression,66,True,0.044551183,0.46402153,0.22559848
Tsc22d1,ENSMUSG00000022010,Gene Expression,27,True,0.021598555,0.5883691,0.55636877
Dnajc15,ENSMUSG00000022013,Gene Expression,1681,True,1.9590722,1.0241345,0.20108119
Epsti1,ENSMUSG00000022014,Gene Expression,1625,True,1.8242692,1.1679108,1.1268407
Akap11,ENSMUSG00000022016,Gene Expression,160,True,0.10716043,0.66226906,0.7529462
Rgcc,ENSMUSG00000022018,Gene Expression,444,True,0.42125425,1.0525689,2.1680107
Naa16,ENSMUSG00000022020,Gene Expression,341,True,0.18992013,0.49476433,0.30737576
Rpl36a-ps1,ENSMUSG00000060377,Gene Expression,901,True,0.64838386,0.54194754,0.28352037
Pibf1,ENSMUSG00000022064,Gene Expression,155,True,0.107443176,0.55059975,0.4559006
Tbc1d4,ENSMUSG00000033083,Gene Expression,48,True,0.052460045,1.3023489,2.4555886
Kctd12,ENSMUSG00000098557,Gene Expression,40,True,0.0350722,0.69984204,0.8528921
Mycbp2,ENSMUSG00000033004,Gene Expression,1023,True,0.74273294,0.6140458,0.5476933
Rbm26,ENSMUSG00000022119,Gene Expression,391,True,0.25986478,0.5228168,0.3819966
Spry2,ENSMUSG00000022114,Gene Expression,20,True,0.029174693,1.7218801,3.5715616
Abcc4,ENSMUSG00000032849,Gene Expression,90,True,0.049600124,0.48436475,0.27971238
Cldn10,ENSMUSG00000022132,Gene Expression,25,True,0.025199289,0.8367473,1.2170665
Dzip1,ENSMUSG00000042156,Gene Expression,99,True,0.08253481,0.55275685,0.4616386
Mbnl2,ENSMUSG00000022139,Gene Expression,338,True,0.23993672,0.5460664,0.4438417
1810041H14Rik,ENSMUSG00000102112,Gene Expression,225,True,0.1595762,0.53836685,0.42336053
Gpr183,ENSMUSG00000051212,Gene Expression,536,True,0.3442789,0.67093545,0.85726416
Pcca,ENSMUSG00000041650,Gene Expression,168,True,0.13237208,0.87031424,1.3063562
Gm26870,ENSMUSG00000097312,Gene Expression,43,True,0.028774038,1.3570384,2.6010654
Alkbh8,ENSMUSG00000025899,Gene Expression,156,True,0.10084067,0.54425126,0.43901333
Cwf19l2,ENSMUSG00000025898,Gene Expression,418,True,0.2784067,0.50852716,0.2994617
Casp1,ENSMUSG00000025888,Gene Expression,395,True,0.24153599,0.48646608,0.28530204
Maml2,ENSMUSG00000031925,Gene Expression,228,True,0.15882508,0.52305067,0.38261876
Mtmr2,ENSMUSG00000031918,Gene Expression,251,True,0.1483459,0.48334393,0.27699697
Sesn3,ENSMUSG00000032009,Gene Expression,418,True,0.3034098,0.66439545,0.8348021
Ankrd49,ENSMUSG00000031931,Gene Expression,335,True,0.20739278,0.4973278,0.31419474
Izumo1r,ENSMUSG00000031933,Gene Expression,69,True,0.092585355,1.7279559,3.5877235
Cep295,ENSMUSG00000046111,Gene Expression,357,True,0.20903835,0.48837206,0.290372
Slc36a4,ENSMUSG00000043885,Gene Expression,18,True,0.0142607065,0.64768505,0.7141521
Zfp26,ENSMUSG00000063108,Gene Expression,140,True,0.08959586,0.8212749,1.1759092
Zfp266,ENSMUSG00000060510,Gene Expression,277,True,0.18238203,0.98149693,1.6021074
Zfp846,ENSMUSG00000058192,Gene Expression,123,True,0.08484106,0.46828347,0.23693544
Fbxl12os,ENSMUSG00000062470,Gene Expression,24,True,0.017634919,0.55806494,0.47575837
Fbxl12,ENSMUSG00000066892,Gene Expression,217,True,0.17160395,0.90604603,1.4014045
A230050P20Rik,ENSMUSG00000038884,Gene Expression,132,True,0.09228337,0.5695326,0.50626284
Ppan,ENSMUSG00000004100,Gene Expression,349,True,0.24260491,0.63564074,0.68211365
Dnmt1,ENSMUSG00000004099,Gene Expression,702,True,0.49460953,0.5316779,0.37897453
Icam1,ENSMUSG00000037405,Gene Expression,510,True,0.31593814,0.57915705,0.54204494
Tyk2,ENSMUSG00000032175,Gene Expression,251,True,0.13977326,0.5160557,0.36401182
Pde4a,ENSMUSG00000032177,Gene Expression,40,True,0.018443782,0.48880392,0.2915208
S1pr5,ENSMUSG00000045087,Gene Expression,255,True,0.1824886,0.68477243,0.81280625
AB124611,ENSMUSG00000057191,Gene Expression,818,True,0.64061236,0.6652704,0.7353837
Gm26511,ENSMUSG00000097155,Gene Expression,29,True,0.020674175,0.535986,0.41702735
Ldlr,ENSMUSG00000032193,Gene Expression,124,True,0.09861456,0.8237967,1.1826173
Spc24,ENSMUSG00000074476,Gene Expression,530,True,0.43052652,0.7699256,1.1972526
Zfp653,ENSMUSG00000038895,Gene Expression,62,True,0.04036663,0.63641024,0.68416053
Zfp809,ENSMUSG00000057982,Gene Expression,104,True,0.06250217,0.5400203,0.42775875
Zfp810,ENSMUSG00000066829,Gene Expression,68,True,0.04855926,0.602353,0.59356666
Bbs9,ENSMUSG00000035919,Gene Expression,78,True,0.057167795,0.4569434,0.20677029
Dpy19l1,ENSMUSG00000043067,Gene Expression,315,True,0.1674397,0.56069344,0.4827503
Zbtb44,ENSMUSG00000047412,Gene Expression,164,True,0.09930488,0.68576753,0.8154533
Aplp2,ENSMUSG00000031996,Gene Expression,450,True,0.25450218,0.48402876,0.27881864
Fli1,ENSMUSG00000016087,Gene Expression,794,True,0.51642317,0.49680656,0.2592065
Pus3,ENSMUSG00000032103,Gene Expression,230,True,0.15709229,0.46389514,0.22526227
Siae,ENSMUSG00000001942,Gene Expression,86,True,0.050893623,0.48572025,0.28331807
Olfr889,ENSMUSG00000096356,Gene Expression,28,True,0.027659612,1.3615668,2.6131113
Gramd1b,ENSMUSG00000040111,Gene Expression,278,True,0.1529257,0.7688605,1.0364845
Ubash3b,ENSMUSG00000032020,Gene Expression,230,True,0.15169613,0.6375092,0.6870839
Tbcel,ENSMUSG00000037287,Gene Expression,309,True,0.20948039,0.52784973,0.3953845
Arhgef12,ENSMUSG00000059495,Gene Expression,73,True,0.04495367,0.5482826,0.44973695
Thy1,ENSMUSG00000032011,Gene Expression,1655,True,1.6266242,0.9933993,0.6370993
Cbl,ENSMUSG00000034342,Gene Expression,621,True,0.3947232,0.6081424,0.64159703
H2afx,ENSMUSG00000049932,Gene Expression,769,True,0.8352331,1.7451588,1.6164417
Ddx6,ENSMUSG00000032097,Gene Expression,817,True,0.55060875,0.64503264,0.6612312
Kmt2a,ENSMUSG00000002028,Gene Expression,657,True,0.43525514,0.5837664,0.55787605
Ube4a,ENSMUSG00000059890,Gene Expression,306,True,0.16163003,0.4630859,0.22310962
Jaml,ENSMUSG00000048534,Gene Expression,389,True,0.26424897,0.65093476,0.72279644
Scn2b,ENSMUSG00000070304,Gene Expression,33,True,0.03218117,0.611753,0.6185711
Cep164,ENSMUSG00000043987,Gene Expression,350,True,0.21591495,0.46077567,0.21696433
Bace1,ENSMUSG00000032086,Gene Expression,58,True,0.04384107,0.5084545,0.34379226
Sidt2,ENSMUSG00000034908,Gene Expression,488,True,0.29523855,0.50855446,0.29955545
Usp28,ENSMUSG00000032267,Gene Expression,91,True,0.065075666,0.48415127,0.27914453
Ppp2r1b,ENSMUSG00000032058,Gene Expression,220,True,0.1224265,0.6291872,0.664947
Sik2,ENSMUSG00000037112,Gene Expression,119,True,0.071634695,0.55883485,0.47780636
Pou2af1,ENSMUSG00000032053,Gene Expression,48,True,0.033920538,0.6835921,0.80966645
Atm,ENSMUSG00000034218,Gene Expression,285,True,0.16935788,0.6498353,0.7198718
Cul5,ENSMUSG00000032030,Gene Expression,445,True,0.28594273,0.49850678,0.26504603
Gm16124,ENSMUSG00000086914,Gene Expression,137,True,0.11322668,0.5447261,0.44027635
Scaper,ENSMUSG00000034007,Gene Expression,223,True,0.14799875,0.4874056,0.2878012
Hmg20a,ENSMUSG00000032329,Gene Expression,226,True,0.15427817,0.5873278,0.5535989
Snx33,ENSMUSG00000032733,Gene Expression,22,True,0.017343445,0.6483163,0.7158313
Sin3a,ENSMUSG00000042557,Gene Expression,347,True,0.2004271,0.54414123,0.43872064
1700017B05Rik,ENSMUSG00000032300,Gene Expression,375,True,0.21223235,0.4984802,0.31726015
Ppcdc,ENSMUSG00000063849,Gene Expression,257,True,0.17066067,0.4589385,0.2120774
Cox5a,ENSMUSG00000000088,Gene Expression,1637,True,1.7917244,0.8679006,0.28490517
Fam219b,ENSMUSG00000032305,Gene Expression,143,True,0.09223172,0.46372038,0.2247974
Scamp2,ENSMUSG00000040188,Gene Expression,422,True,0.24684045,0.54293644,0.43551585
Bbs4,ENSMUSG00000025235,Gene Expression,51,True,0.0358988,0.49069518,0.29655164
Hexa,ENSMUSG00000025232,Gene Expression,346,True,0.2518587,0.5733827,0.5165043
Parp6,ENSMUSG00000025237,Gene Expression,69,True,0.047479857,0.48995686,0.29458767
Pkm,ENSMUSG00000032294,Gene Expression,1432,True,1.3195286,0.7478225,0.52544683
Senp8,ENSMUSG00000051705,Gene Expression,29,True,0.021900611,1.1812345,2.1334188
Tle3,ENSMUSG00000032280,Gene Expression,415,True,0.2436331,0.5414762,0.4316315
Rplp1,ENSMUSG00000007892,Gene Expression,1944,True,4.3784027,2.6346478,0.6724427
Pias1,ENSMUSG00000032405,Gene Expression,393,True,0.23947191,0.47104722,0.24428715
2300009A05Rik,ENSMUSG00000032403,Gene Expression,490,True,0.33602548,0.5476142,0.43370888
Tipin,ENSMUSG00000032397,Gene Expression,715,True,0.6036649,0.75662905,1.0701281
Dennd4a,ENSMUSG00000053641,Gene Expression,577,True,0.3161568,0.53044146,0.37472787
Dpp8,ENSMUSG00000032393,Gene Expression,303,True,0.17334913,0.45676756,0.20630257
Clpx,ENSMUSG00000015357,Gene Expression,258,True,0.1337073,0.46783817,0.23575091
Oaz2,ENSMUSG00000040652,Gene Expression,339,True,0.21440838,0.4688486,0.23843867
Pclaf,ENSMUSG00000040204,Gene Expression,752,True,1.2607683,2.0934556,4.9531665
Herc1,ENSMUSG00000038664,Gene Expression,631,True,0.39020208,0.5572863,0.4669284
Fbxl22,ENSMUSG00000050503,Gene Expression,38,True,0.025133245,0.5323655,0.40739664
Car12,ENSMUSG00000032373,Gene Expression,35,True,0.019344915,0.7024721,0.8598882
Vps13c,ENSMUSG00000035284,Gene Expression,185,True,0.12107164,0.4580365,0.20967804
Rora,ENSMUSG00000032238,Gene Expression,616,True,0.41291082,0.8115172,1.3401017
Ice2,ENSMUSG00000032235,Gene Expression,57,True,0.044281285,0.9015745,1.38951
Anxa2,ENSMUSG00000032231,Gene Expression,1089,True,1.4440576,1.6298075,1.3575678
Myo1e,ENSMUSG00000032220,Gene Expression,19,True,0.012727544,0.84070706,1.2275997
Ccnb2,ENSMUSG00000032218,Gene Expression,612,True,0.75271714,1.5339861,3.9184175
Rnf111,ENSMUSG00000032217,Gene Expression,324,True,0.20870316,0.54873526,0.45094097
Sltm,ENSMUSG00000032212,Gene Expression,1014,True,0.7036947,0.5708431,0.38939568
Tcf12,ENSMUSG00000032228,Gene Expression,529,True,0.369855,0.7357999,1.0800456
Zfp280d,ENSMUSG00000038535,Gene Expression,250,True,0.15630125,0.45842347,0.21070735
Ccpg1,ENSMUSG00000034563,Gene Expression,254,True,0.1611359,0.5109935,0.35054606
Pigb,ENSMUSG00000079469,Gene Expression,62,True,0.037902206,0.6124792,0.6205029
Fam214a,ENSMUSG00000034858,Gene Expression,153,True,0.10118083,0.52121973,0.37774837
C920006O11Rik,ENSMUSG00000097574,Gene Expression,50,True,0.045690514,1.1767782,2.1215649
Slc17a5,ENSMUSG00000049624,Gene Expression,40,True,0.026065856,0.4565668,0.20576857
Myo6,ENSMUSG00000033577,Gene Expression,25,True,0.020487769,1.2680535,2.3643615
Phip,ENSMUSG00000032253,Gene Expression,747,True,0.48200527,0.7756623,1.2169558
Lca5,ENSMUSG00000032258,Gene Expression,49,True,0.035266157,0.46235326,0.2211608
Fam46a,ENSMUSG00000032265,Gene Expression,347,True,0.29133135,1.2765974,2.9374518
Ibtk,ENSMUSG00000035941,Gene Expression,195,True,0.11063625,0.5108808,0.3502464
Dopey1,ENSMUSG00000034973,Gene Expression,220,True,0.15208861,0.78651357,1.0834424
Nt5e,ENSMUSG00000032420,Gene Expression,32,True,0.023031002,0.5039538,0.33182022
Bcl2a1d,ENSMUSG00000099974,Gene Expression,545,True,0.35391697,0.4882407,0.22978643
Gm29562,ENSMUSG00000101698,Gene Expression,27,True,0.019895656,0.5725963,0.5144125
Bcl2a1b,ENSMUSG00000089929,Gene Expression,683,True,0.5569458,0.92250556,1.6779109
Ctsh,ENSMUSG00000032359,Gene Expression,11,True,0.019365484,1.6411654,3.3568566
Slc9a9,ENSMUSG00000031129,Gene Expression,174,True,0.13033631,0.78282857,1.0736402
Tfdp2,ENSMUSG00000032411,Gene Expression,108,True,0.068420365,0.9080153,1.4066428
BC043934,ENSMUSG00000056418,Gene Expression,69,True,0.06366379,1.0075487,1.6714064
Slc25a36,ENSMUSG00000032449,Gene Expression,249,True,0.17655091,0.62766534,0.6608987
Nmnat3,ENSMUSG00000032456,Gene Expression,81,True,0.057406165,0.4634167,0.22398958
Gm1123,ENSMUSG00000044860,Gene Expression,32,True,0.025218569,0.7172338,0.89915496
