,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
H2-K1,ENSMUSG00000061232,17,34000333,33996017,-,-0.439,0.01858323,-4.089729309082031,False,,,,,,,,,,,,,,,,-0.05727708339691162
H2-Ke6,ENSMUSG00000073422,17,34028060,34026033,-,-0.0832,0.24465115,-1.2449071407318115,False,,,,,,,,,,,,,,,,-0.335940957069397
Brd2,ENSMUSG00000024335,17,34122634,34112023,-,-0.0727,0.23989427,-0.13507187366485596,False,,,,,,,,,,,,,,,,0.054914891719818115
Psmb9,ENSMUSG00000096727,17,34187764,34181988,-,0.2434,0.093226016,-1.4447448253631592,False,,,,,,,,,,,,,,,,-0.162145733833313
H2-Aa,ENSMUSG00000036594,17,34287827,34282744,-,0.0156,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Stk19,ENSMUSG00000061207,17,34836945,34823993,-,0.0838,0.7770888,-1.5621778964996338,False,,,,,,,,,,,,,,,,0.009800970554351807
Skiv2l,ENSMUSG00000040356,17,34850210,34839228,-,-0.0439,0.6374021,-1.5357685089111328,False,,,,,,,,,,,,,,,,-0.010705232620239258
Csnk2b,ENSMUSG00000024387,17,35122053,35116196,-,0.2104,0.0263877,-2.0397465229034424,False,,,,,,,,,,,,,,,,0.10709899663925171
Lst1,ENSMUSG00000073412,17,35188439,35185095,-,-0.007,0.16091143,-0.36145639419555664,False,,,,,,,,,,,,,,,,-0.25522398948669434
Tnf,ENSMUSG00000024401,17,35202007,35199381,-,-0.0616,0.29670468,-0.19228076934814453,False,,,,,,,,,,,,,,,,-0.1737840175628662
Tubb5,ENSMUSG00000001525,17,35838306,35833921,-,0.3437,0.00121536,-1.6978049278259277,False,,,,,,,,,,,,,,,,0.09104031324386597
Abcf1,ENSMUSG00000038762,17,35969761,35956819,-,0.1334,0.36210185,-0.8394811153411865,False,,,,,,,,,,,,,,,,0.0075484514236450195
H2-T23,ENSMUSG00000067212,17,36032855,36029773,-,-0.238,0.07580116,-3.1930885314941406,False,,,,,,,,,,,,,,,,-0.03328382968902588
H2-T22,ENSMUSG00000056116,17,36042747,36037128,-,-0.0721,0.16361582,-0.6313225030899048,False,,,,,,,,,,,,,,,,0.04652887582778931
Rpp21,ENSMUSG00000024446,17,36258069,36255645,-,0.1388,0.11854332,-0.6741572618484497,False,,,,,,,,,,,,,,,,-0.029749393463134766
Ppp1r11,ENSMUSG00000036398,17,36951741,36948356,-,0.1398,0.09590348,-1.9367437362670898,False,,,,,,,,,,,,,,,,-0.019673466682434082
Cenpq,ENSMUSG00000023919,17,40935047,40923051,-,-0.0273,0.624922,-0.04795694351196289,False,,,,,,,,,,,,,,,,0.20030337572097778
Cd2ap,ENSMUSG00000061665,17,42876424,42792951,-,-0.1049,0.57618296,-0.14145517349243164,False,,,,,,,,,,,,,,,,-0.140527606010437
Cdc5l,ENSMUSG00000023932,17,45433707,45391892,-,0.1302,0.40455127,-0.8048564195632935,False,,,,,,,,,,,,,,,,0.02398514747619629
Hsp90ab1,ENSMUSG00000023944,17,45573271,45567775,-,0.3622,0.04970138,0.009565174579620361,False,,,,,,,,,,,,,,,,0.012439489364624023
Polr1c,ENSMUSG00000067148,17,46248054,46243920,-,-0.0307,0.17346117,-0.7998067140579224,False,,,,,,,,,,,,,,,,-0.4428133964538574
Cnpy3,ENSMUSG00000023973,17,46752214,46735705,-,-0.0407,0.47804564,-0.37909698486328125,False,,,,,,,,,,,,,,,,-0.25269222259521484
Rpl7l1,ENSMUSG00000063888,17,46782656,46773907,-,0.1226,0.41061604,-1.1086359024047852,False,,,,,,,,,,,,,,,,-0.31612837314605713
Ubr2,ENSMUSG00000023977,17,47010556,46928295,-,-0.0848,4.3271194,-0.705100417137146,False,,,,,,,,,,,,,,,,-0.10698163509368896
Taf8,ENSMUSG00000023980,17,47502287,47488050,-,-0.0563,1.8125006,-0.44281303882598877,False,,,,,,,,,,,,,,,,-0.22160184383392334
Foxp4,ENSMUSG00000023991,17,47924645,47867133,-,-0.0246,1.8453597,-0.39779722690582275,False,,,,,,,,,,,,,,,,-0.3387542963027954
Apobec2,ENSMUSG00000040694,17,48432728,48419231,-,0.1306,0.1832484,0.2667686939239502,True,0.1311665110509994,1.1360209045696719,0.1715927515172761,15.693037144569965,0.3177701582511266,0.039740197360515594,0.1459028273820877,0.23046222166897495,0.0,0.0,0.11605613006513049,0.109746988691511,0.44158219608703053,0.96273756662773,3.3934125001337017,0.35702139139175415
Rftn1,ENSMUSG00000039316,17,50190674,49992257,-,-0.025,1.1975446,-0.40128087997436523,False,,,,,,,,,,,,,,,,-0.39517533779144287
Tbc1d5,ENSMUSG00000023923,17,51179352,50733124,-,0.0107,10.983364,-3.283318042755127,False,,,,,,,,,,,,,,,,-3.2824320793151855
Satb1,ENSMUSG00000023927,17,51833290,51736187,-,-0.2089,1.7906431,0.788533017039299,True,0.48040068077187786,0.1587656752662519,0.2127977103543394,20.637030256639672,0.8373049110174178,0.869525134563446,0.48289361596107483,0.3773731705363126,0.0,0.0,0.45569673270241134,2.9649516286918844,1.6537843459639057,0.3950554842392554,3.376643140525457,0.829384908080101
Sgo1,ENSMUSG00000023940,17,53689333,53674786,-,0.2448,0.10067407,0.6402371227741241,True,0.4253513766547222,4.307877962007556,0.2748774080877553,6.532644375349447,0.05367931526154282,0.024951115250587463,0.2521637976169586,0.27582806653749686,0.0,0.0,0.4425735566268941,0.07236628835270005,0.6584212850008546,0.43728625513615843,2.138427667098036,0.6699765920639038
Pot1b,ENSMUSG00000024174,17,55712628,55652025,-,-0.0353,2.135988,-2.7178092002868652,False,,,,,,,,,,,,,,,,-2.5566678047180176
Sh3gl1,ENSMUSG00000003200,17,56036637,56016753,-,-0.0397,0.9454402,-0.7485469579696655,False,,,,,,,,,,,,,,,,-0.5061415433883667
Safb2,ENSMUSG00000042625,17,56584585,56560965,-,0.0045,1.141209,-0.8858656883239746,False,,,,,,,,,,,,,,,,-0.7754069566726685
2410015M20Rik,ENSMUSG00000049760,17,56609771,56607452,-,0.0635,0.075654164,-5.31002140045166,False,,,,,,,,,,,,,,,,0.014388203620910645
Gtf2f1,ENSMUSG00000002658,17,57011288,57003405,-,0.0595,0.2081123,-0.3914443254470825,False,,,,,,,,,,,,,,,,-0.07545781135559082
Khsrp,ENSMUSG00000007670,17,57031507,57021058,-,0.0318,0.5157679,-0.5479170083999634,False,,,,,,,,,,,,,,,,-0.45150458812713623
Dennd1c,ENSMUSG00000002668,17,57078510,57066056,-,-0.08,1.041181,0.0939299464225769,True,0.1130660791566046,0.29174207287031895,0.193831337825549,10.6009639057542,0.4881973725557327,0.10286068171262741,0.09797311574220657,0.3324608594965376,0.0,0.0,0.12012015213640576,0.27620612819429724,0.27199289311879665,0.5044065856330531,3.057801143355102,0.11357468366622925
Gm11110,ENSMUSG00000079414,17,57105942,57092035,-,0.0781,1.296711,-0.09811794757843018,False,,,,,,,,,,,,,,,,0.22668850421905518
Gpr108,ENSMUSG00000005823,17,57247641,57234914,-,-0.0912,0.24611984,-1.173222303390503,False,,,,,,,,,,,,,,,,-0.08933985233306885
Fbxl17,ENSMUSG00000023965,17,63500017,63057452,-,-0.0039,6.7500906,-2.7883572578430176,False,,,,,,,,,,,,,,,,-2.6806013584136963
Vapa,ENSMUSG00000024091,17,65613555,65580056,-,0.0756,0.13393821,-1.3385725021362305,False,,,,,,,,,,,,,,,,-0.2685898542404175
Ralbp1,ENSMUSG00000024096,17,65885755,65848433,-,-0.0162,0.15362324,-2.49867582321167,False,,,,,,,,,,,,,,,,-0.038608670234680176
Ankrd12,ENSMUSG00000034647,17,66077089,65967501,-,-0.1217,1.3602808,-0.19487512111663818,False,,,,,,,,,,,,,,,,-0.17007219791412354
Ndufv2,ENSMUSG00000024099,17,66101559,66078795,-,0.2194,0.13533296,-2.745903730392456,False,,,,,,,,,,,,,,,,0.18933165073394775
Rab12,ENSMUSG00000023460,17,66519717,66494512,-,-0.0171,1.5746135,-1.1291205883026123,False,,,,,,,,,,,,,,,,-1.0515766143798828
Tgif1,ENSMUSG00000047407,17,70853546,70844205,-,-0.015,0.37336648,-0.07713854312896729,False,,,,,,,,,,,,,,,,0.17224842309951782
Gm26510,ENSMUSG00000097154,17,70924996,70874349,-,-0.0481,2.1321385,-3.4355101585388184,False,,,,,,,,,,,,,,,,-2.9462928771972656
Myl12b,ENSMUSG00000034868,17,70990787,70973920,-,0.1007,0.11770165,-2.636403799057007,False,,,,,,,,,,,,,,,,-0.13975000381469727
Myl12a,ENSMUSG00000024048,17,71002878,70993656,-,0.4673,0.007777368,-3.454556465148926,False,,,,,,,,,,,,,,,,0.06735867261886597
Smchd1,ENSMUSG00000024054,17,71475343,71344489,-,0.0109,2.1484582,-0.05502355098724365,False,,,,,,,,,,,,,,,,-0.05245006084442139
Ndc80,ENSMUSG00000024056,17,71526857,71496100,-,0.2623,0.81552666,0.6040269136428833,True,0.5642417027290065,1.144981647711583,0.7054401488874121,12.98964059180286,0.2988803543150425,0.13843142986297607,0.21884626150131226,0.4262475207647642,0.0,0.0,0.4650451667008381,0.3814439405238121,0.4978307413322659,0.2918840358683991,1.3807209602894839,0.6044483184814453
Xdh,ENSMUSG00000024066,17,73950182,73883908,-,-0.0045,1.5043991,0.16383236646652222,True,0.04862897132226216,0.1742754157433036,0.16183074812312714,16.815421644695675,1.3544419594109058,0.07557370513677597,0.07909215241670609,0.302768334047003,0.0,0.0,0.14777878013868462,0.23258532675528668,0.20679613806564232,0.5697917022757094,5.404668362046366,0.17255473136901855
Memo1,ENSMUSG00000058704,17,74294883,74200706,-,0.1203,0.80051225,-0.8677366971969604,False,,,,,,,,,,,,,,,,-0.8334968090057373
Dpy30,ENSMUSG00000024067,17,74323944,74299474,-,0.2211,0.10999949,-0.11204636096954346,False,,,,,,,,,,,,,,,,0.3138130307197571
Fam98a,ENSMUSG00000002017,17,75551946,75537086,-,-0.0195,1.4009105,-0.701166033744812,False,,,,,,,,,,,,,,,,-0.6751723289489746
Strn,ENSMUSG00000024077,17,78737196,78649913,-,0.0204,1.4709178,-0.00874936580657959,False,,,,,,,,,,,,,,,,0.02400791645050049
Heatr5b,ENSMUSG00000039414,17,78835381,78752906,-,-0.0201,1.3489689,-0.47481346130371094,False,,,,,,,,,,,,,,,,-0.15157532691955566
Eif2ak2,ENSMUSG00000024079,17,78882573,78852564,-,-0.029,0.7022299,-0.8998970985412598,False,,,,,,,,,,,,,,,,-0.8941500186920166
Cebpz,ENSMUSG00000024081,17,78937070,78919006,-,-0.0408,0.2941518,-0.9886796474456787,False,,,,,,,,,,,,,,,,-0.19379973411560059
Cdc42ep3,ENSMUSG00000036533,17,79355091,79334025,-,0.0482,0.098165154,-0.15225553512573242,False,,,,,,,,,,,,,,,,-0.1520015001296997
Atl2,ENSMUSG00000059811,17,79896123,79848390,-,0.033,0.6863655,-0.48040521144866943,False,,,,,,,,,,,,,,,,-0.4679601192474365
Hnrnpll,ENSMUSG00000024095,17,80062334,80029487,-,0.0656,0.72848105,0.013105690479278564,True,0.1528636929479289,0.8215356616310133,0.38579323167270313,13.042880767450816,0.25830555319786075,0.05109143257141113,0.10038074105978012,0.3058424393291238,0.0,0.0,0.22131879623103723,0.13943494842072846,0.26606596486064893,0.493221933015924,2.277647882334633,0.23451679944992065
Srsf7,ENSMUSG00000024097,17,80207305,80200089,-,0.1649,0.19279595,-1.7493562698364258,False,,,,,,,,,,,,,,,,-1.730806827545166
Sos1,ENSMUSG00000024241,17,80480453,80393752,-,-0.0015,3.3715646,-0.09540784358978271,False,,,,,,,,,,,,,,,,-0.08395743370056152
Cox7a2l,ENSMUSG00000024248,17,83514333,83501919,-,-0.0782,0.017940218,-1.836604356765747,False,,,,,,,,,,,,,,,,-0.08517992496490479
Thada,ENSMUSG00000024251,17,84466196,84190056,-,-0.056,9.089765,-0.08468639850616455,False,,,,,,,,,,,,,,,,-0.02044057846069336
Srbd1,ENSMUSG00000024135,17,86145175,85984665,-,0.0218,1.555259,-0.562727689743042,False,,,,,,,,,,,,,,,,-0.4785691499710083
Calm2,ENSMUSG00000036438,17,87446935,87433412,-,0.1313,0.11391496,-0.9639294147491455,False,,,,,,,,,,,,,,,,-0.4157823324203491
Fbxo11,ENSMUSG00000005371,17,88065291,87990859,-,-0.0383,8.055757,-1.2359881401062012,False,,,,,,,,,,,,,,,,-1.2355663776397705
Scaf8,ENSMUSG00000046201,17,3198859,3114972,+,-0.0348,9.645079,-7.01270866394043,False,,,,,,,,,,,,,,,,-6.696112632751465
Arid1b,ENSMUSG00000069729,17,5347656,4994332,+,-0.0604,3.7200134,-2.395641803741455,False,,,,,,,,,,,,,,,,-2.180201768875122
Gtf2h5,ENSMUSG00000034345,17,6086517,6079786,+,0.2132,0.04805864,-2.1013565063476562,False,,,,,,,,,,,,,,,,0.055648207664489746
Sytl3,ENSMUSG00000041831,17,6738044,6659093,+,0.1051,2.8962624,0.44343113899230957,True,0.06100659689498844,0.05707638988328067,0.09741107363647412,21.504702958111697,3.6917697985966997,0.3621131181716919,0.12587779760360718,0.36015566074413236,0.0,0.0,0.13984287689836544,0.9083522177251178,0.2932841078025,0.440234409078438,6.0904357527134545,0.4514892101287842
Tagap,ENSMUSG00000033450,17,7934897,7926000,+,-0.0684,0.5746225,-0.6575855016708374,False,,,,,,,,,,,,,,,,0.06912308931350708
Agpat4,ENSMUSG00000023827,17,12219645,12118704,+,-0.0098,1.0528778,-1.380934238433838,False,,,,,,,,,,,,,,,,-0.9524481296539307
Airn,ENSMUSG00000078247,17,12860122,12741311,+,-0.0276,32.584766,-8.864630699157715,False,,,,,,,,,,,,,,,,-8.86229133605957
Tcp1,ENSMUSG00000068039,17,12925067,12915701,+,0.2405,0.15772341,-1.146606683731079,False,,,,,,,,,,,,,,,,0.16123604774475098
Sod2,ENSMUSG00000006818,17,13018119,13007839,+,0.0908,0.15665789,-2.3631389141082764,False,,,,,,,,,,,,,,,,-0.10728788375854492
Chd1,ENSMUSG00000023852,17,15772610,15704967,+,-0.0391,1.1080165,-0.45190489292144775,False,,,,,,,,,,,,,,,,-0.43815290927886963
Riok2,ENSMUSG00000116564,17,17394899,17374309,+,0.0079,0.88281345,-0.5184062719345093,False,,,,,,,,,,,,,,,,-0.514563798904419
Vmn2r96,ENSMUSG00000091679,17,18616003,18573151,+,-0.0388,4.816354,0.13617849349975586,True,0.01796753661501715,0.07678688938346329,0.13950080173464213,9.322956386889388,3.8519863287607827,0.07685305923223495,0.016626283526420593,0.14176011986269296,0.0,0.0,0.01945972993884829,0.24065727363650627,0.04689044898761244,1.237126443731674,2.8173898267083124,0.15305334329605103
Ppp2r1a,ENSMUSG00000007564,17,20965916,20945311,+,0.1196,0.2035105,-0.2831711769104004,False,,,,,,,,,,,,,,,,0.24210405349731445
Zfp53,ENSMUSG00000057409,17,21509764,21491256,+,-0.0661,2.3768048,-2.6901869773864746,False,,,,,,,,,,,,,,,,-2.443880319595337
Srrm2,ENSMUSG00000039218,17,23824741,23790662,+,-0.1805,0.31963775,-1.9199984073638916,False,,,,,,,,,,,,,,,,-0.15216374397277832
Rnps1,ENSMUSG00000034681,17,24425895,24414675,+,0.0896,0.9230799,-0.01740121841430664,False,,,,,,,,,,,,,,,,0.019800841808319092
Rps2,ENSMUSG00000044533,17,24721929,24718116,+,0.3374,0.00881735,-1.2385432720184326,False,,,,,,,,,,,,,,,,-0.250657320022583
Msrb1,ENSMUSG00000075705,17,24742778,24736642,+,0.0475,0.07488192,-1.9059247970581055,False,,,,,,,,,,,,,,,,-0.030034184455871582
Unkl,ENSMUSG00000015127,17,25234443,25188397,+,0.0506,0.64666605,-1.0130205154418945,False,,,,,,,,,,,,,,,,-1.0130114555358887
Mettl26,ENSMUSG00000025731,17,25886007,25875464,+,0.051,0.5192839,-0.7254816293716431,False,,,,,,,,,,,,,,,,-0.45344841480255127
Axin1,ENSMUSG00000024182,17,26195811,26138688,+,-0.0677,1.587594,-1.0896625518798828,False,,,,,,,,,,,,,,,,-1.0037662982940674
Luc7l,ENSMUSG00000024188,17,26285504,26252910,+,-0.0222,1.8537827,-0.8854095935821533,False,,,,,,,,,,,,,,,,-0.8682777881622314
Atp6v0e,ENSMUSG00000015575,17,26699644,26676396,+,-0.0619,0.041000787,-3.424380302429199,False,,,,,,,,,,,,,,,,0.043801307678222656
Crebrf,ENSMUSG00000048249,17,26776635,26715650,+,-0.0894,3.0175066,-0.5614721775054932,False,,,,,,,,,,,,,,,,-0.46952855587005615
Kifc5b,ENSMUSG00000024301,17,26932579,26917091,+,0.1689,0.6561789,0.08541500568389893,True,0.050263462380394856,0.3029854092097734,0.31244675421860274,11.249234951355259,1.7330140346288683,0.05298332870006561,0.0497574545443058,0.3290580398999053,0.0,0.0,0.01873691755810893,0.13335834594976312,0.11340623698197305,0.4047936758129256,2.723167017789472,0.08589118719100952
Itpr3,ENSMUSG00000042644,17,27122223,27057304,+,-0.0789,0.7049744,-0.6274397373199463,False,,,,,,,,,,,,,,,,-0.5782097578048706
Pacsin1,ENSMUSG00000040276,17,27711482,27655509,+,-0.0848,0.8055283,0.34538108110427856,True,0.032280521320743986,0.10723635687545027,0.07068261739385248,30.144364894778096,2.062908384203911,0.1192140057682991,0.09101812541484833,0.30777644709914975,0.0,0.0,0.12878283752448655,0.27585638544051894,0.2466386619168494,0.5780447241427001,7.034890989733685,0.366344153881073
Snrpc,ENSMUSG00000024217,17,27851968,27839974,+,0.2708,0.094739564,-3.6362361907958984,False,,,,,,,,,,,,,,,,0.018111765384674072
Def6,ENSMUSG00000002257,17,28228608,28207778,+,0.0614,0.3526675,-1.6760659217834473,False,,,,,,,,,,,,,,,,-1.6670339107513428
Rpl10a,ENSMUSG00000037805,17,28331032,28328471,+,0.0969,0.0042107278,-3.19515323638916,False,,,,,,,,,,,,,,,,0.04056048393249512
Mapk14,ENSMUSG00000053436,17,28748404,28691342,+,0.0216,1.2179668,-1.5733237266540527,False,,,,,,,,,,,,,,,,-1.533083200454712
Srsf3,ENSMUSG00000071172,17,29043366,29032673,+,0.3946,0.06358215,-0.5514851808547974,False,,,,,,,,,,,,,,,,-0.5495069026947021
Cdkn1a,ENSMUSG00000023067,17,29100722,29090979,+,0.1365,0.4443287,-0.1721510887145996,False,,,,,,,,,,,,,,,,0.04660522937774658
BC004004,ENSMUSG00000052712,17,29302881,29268788,+,0.0412,0.18423797,-1.3245818614959717,False,,,,,,,,,,,,,,,,-0.10902857780456543
Pim1,ENSMUSG00000024014,17,29496111,29490812,+,-0.0292,0.28456703,0.5800803303718567,True,1.3704986232830774,1.3733997338366466,0.4504879741312937,14.155766974354025,0.20191823489964011,0.33049914240837097,0.773386538028717,0.36564699964069264,0.0,0.0,0.4332809572811743,0.9719675447233538,2.380286007091917,0.42184062644235915,1.703841973918979,0.6095301508903503
Tbc1d22b,ENSMUSG00000042203,17,29606895,29549788,+,0.0053,1.3038756,-0.9347761869430542,False,,,,,,,,,,,,,,,,-0.9345449209213257
Zfand3,ENSMUSG00000044477,17,30210828,30005051,+,0.0218,2.6781802,-3.8240675926208496,False,,,,,,,,,,,,,,,,-3.1456432342529297
Dnah8,ENSMUSG00000033826,17,30875264,30624354,+,-0.0497,6.4348135,-0.26673662662506104,False,,,,,,,,,,,,,,,,-0.24803245067596436
Abcg1,ENSMUSG00000024030,17,31115777,31057698,+,-0.1072,0.8775094,0.31794726848602295,True,0.06994349419159694,0.35243676436391275,0.33592705013054075,17.34109054270883,1.2661222835381825,0.07127639651298523,0.06786678731441498,0.25128262371839155,0.0,0.0,0.12275894663257725,0.17876575983534754,0.17465134683578948,0.7910693298096376,2.694903852844582,0.32156670093536377
Ubash3a,ENSMUSG00000042345,17,31242202,31207873,+,0.0379,1.2360591,-0.3974646329879761,False,,,,,,,,,,,,,,,,-0.05283045768737793
Slc37a1,ENSMUSG00000024036,17,31350696,31295483,+,-0.0477,1.1481394,-0.3304675817489624,False,,,,,,,,,,,,,,,,-0.31934142112731934
Ndufv3,ENSMUSG00000024038,17,31531326,31520115,+,0.2012,0.08851601,-1.689849853515625,False,,,,,,,,,,,,,,,,0.14795571565628052
Pknox1,ENSMUSG00000006705,17,31607684,31564749,+,-0.018,0.31849664,-0.4030752182006836,False,,,,,,,,,,,,,,,,-0.401819109916687
Rrp1b,ENSMUSG00000058392,17,32062865,32036100,+,0.0156,0.47674203,-0.22052252292633057,False,,,,,,,,,,,,,,,,0.12012642621994019
Adamts10,ENSMUSG00000024299,17,33553782,33524204,+,-0.0914,2.4725099,-0.7007598876953125,False,,,,,,,,,,,,,,,,-0.6214004755020142
Myo1f,ENSMUSG00000024300,17,33607764,33555719,+,0.1325,1.7998443,0.5782723128795624,True,0.3346247828663941,0.17777459842983084,0.2540752097655052,14.679947014286617,0.719836441576481,0.5580594539642334,0.3663097321987152,0.5282339313122569,0.0,0.0,0.3316124572087923,1.1564574877849052,0.8357755573594878,0.19993531650933993,3.5164866948333064,0.6790909171104431
Ndufa7,ENSMUSG00000041881,17,33838316,33824591,+,0.1419,0.17961329,-0.30032777786254883,False,,,,,,,,,,,,,,,,0.2297443151473999
Daxx,ENSMUSG00000002307,17,33915589,33909414,+,-0.021,0.29697785,-1.893251895904541,False,,,,,,,,,,,,,,,,-0.11672031879425049
Tapbp,ENSMUSG00000024308,17,33929288,33915899,+,-0.25,0.10935027,-4.119980335235596,False,,,,,,,,,,,,,,,,-0.05379188060760498
Tap1,ENSMUSG00000037321,17,34197225,34187553,+,-0.1813,0.06696092,-3.1694555282592773,False,,,,,,,,,,,,,,,,-0.11412477493286133
Psmb8,ENSMUSG00000024338,17,34201454,34197721,+,0.1779,0.00401791,-8.979217529296875,False,,,,,,,,,,,,,,,,0.01428675651550293
Tap2,ENSMUSG00000024339,17,34216321,34203527,+,-0.1895,0.36181518,-1.1990549564361572,False,,,,,,,,,,,,,,,,-0.296464204788208
H2-Eb1,ENSMUSG00000060586,17,34316199,34305877,+,-0.0095,0.01723473,0.19831538200378418,True,0.03263163108651664,0.7393111316054826,0.08385384752672445,48.57089515150852,0.14117654127068818,0.007332701236009598,0.08784342557191849,0.16934679998720054,0.0,0.0,0.24083967363175696,0.03774313167080575,0.21232374012470245,0.5146052654017971,16.338875021558568,0.22166752815246582
Pbx2,ENSMUSG00000034673,17,34597400,34591266,+,-0.0331,12.136774,-2.7836036682128906,False,,,,,,,,,,,,,,,,-2.4539709091186523
Nelfe,ENSMUSG00000024369,17,34856372,34850391,+,0.0568,0.28745636,-0.025292158126831055,False,,,,,,,,,,,,,,,,0.1520201563835144
Ehmt2,ENSMUSG00000013787,17,34914052,34898469,+,-0.0113,0.3071861,-0.15148425102233887,False,,,,,,,,,,,,,,,,0.19174647331237793
Vars,ENSMUSG00000007029,17,35016322,35000987,+,0.0015,0.12719251,-3.299083709716797,False,,,,,,,,,,,,,,,,0.0039539337158203125
Clic1,ENSMUSG00000007041,17,35058749,35049966,+,0.107,0.05721212,-0.9677325487136841,False,,,,,,,,,,,,,,,,0.031197071075439453
Abhd16a,ENSMUSG00000007036,17,35102987,35089263,+,-0.0266,0.25675613,-0.4743828773498535,False,,,,,,,,,,,,,,,,-0.1646178960800171
Bag6,ENSMUSG00000024392,17,35147322,35135178,+,0.0179,0.37202173,-0.4343273639678955,False,,,,,,,,,,,,,,,,-0.033161044120788574
Ltb,ENSMUSG00000024399,17,35196320,35194439,+,-0.3448,0.0040128594,-3.090646743774414,False,,,,,,,,,,,,,,,,0.01466834545135498
Ddx39b,ENSMUSG00000019432,17,35253707,35241746,+,0.0435,0.079825275,-1.7371747493743896,False,,,,,,,,,,,,,,,,0.0013741254806518555
H2-D1,ENSMUSG00000073411,17,35267499,35262730,+,-0.3461,0.009523503,-2.5993711948394775,False,,,,,,,,,,,,,,,,-0.18327271938323975
H2-Q4,ENSMUSG00000035929,17,35385290,35379617,+,-0.2385,0.074728295,-0.4815371036529541,False,,,,,,,,,,,,,,,,0.009235739707946777
H2-Q6,ENSMUSG00000073409,17,35430055,35424850,+,-0.221,0.28605062,-1.681997537612915,False,,,,,,,,,,,,,,,,-0.16489505767822266
H2-Q7,ENSMUSG00000060550,17,35443773,35439155,+,-0.3109,0.010106789,-1.1733605861663818,False,,,,,,,,,,,,,,,,-0.04169631004333496
Ppp1r18,ENSMUSG00000034595,17,35875596,35865593,+,0.1299,0.02575723,-2.569709062576294,False,,,,,,,,,,,,,,,,0.12436455488204956
Dhx16,ENSMUSG00000024422,17,35892670,35879819,+,0.0186,0.53204685,-0.9996927976608276,False,,,,,,,,,,,,,,,,-0.009881377220153809
Ppp1r10,ENSMUSG00000039220,17,35932283,35916434,+,-0.0649,0.56611395,-0.3454393148422241,False,,,,,,,,,,,,,,,,-0.3444998264312744
A930015D03Rik,ENSMUSG00000092368,17,36038435,35994453,+,0.0054,33.1599,-5.051509380340576,False,,,,,,,,,,,,,,,,-5.045822620391846
Trim26,ENSMUSG00000024457,17,36859398,36837134,+,-0.0154,3.511284,-1.4747493267059326,False,,,,,,,,,,,,,,,,-1.4747493267059326
H2-M3,ENSMUSG00000016206,17,37274484,37270220,+,-0.1383,0.11657972,-2.968088150024414,False,,,,,,,,,,,,,,,,0.11119449138641357
Gm26917,ENSMUSG00000097971,17,39846341,39843013,+,-0.1263,0.13673562,-0.8296542167663574,False,,,,,,,,,,,,,,,,0.2617388963699341
Supt3,ENSMUSG00000038954,17,45119290,44777152,+,0.0588,2.5077918,-1.1493370532989502,False,,,,,,,,,,,,,,,,-1.1382291316986084
Mrps18a,ENSMUSG00000023967,17,46128910,46110986,+,0.1588,0.23075102,-0.8728315830230713,False,,,,,,,,,,,,,,,,-0.2908073663711548
Yipf3,ENSMUSG00000071074,17,46252537,46248080,+,-0.0768,0.13785861,-2.731020927429199,False,,,,,,,,,,,,,,,,0.01624375581741333
Mrps10,ENSMUSG00000034729,17,47381417,47368887,+,0.1246,0.786802,-1.7995045185089111,False,,,,,,,,,,,,,,,,-0.09299063682556152
Ccnd3,ENSMUSG00000034165,17,47599691,47505051,+,0.1974,5.436158,-10.433053970336914,False,,,,,,,,,,,,,,,,-0.6968345642089844
Treml2,ENSMUSG00000071068,17,48312534,48300038,+,-0.1117,0.16857982,-0.5101006031036377,False,,,,,,,,,,,,,,,,0.2658517360687256
Oard1,ENSMUSG00000040771,17,48417266,48410014,+,0.1096,0.19751692,-0.9114511013031006,False,,,,,,,,,,,,,,,,0.20040470361709595
Plcl2,ENSMUSG00000038910,17,50688493,50509547,+,-0.0238,4.4939737,-4.65697717666626,False,,,,,,,,,,,,,,,,-3.32173490524292
Gm19585,ENSMUSG00000100150,17,52163048,52149289,+,0.221,0.17146741,-0.33059096336364746,False,,,,,,,,,,,,,,,,0.25068968534469604
Rab5a,ENSMUSG00000017831,17,53507671,53479234,+,0.0391,1.8136432,-2.6775240898132324,False,,,,,,,,,,,,,,,,-2.134615898132324
Kat2b,ENSMUSG00000000708,17,53672720,53566861,+,-0.0654,4.815407,-1.2499611377716064,False,,,,,,,,,,,,,,,,-1.2315831184387207
Mpnd,ENSMUSG00000003199,17,56016790,56005711,+,0.035,0.084199175,-1.8286428451538086,False,,,,,,,,,,,,,,,,0.05298095941543579
Chaf1a,ENSMUSG00000002835,17,56068026,56040416,+,0.1632,0.17410114,0.1007271409034729,True,0.46743170387710103,4.523942267053997,0.5462030398741654,6.838897664392599,0.07796734716743231,0.02526448853313923,0.1531085968017578,0.150954218452776,0.0,0.0,0.2541561009363691,0.08014252133893471,0.5176166099785217,0.4159161520808179,1.2758003065311934,0.1617533564567566
