,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
Mboat7,ENSMUSG00000035596,Gene Expression,292,True,0.1762942909071193,0.44966900065333865,0.18742006,-1.3772689237008866e-10,0.3002765752022701
Tsen34,ENSMUSG00000035585,Gene Expression,241,True,0.1513685738563112,0.5514909716888875,0.4582713,-1.5105530130912948e-10,0.27719419012356533
Pirb,ENSMUSG00000058818,Gene Expression,12,True,0.016840855176379024,1.5082513585958128,3.003299,-1.2023335563759755e-10,0.10027556174554005
Pira2,ENSMUSG00000089942,Gene Expression,4,True,0.005419151791567977,0.9991498323697857,1.6490649,4.518295920936565e-11,0.057686768158744635
Gm14548,ENSMUSG00000074417,Gene Expression,4,True,0.003489624656819004,0.6339446935281754,0.67760205,1.784063071527862e-11,0.044546993583317096
Leng8,ENSMUSG00000035545,Gene Expression,338,True,0.20827367510378217,0.4313286236661161,0.13863379,1.7771211918721116e-11,0.32477451173947036
Leng9,ENSMUSG00000043432,Gene Expression,118,True,0.07865838456680088,0.4454662272553125,0.17624047,2.4435416388241536e-11,0.2031205593407085
Ncr1,ENSMUSG00000062524,Gene Expression,13,True,0.060578748992876956,2.6700258328598494,6.0936737,-4.403321039138199e-11,0.18024298200825165
Eps8l1,ENSMUSG00000006154,Gene Expression,31,True,0.026989681322496697,0.6608665826192471,0.74921554,3.4852574546652034e-11,0.12341958284909905
Hspbp1,ENSMUSG00000063802,Gene Expression,407,True,0.28349944392896176,0.5613876930193747,0.48101613,2.487969668620956e-10,0.3828230203394314
Ube2s,ENSMUSG00000060860,Gene Expression,1326,True,1.4271599066093679,1.6221095717466663,1.3454385,-3.391021438338391e-10,0.70690588005939
Isoc2a,ENSMUSG00000086784,Gene Expression,120,True,0.07410306489061684,0.43008989837361516,0.13533872,-1.5105530130912948e-10,0.19657101331745835
Nat14,ENSMUSG00000035285,Gene Expression,5,True,0.004369590396614538,0.6692799132123307,0.7715954,-2.3913148411015935e-11,0.04969968638448763
Zfp579,ENSMUSG00000051550,Gene Expression,93,True,0.06566043452250427,0.4208229179781884,0.11068811,-1.2000774454878566e-11,0.18728318442619132
Zfp865,ENSMUSG00000074405,Gene Expression,300,True,0.20409438173286928,0.6799454775152756,0.79996634,-1.6438371024817033e-10,0.32578886046489697
Zfp580,ENSMUSG00000055633,Gene Expression,94,True,0.0615256669090193,0.460147536116542,0.21529345,-2.06590338555133e-10,0.18000256567372178
Zfp787,ENSMUSG00000046792,Gene Expression,390,True,0.24236673675219178,0.4567030964198428,0.20613109,-4.998153352140314e-11,0.3467592232557375
Zfp667,ENSMUSG00000054893,Gene Expression,37,True,0.029230468548170716,0.4728282298063338,0.24902469,-3.8605528235542116e-11,0.1262407236244184
Zfp78,ENSMUSG00000055150,Gene Expression,11,True,0.009696687400979044,0.8103058903724916,1.1467311,-1.8900623198650825e-11,0.07524006334058135
Zfp28,ENSMUSG00000062861,Gene Expression,7,True,0.007707980145274815,0.7353021904832849,0.94721776,3.609766404823781e-11,0.06743346771705969
Zfp773,ENSMUSG00000063535,Gene Expression,45,True,0.03532906083383401,0.45504529943889654,0.20172127,7.928928169302452e-11,0.1392061050180302
Zfp418,ENSMUSG00000034538,Gene Expression,20,True,0.0141429685704492,0.5936274672966024,0.57035637,9.449199813911797e-11,0.08802553560170474
Zfp772,ENSMUSG00000066838,Gene Expression,23,True,0.01473133356803715,0.548593711976903,0.45056444,-3.109962085776195e-11,0.08803086105461014
Clcn4,ENSMUSG00000000605,Gene Expression,493,True,0.29557724688640935,0.4523422156019971,0.10649204,-3.02804790583834e-10,0.3789163637615512
Gm45351,ENSMUSG00000092178,Gene Expression,6,True,0.004754073594576443,0.6092804064754554,0.6119939,1.5192547677066478e-11,0.052167659052688276
Zfp606,ENSMUSG00000030386,Gene Expression,68,True,0.04662512753494455,0.5240261342418918,0.38521352,1.9784357018888743e-11,0.15829345014834784
Zscan18,ENSMUSG00000070822,Gene Expression,6,True,0.005532701296390508,0.5061216013279843,0.33758664,-2.8069056520548405e-11,0.05590178488647202
Zscan22,ENSMUSG00000054715,Gene Expression,24,True,0.01684866420900173,0.680504177172991,0.8014525,-9.496491369066597e-11,0.09580015733466722
1810019N24Rik,ENSMUSG00000097115,Gene Expression,8,True,0.006180680210046065,0.474031443386524,0.2522253,1.602814932391003e-11,0.05797612201879827
Zswim9,ENSMUSG00000070814,Gene Expression,31,True,0.018828236111018026,0.5278457183593257,0.3953738,-2.8878219367921814e-11,0.10004625097193937
Lig1,ENSMUSG00000056394,Gene Expression,579,True,0.5263631726037239,0.9787156292451018,1.9143573,1.276785215683899e-10,0.4585945844966129
Bicra,ENSMUSG00000070808,Gene Expression,139,True,0.08749267974372428,0.47425662626407433,0.2528243,-2.8878219367921814e-11,0.2122781221719132
Meis3,ENSMUSG00000041420,Gene Expression,133,True,0.08577708111478131,0.44596124617526806,0.17755724,-2.7323238325033715e-10,0.21211543897704585
C5ar1,ENSMUSG00000049130,Gene Expression,3,True,0.005351264241671717,1.415879692457447,2.757586,3.741673134449485e-11,0.05805414265161157
Inafm1,ENSMUSG00000091811,Gene Expression,59,True,0.04122018552648274,0.5057248193437128,0.33653116,2.052713814205404e-10,0.14998933754088054
Bbc3,ENSMUSG00000002083,Gene Expression,171,True,0.14154577662262546,0.77758343936798,1.0596879,-4.399416231831839e-11,0.2793195762038042
Gm45509,ENSMUSG00000109781,Gene Expression,46,True,0.03969408271538675,1.4064934323133833,2.732618,9.774166555296614e-11,0.14898743237387596
Arhgap35,ENSMUSG00000058230,Gene Expression,52,True,0.02899046175455119,0.4867436852852424,0.28604046,-9.885236629788622e-11,0.1248252538744216
Strn4,ENSMUSG00000030374,Gene Expression,359,True,0.19765635417732522,0.47904565123161147,0.26556334,1.6660511173801047e-10,0.3072853881615718
Prkd2,ENSMUSG00000041187,Gene Expression,601,True,0.4116932083620198,0.5032772997471846,0.28143206,-2.399113609027351e-10,0.4507665525936462
Ptgir,ENSMUSG00000043017,Gene Expression,7,True,0.004289270932098318,0.5490882349971916,0.4518799,5.3035960569933335e-11,0.0475183194155955
Calm3,ENSMUSG00000019370,Gene Expression,1251,True,1.1748627318029345,0.7820792345217805,0.63816386,-2.332818658314934e-10,0.6368648289063162
Psg16,ENSMUSG00000066760,Gene Expression,4,True,0.0023672845112729284,0.5251298996923112,0.3881496,-1.2454708304242872e-12,0.03642415312626774
Mill2,ENSMUSG00000040987,Gene Expression,3,True,0.003833041392355364,1.425085107451032,2.7820728,-2.084950167856795e-11,0.047604812992418484
Pglyrp1,ENSMUSG00000030413,Gene Expression,896,True,0.7548217116386818,1.0488367499995472,2.1407962,-1.8048887104951135e-10,0.5891885684337828
Mypopos,ENSMUSG00000086533,Gene Expression,146,True,0.09874029654192233,0.7707092821470615,1.0414023,-8.996676033852565e-11,0.22691147792472274
Fbxo46,ENSMUSG00000050428,Gene Expression,169,True,0.10622080411678632,0.4537706516801236,0.19833064,3.1099620857761954e-10,0.23651455367036514
Qpctl,ENSMUSG00000030407,Gene Expression,141,True,0.0821080428446689,0.5477679554823368,0.4483679,1.4883389981928936e-10,0.20728541491233343
Rtn2,ENSMUSG00000030401,Gene Expression,5,True,0.0025367260930278827,0.5143977832748728,0.35960168,1.957610062921623e-11,0.03622151315959499
Gm26802,ENSMUSG00000097266,Gene Expression,14,True,0.007526027325331356,0.6862603516467174,0.8167642,-1.860423747741117e-11,0.06478606606657547
Fosb,ENSMUSG00000003545,Gene Expression,317,True,0.20851507158724425,0.7137538268890451,0.8898981,4.581640572795288e-10,0.3335793508848879
Cd3eap,ENSMUSG00000047649,Gene Expression,208,True,0.14757377125298893,0.5207601493915557,0.37652585,9.996306704280628e-11,0.2803049371099384
Gm26852,ENSMUSG00000097231,Gene Expression,3,True,0.002531937139063277,0.81894994531918,1.1697247,3.250318215065899e-11,0.037780880938282004
Ppp1r37,ENSMUSG00000051403,Gene Expression,112,True,0.07519989557681389,0.5728328434891815,0.51504165,-2.818403140234677e-11,0.2011360226701032
Gm26890,ENSMUSG00000097246,Gene Expression,71,True,0.04765007887201826,0.4789310770857715,0.26525855,-1.1651945002177107e-10,0.16159557353529624
Relb,ENSMUSG00000002983,Gene Expression,318,True,0.21316946081540777,0.5296484410515407,0.40016913,-1.288412864107281e-10,0.333116140681335
Apoc4,ENSMUSG00000074336,Gene Expression,5,True,0.0023743252805691487,0.5985520940776649,0.5834561,3.324563787321543e-11,0.036449382347696985
Bcl3,ENSMUSG00000053175,Gene Expression,206,True,0.1515579798125127,0.683974750679053,0.8106844,1.288412864107281e-10,0.28793990729791663
Zfp93,ENSMUSG00000055305,Gene Expression,19,True,0.010609752890929221,0.4744619935127647,0.25337058,1.3883759311500872e-11,0.07414814066340907
Zfp61,ENSMUSG00000050605,Gene Expression,72,True,0.04393628300712865,0.4214651250641753,0.11239642,-4.998153352140314e-11,0.15147776883904188
Zfp94,ENSMUSG00000074282,Gene Expression,25,True,0.017035657197416995,0.43785252673005703,0.15598768,-4.109592756204258e-11,0.09474785313649309
Kcnn4,ENSMUSG00000054342,Gene Expression,969,True,0.6641857872014986,0.5494809803832772,0.31112245,-9.364595655607338e-11,0.5567524703703735
Irgc1,ENSMUSG00000062028,Gene Expression,7,True,0.007331451686978094,0.6735917548007304,0.78306514,-4.947987424940555e-11,0.06552393730059806
Plaur,ENSMUSG00000046223,Gene Expression,36,True,0.04140514097367088,0.9690968345469613,1.5691226,3.773996261596573e-11,0.15608028096322704
Zfp428,ENSMUSG00000064264,Gene Expression,35,True,0.025831271291480957,0.6029986448546879,0.5952841,2.8045193809231763e-11,0.1181317488589702
Cd177,ENSMUSG00000052212,Gene Expression,3,True,0.0031854626699553417,1.2299478811137017,2.2629986,1.4925041259863437e-12,0.0432376978003637
Rps19,ENSMUSG00000040952,Gene Expression,1934,True,4.1917342387388565,2.5804642921022496,1.5389841,1.0454470761560157e-10,0.460694744177606
Cd79a,ENSMUSG00000003379,Gene Expression,4,True,0.002737818927421608,0.683745538915486,0.8100747,2.9017056961036825e-11,0.03823583915629252
Rabac1,ENSMUSG00000003380,Gene Expression,1459,True,1.2237843558218235,0.9732430169127068,1.2671765,-2.1287273964358712e-10,0.6462902081567018
Pou2f2,ENSMUSG00000008496,Gene Expression,623,True,0.44545878945702844,0.7772516239784729,1.2224154,-1.1731776618218237e-10,0.4692314343647044
Dedd2,ENSMUSG00000054499,Gene Expression,400,True,0.24521157944000138,0.4259325983961928,0.1242801,-1.8215492216689144e-10,0.3499100700662229
Pafah1b3,ENSMUSG00000005447,Gene Expression,302,True,0.18467969732323494,0.45402871164813435,0.1990171,1.4189202016353892e-10,0.3018610353461648
Lipe,ENSMUSG00000003123,Gene Expression,36,True,0.027279646575708565,0.4744166317367656,0.2532499,-1.2269772291538897e-11,0.12206009544852757
Ceacam1,ENSMUSG00000074272,Gene Expression,4,True,0.0071448575496470415,1.6531094619762607,3.3886282,-4.1928953120732633e-11,0.06589562039789419
Dmac2,ENSMUSG00000057229,Gene Expression,299,True,0.19154589117429133,0.519011739875881,0.37187502,7.552765065456474e-11,0.3150725630665565
B3gnt8,ENSMUSG00000059479,Gene Expression,9,True,0.007013628137756553,0.75171930894254,0.9908881,-3.859685088597243e-11,0.062081475590815095
Tmem91,ENSMUSG00000061702,Gene Expression,35,True,0.03135518824298068,0.7243033136064003,0.9179603,2.4153402527226674e-11,0.13487057740884464
Cyp2s1,ENSMUSG00000040703,Gene Expression,32,True,0.026145609441628522,0.6243347865298046,0.6520393,6.217754834159968e-11,0.12048829184567159
BC024978,ENSMUSG00000078786,Gene Expression,45,True,0.03914208964754271,0.8525497865497037,1.2591019,-7.924589494517607e-11,0.14886947405060158
Itpkc,ENSMUSG00000003752,Gene Expression,40,True,0.02457049950880733,0.46803548955733926,0.23627578,1.2773058566580803e-11,0.11279996972459183
Sptbn4,ENSMUSG00000011751,Gene Expression,5,True,0.0041074460836709676,0.61545565712141,0.62842035,-7.329106380297765e-12,0.04811727259905757
Blvrb,ENSMUSG00000040466,Gene Expression,126,True,0.08583236462335181,0.5117716551453776,0.35261604,1.5105530130912948e-10,0.21445981867159397
Pld3,ENSMUSG00000003363,Gene Expression,904,True,0.5733432126601052,0.5667025292809602,0.37422338,2.661386499771172e-10,0.511808698933719
2310022A10Rik,ENSMUSG00000049643,Gene Expression,227,True,0.1308856568299278,0.7742621145749966,1.050853,-2.4435416388241533e-10,0.25345092439769173
Zfp60,ENSMUSG00000037640,Gene Expression,65,True,0.046210006768919676,0.6997483031373775,0.8526428,-7.184845443701702e-12,0.15917090555662372
Zfp626,ENSMUSG00000030604,Gene Expression,51,True,0.03167706266479933,0.43722437633429984,0.15431677,1.1218077523692705e-10,0.12908666256417214
Zfp974,ENSMUSG00000070709,Gene Expression,43,True,0.026508346266873924,0.43249321654107875,0.14173166,-2.610146750562164e-11,0.11781074884777545
Zfp780b,ENSMUSG00000063047,Gene Expression,132,True,0.09275965811739639,0.5379095460463924,0.42214406,-1.1955652237116188e-10,0.22396806417146803
Plekhg2,ENSMUSG00000037552,Gene Expression,226,True,0.13846788508699667,0.4783121429781217,0.26361215,-7.108484767488446e-11,0.26699125258183
Zfp36,ENSMUSG00000044786,Gene Expression,701,True,0.5378596793609564,0.7906039968158483,1.1946137,2.2214014898401397e-11,0.5231413057016127
Paf1,ENSMUSG00000003437,Gene Expression,326,True,0.19502109417661578,0.5789353962061651,0.53127474,-5.553503724600349e-11,0.3123051738566585
Samd4b,ENSMUSG00000109336,Gene Expression,161,True,0.10673467051522849,0.6940277858319451,0.83742595,-1.3328408939040837e-11,0.2365950042502402
Lrfn1,ENSMUSG00000030600,Gene Expression,3,True,0.002701683563099712,0.548306098305459,0.4497994,-2.4026597977460258e-12,0.03916521325011203
Fbxo27,ENSMUSG00000037463,Gene Expression,10,True,0.00474937338886106,0.512099903471704,0.3534892,9.649212721493107e-12,0.048895635695763634
Fbxo17,ENSMUSG00000030598,Gene Expression,35,True,0.030613926545282912,0.5541057705316766,0.46522677,-1.1209400174123016e-10,0.13079951773152196
Gm44702,ENSMUSG00000109420,Gene Expression,9,True,0.007179612647665365,0.4606534872201414,0.21663931,6.619244952062473e-11,0.06299194343050485
Lgals7,ENSMUSG00000053522,Gene Expression,14,True,0.008313560427759353,0.5106094966385178,0.34952465,-9.23269994214808e-12,0.0657897706734073
Rasgrp4,ENSMUSG00000030589,Gene Expression,11,True,0.012091327809774515,0.8201648538256244,1.1729565,9.099068758774884e-11,0.08457946695126989
1110035H17Rik,ENSMUSG00000099098,Gene Expression,42,True,0.029376221536461817,0.8712209806807514,1.3087682,2.610146750562164e-11,0.12574659711225727
2200002D01Rik,ENSMUSG00000030587,Gene Expression,44,True,0.039674752210996374,0.6226830680482349,0.6476456,2.8930283465339943e-11,0.1496738615750951
Spint2,ENSMUSG00000074227,Gene Expression,639,True,0.4358677422555075,0.6342724601457278,0.7313438,-1.321733886454883e-10,0.46822668277228513
Sipa1l3,ENSMUSG00000030583,Gene Expression,76,True,0.046012062131653146,0.5078103057302535,0.34207866,1.9937078371315252e-10,0.1558932133314528
Zfp790,ENSMUSG00000011427,Gene Expression,35,True,0.022687155744860948,0.43056858365976575,0.13661204,1.1662357821660733e-11,0.10848894302855844
Zfp420,ENSMUSG00000058402,Gene Expression,23,True,0.015718746038143917,0.44385486438047655,0.17195418,2.5246748573007368e-11,0.0919235549301667
Zfp383,ENSMUSG00000099689,Gene Expression,15,True,0.012425315580924875,0.5026080147281685,0.32824033,8.041733713708396e-11,0.08304539142450701
Zfp74,ENSMUSG00000059975,Gene Expression,86,True,0.07829513725424732,1.1629992946695373,2.0849123,6.124473326285822e-11,0.2079752054616674
Zfp14,ENSMUSG00000053985,Gene Expression,8,True,0.005079848452541521,0.5493737057891249,0.45263925,5.747876354961361e-11,0.05224732686521831
Zfp260,ENSMUSG00000049421,Gene Expression,332,True,0.2167333866518295,0.48530100110796165,0.28220284,-6.664204469520418e-11,0.33524530123573987
Zfp146,ENSMUSG00000037029,Gene Expression,83,True,0.057930323694816335,0.5255205619270034,0.38918877,4.0280256702491906e-11,0.17752692012517676
Thap8,ENSMUSG00000013928,Gene Expression,8,True,0.007943667965604109,0.7819527915333264,1.0713106,1.8137829938040436e-11,0.06750463202630021
Sdhaf1,ENSMUSG00000074211,Gene Expression,387,True,0.2703316181672836,0.6290789059719663,0.7135062,1.6216230875833018e-10,0.37385502876202537
Tyrobp,ENSMUSG00000030579,Gene Expression,70,True,0.4099333413536671,3.8989393152347005,11.944064,-6.025551541191379e-11,0.41029221513686925
Hcst,ENSMUSG00000064109,Gene Expression,1780,True,1.8576625062660703,0.9865742298355156,0.102885075,3.477881707530969e-11,0.6392004464867446
Nfkbid,ENSMUSG00000036931,Gene Expression,293,True,0.20034472709908807,0.6539776880669952,0.7308908,2.2214014898401397e-11,0.325458640398279
Hspb6,ENSMUSG00000036854,Gene Expression,48,True,0.027854228814138397,0.731960292831561,0.9383282,-6.719739506766423e-11,0.11665871189163524
Igflr1,ENSMUSG00000036826,Gene Expression,10,True,0.008974704969106401,0.5705598251248203,0.50899535,-9.639450703227208e-11,0.07194692539557299
Kmt2b,ENSMUSG00000006307,Gene Expression,255,True,0.1443151764952637,0.4217438048142921,0.113137715,-7.997045363424502e-11,0.2691245496054731
Gm26935,ENSMUSG00000098146,Gene Expression,14,True,0.011599845132629004,0.5620590141358778,0.48638278,1.1523954096024209e-10,0.08088206532335883
Sbsn,ENSMUSG00000046056,Gene Expression,38,True,0.028689857941857567,0.5393671190256112,0.42602128,-2.52597645973619e-11,0.1250807417566388
Gm4673,ENSMUSG00000097750,Gene Expression,31,True,0.02148832556807627,0.4384218306866729,0.15750206,2.1103314153481327e-11,0.10677747461265301
Fxyd7,ENSMUSG00000036578,Gene Expression,33,True,0.025180250080445332,0.49316994386651486,0.30313462,6.661167397171028e-11,0.11744407576066238
Gramd1a,ENSMUSG00000001248,Gene Expression,710,True,0.48552004142587696,0.5116893867901667,0.31032392,-2.532397698417759e-10,0.4850578397114566
G630030J09Rik,ENSMUSG00000097149,Gene Expression,23,True,0.01549040446698125,0.4669456231233347,0.23337668,-3.3147475356208334e-12,0.09185925502946363
Gm10640,ENSMUSG00000100985,Gene Expression,12,True,0.012536080865306746,0.5842965798874571,0.54553574,-4.183946795329523e-11,0.08552506072869948
4931406P16Rik,ENSMUSG00000066571,Gene Expression,170,True,0.10458933196177769,0.7644373535821636,1.0247186,5.331363575616335e-11,0.23308022438896386
Gm12764,ENSMUSG00000086184,Gene Expression,5,True,0.004787487461384959,0.5322197311830961,0.4070089,3.263090188963784e-11,0.05235035716304128
Gpatch1,ENSMUSG00000063808,Gene Expression,108,True,0.06950655909363425,0.43770878282265385,0.15560532,-4.4428029796802794e-11,0.19184852040250266
Faap24,ENSMUSG00000030493,Gene Expression,218,True,0.11893834328452929,0.43296038979172413,0.14297436,-4.442802979680279e-12,0.2372485998218054
B230322F03Rik,ENSMUSG00000097509,Gene Expression,30,True,0.03008155833709861,0.7470358510941936,0.97842985,2.943790841516669e-11,0.13231037538456494
Ankrd27,ENSMUSG00000034867,Gene Expression,135,True,0.078676423347096,0.5515138444003063,0.45833212,-2.243615504738541e-10,0.20005598811881312
Zfp507,ENSMUSG00000044452,Gene Expression,112,True,0.06853312895730974,0.4717860751139591,0.2462525,-2.2214014898401397e-11,0.18989218916509584
Uri1,ENSMUSG00000030421,Gene Expression,553,True,0.3384752270494012,0.48854467345801766,0.23083185,-2.8156263883723767e-10,0.40352708114161234
Gm37494,ENSMUSG00000108621,Gene Expression,46,True,0.03593136837797592,0.5200519554557962,0.374642,4.995984014747892e-11,0.14043835405670715
Gm26526,ENSMUSG00000096980,Gene Expression,167,True,0.11492804473323073,0.47094048926749765,0.24400322,3.49870734649822e-11,0.2461213936046468
AI987944,ENSMUSG00000056383,Gene Expression,151,True,0.10051189173493111,0.5111174260910047,0.35087577,5.997784022568377e-11,0.23042863728235968
AW146154,ENSMUSG00000074166,Gene Expression,76,True,0.05352463305541072,0.49978688926293835,0.320736,7.91894921729731e-11,0.16994041267353074
Zfp788,ENSMUSG00000074165,Gene Expression,82,True,0.051752927213117424,0.46202263641553976,0.2202813,4.887083277648307e-11,0.16520808512908552
Zfp141,ENSMUSG00000092416,Gene Expression,89,True,0.05593108316491677,0.5110665779248091,0.3507405,1.1884497970644746e-10,0.17153002797293393
Zfp975,ENSMUSG00000069727,Gene Expression,11,True,0.011353441205952549,0.8775217558050848,1.3255285,-2.9998682131107786e-11,0.08125912214330575
Nkg7,ENSMUSG00000004612,Gene Expression,1893,True,2.9613936735288164,2.3700469087912257,0.48300898,-2.0557942733026433e-10,0.8131906507009079
Cldnd2,ENSMUSG00000038973,Gene Expression,6,True,0.004780771707209359,0.4226848440960008,0.11564092,-4.309944622753134e-11,0.05129607903869831
Cd33,ENSMUSG00000004609,Gene Expression,3,True,0.004061894917523139,1.3653646136083912,2.6232135,2.0991356006494296e-11,0.05074397701018721
Zfp658,ENSMUSG00000056592,Gene Expression,16,True,0.012734312998840128,0.5121847182369945,0.3537148,-3.7691152524636234e-11,0.08421975612680248
Zfp719,ENSMUSG00000030469,Gene Expression,35,True,0.022929168385478853,0.46385836488821375,0.22516443,5.88671394807637e-11,0.11002810026712513
Siglece,ENSMUSG00000030474,Gene Expression,3,True,0.00542155700779347,1.6056572227417332,3.2624032,4.3897491220768584e-11,0.057556340139492686
Klk13,ENSMUSG00000054046,Gene Expression,3,True,0.0024273714060059244,0.4430395163579567,0.1697853,1.4838267764166558e-11,0.0365256036931595
Klk8,ENSMUSG00000064023,Gene Expression,1013,True,0.8189219216440712,0.7711647102990481,0.25314116,3.9569581772734456e-10,0.6175697001237758
2410002F23Rik,ENSMUSG00000045411,Gene Expression,176,True,0.11730550621600964,0.5930089970115118,0.5687112,2.6656817878081675e-11,0.24935023254030914
1700008O03Rik,ENSMUSG00000008028,Gene Expression,3,True,0.0027995983879322735,0.46021250406593855,0.21546628,1.866172491831035e-12,0.03984446313582354
Josd2,ENSMUSG00000038695,Gene Expression,383,True,0.23233109835467552,0.4803695725637281,0.26908502,1.3508897810090349e-10,0.33621516706672194
Fam71e1,ENSMUSG00000051113,Gene Expression,17,True,0.011669004723815872,0.49975561093175797,0.32065278,5.988889739259446e-11,0.08034138242853436
Napsa,ENSMUSG00000002204,Gene Expression,26,True,0.020453554931285062,1.4128217724068373,2.7494519,-5.879094150485488e-11,0.10648539956918145
Tbc1d17,ENSMUSG00000038520,Gene Expression,258,True,0.17233241424783513,0.5507610948290839,0.4563298,-8.219185512408516e-11,0.3003055518328729
Akt1s1,ENSMUSG00000011096,Gene Expression,205,True,0.14278139113641175,0.4725021307396945,0.24815725,-5.244590079919455e-11,0.27566473198201086
Ptov1,ENSMUSG00000038502,Gene Expression,52,True,0.047101688489861314,0.7752540743212496,1.0534917,-3.963813283433499e-11,0.1651092978908299
Fuz,ENSMUSG00000011658,Gene Expression,147,True,0.10026734778802324,0.49109946742163285,0.29762703,1.0773797225724677e-10,0.2311427134585698
Tsks,ENSMUSG00000059891,Gene Expression,10,True,0.0072064920694766554,0.5628765015955131,0.48855734,8.052580400670506e-12,0.0631890607904299
Gm15545,ENSMUSG00000087138,Gene Expression,48,True,0.0318550357242972,0.46890584349229353,0.23859096,7.774905214440488e-12,0.13028979447587175
Prr12,ENSMUSG00000046574,Gene Expression,132,True,0.08105625790749975,0.4296303952691971,0.13411643,-1.0884867300216685e-10,0.20587071654566405
Rcn3,ENSMUSG00000019539,Gene Expression,417,True,0.2707459460519675,0.5507147187833253,0.4443591,-1.7882281993213124e-10,0.37319219633171197
Gm45669,ENSMUSG00000109947,Gene Expression,15,True,0.013845228641135637,0.734164019356462,0.9441902,-1.103921565568751e-11,0.08881179224556468
Fcgrt,ENSMUSG00000003420,Gene Expression,325,True,0.2133737982465908,0.7386262961122816,0.95606005,8.941140996606562e-11,0.32811408975722284
Tead2,ENSMUSG00000030796,Gene Expression,4,True,0.0024157409780013574,0.46330870675658037,0.22370231,-2.8177523390169506e-11,0.036503869260928704
Cd37,ENSMUSG00000030798,Gene Expression,1413,True,1.085232002694033,0.7639436175652718,0.5784897,-2.131157054315384e-11,0.6302417525299954
Ruvbl2,ENSMUSG00000003868,Gene Expression,399,True,0.23320767700449294,0.42202608526083607,0.1138886,2.482416164896356e-10,0.33482860557537353
Gys1,ENSMUSG00000003865,Gene Expression,28,True,0.020938316981120267,0.5195558419861509,0.37332234,-5.564350411562459e-12,0.1074426947863961
Ftl1,ENSMUSG00000050708,Gene Expression,1846,True,2.365189716692452,1.2732184206881048,0.2121056,1.2321836388957025e-10,0.5055852494608236
Dhdh,ENSMUSG00000011382,Gene Expression,12,True,0.007903411024245108,0.45313963107068556,0.1966521,5.89365582773212e-11,0.06490743227914918
Ppp1r15a,ENSMUSG00000040435,Gene Expression,731,True,0.5340276575562135,0.6909814658726907,0.8295899,-2.2214014898401397e-11,0.5180187768233937
Dbp,ENSMUSG00000059824,Gene Expression,79,True,0.0671152326516888,0.5733340563396341,0.51637495,-7.11369117723026e-11,0.19419510989956582
Sphk2,ENSMUSG00000057342,Gene Expression,188,True,0.12990551657703464,0.526350090463569,0.39139536,-1.1995568045136755e-10,0.26162646984378346
Grwd1,ENSMUSG00000053801,Gene Expression,186,True,0.12456743679651403,0.6108760953168428,0.61623853,2.532397698417759e-10,0.2561101759211588
Grin2d,ENSMUSG00000002771,Gene Expression,4,True,0.0033804690443094234,0.46153070575215777,0.21897274,-1.2904778021376926e-11,0.043230795920620214
Emp3,ENSMUSG00000040212,Gene Expression,1723,True,1.800256755710898,1.092294409760276,0.914636,6.341927706502205e-10,0.7163969126846547
Ccdc114,ENSMUSG00000040189,Gene Expression,22,True,0.0167323424108567,0.5818639043588056,0.5390647,-3.2556330916773336e-11,0.0970234130041431
Kcnc1,ENSMUSG00000058975,Gene Expression,40,True,0.03462464896398159,0.5641677925349365,0.49199224,-1.4955411983357345e-10,0.13890426108787948
Ldha,ENSMUSG00000063229,Gene Expression,1722,True,1.8526544514948333,0.9261312289561928,0.4483234,-8.215714572580641e-11,0.6263208486457852
Spty2d1,ENSMUSG00000049516,Gene Expression,484,True,0.29001185885016273,0.46706062371710655,0.15704341,1.0239272492231894e-11,0.3759806010086491
Nav2,ENSMUSG00000052512,Gene Expression,24,True,0.021712689761070807,0.9463661331590987,1.5086578,2.63834813666365e-11,0.11202605510503377
Tubgcp5,ENSMUSG00000033790,Gene Expression,191,True,0.11064078989231019,0.6855626433880863,0.81490827,-7.552765065456474e-11,0.23449911435222928
Ube3a,ENSMUSG00000025326,Gene Expression,711,True,0.47457621933573024,0.5291959478181971,0.37045142,-4.421977340713028e-11,0.47810109294875114
Klf13,ENSMUSG00000052040,Gene Expression,1502,True,1.3040672351043303,0.9360412448156746,1.1447664,-3.8971712387382946e-10,0.6738393205025903
Gm32633,ENSMUSG00000108393,Gene Expression,7,True,0.005985909778811119,0.5078618413524459,0.34221575,-4.68682631961035e-11,0.05773350321829944
Trpm1,ENSMUSG00000030523,Gene Expression,34,True,0.03112516896721286,0.6982230613695535,0.84858555,1.4330439438959266e-10,0.13359733853281097
Mphosph10,ENSMUSG00000030521,Gene Expression,532,True,0.347233593752307,0.5834537124735033,0.5568034,3.8596850885972423e-10,0.4174270113130521
Tm2d3,ENSMUSG00000078681,Gene Expression,435,True,0.24930885927135177,0.936307567768077,1.4819015,7.774905214440488e-12,0.3435382423229025
Selenos,ENSMUSG00000075701,Gene Expression,1048,True,0.7367268770608327,0.541292841068479,0.28112054,-1.4584889156731666e-10,0.5505051801876593
Asb7,ENSMUSG00000030509,Gene Expression,56,True,0.043814219277744766,0.7286656806450816,0.92956436,-2.6379142691851657e-11,0.155159983881504
