,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mex3c,ENSMUSG00000037253,18,73592575,73573044,+,-0.0358,1.5388154,-1.1517293453216553,False
Cxxc1,ENSMUSG00000024560,18,74221496,74216124,+,-0.0199,0.109406196,-2.0682241916656494,False
Mbd1,ENSMUSG00000024561,18,74282732,74267605,+,-0.0075,0.49020404,-1.0703706741333008,False
Acaa2,ENSMUSG00000036880,18,74806208,74779197,+,0.0174,0.23782687,-2.0286386013031006,False
Rpl17,ENSMUSG00000062328,18,75003381,74998558,+,-0.303,0.0051068314,-1.1325669288635254,False
BC031181,ENSMUSG00000036299,18,75010152,75005868,+,0.0156,0.2269575,-0.283748984336853,False
Dym,ENSMUSG00000035765,18,75286964,75018781,+,-0.0247,3.7479346,-0.4220006465911865,False
Smad7,ENSMUSG00000025880,18,75395935,75367529,+,-0.1875,0.2389514,0.0033273696899414062,False
Smad2,ENSMUSG00000024563,18,76310963,76241580,+,0.029,1.8533461,-0.9285870790481567,False
Ier3ip1,ENSMUSG00000090000,18,76941612,76930017,+,0.0808,0.07467895,-2.479260206222534,False
Pias2,ENSMUSG00000025423,18,77153800,77065208,+,-0.0192,2.4019098,-1.7516357898712158,False
Atp5a1,ENSMUSG00000025428,18,77782869,77773729,+,0.4389,0.24822861,0.7131960391998291,True
Epg5,ENSMUSG00000039840,18,78035013,77938465,+,-0.0443,1.424004,-2.2349209785461426,False
Pard6g,ENSMUSG00000056214,18,80119639,80046890,+,-0.0457,0.20717382,0.07673996686935425,True
Txnl4a,ENSMUSG00000057130,18,80225855,80206795,+,0.1681,0.039535645,-0.7357809543609619,False
Pqlc1,ENSMUSG00000034006,18,80292725,80253292,+,0.0354,1.5236639,-0.12624108791351318,False
Mbp,ENSMUSG00000041607,18,82585637,82475146,+,-0.0356,11.608699,-0.7457891702651978,False
Zfp516,ENSMUSG00000058881,18,83005314,82910663,+,-0.043,0.23269744,0.05823516845703125,True
Zadh2,ENSMUSG00000049090,18,84097528,84088063,+,-0.0367,1.3170336,-1.2550127506256104,False
Cyb5a,ENSMUSG00000024646,18,84879871,84838704,+,-0.034,0.17156017,-0.8902297019958496,False
Rttn,ENSMUSG00000023066,18,89131016,88971790,+,0.0121,6.1909933,-0.4197266101837158,False
Cd226,ENSMUSG00000034028,18,89272229,89176967,+,-0.1401,2.338288,-1.3309388160705566,False
Tmx3,ENSMUSG00000024614,18,90543267,90510154,+,-0.0202,0.5821482,-1.0188572406768799,False
Gm45871,ENSMUSG00000110277,18,90592528,90579777,+,-0.0218,0.49657178,-0.8970122337341309,False
Ighmbp2,ENSMUSG00000024831,19,3283017,3259076,-,-0.0073,0.54300195,-0.7483782768249512,False
Ppp6r3,ENSMUSG00000024908,19,3575749,3454928,-,-0.0127,2.8220682,-1.0060770511627197,False
Lrp5,ENSMUSG00000024913,19,3686564,3584828,-,0.0008,1.292746,-0.40769529342651367,False
Tcirg1,ENSMUSG00000001750,19,3907133,3896050,-,-0.0437,0.39789414,-0.40205907821655273,False
Ndufs8,ENSMUSG00000059734,19,3912774,3908863,-,0.1674,0.022259463,-2.838183879852295,False
Ndufv1,ENSMUSG00000037916,19,4012806,4007384,-,0.1934,0.071524315,-1.7968251705169678,False
Gstp3,ENSMUSG00000058216,19,4059569,4057477,-,0.0081,0.010513696,-0.1619586944580078,False
Aip,ENSMUSG00000024847,19,4125858,4114446,-,0.0764,0.2102973,-1.3854568004608154,False
Rps6kb2,ENSMUSG00000024830,19,4163354,4153991,-,-0.0171,0.06904017,-0.5857082605361938,False
Carns1,ENSMUSG00000075289,19,4175479,4164324,-,-0.0777,0.25275755,0.15059739351272583,True
Tbc1d10c,ENSMUSG00000040247,19,4191284,4183411,-,-0.1205,0.12459608,-0.24002373218536377,False
Rad9a,ENSMUSG00000024824,19,4201662,4195196,-,-0.023,0.13035099,-0.43547141551971436,False
Grk2,ENSMUSG00000024858,19,4306222,4286001,-,0.0587,0.07112819,-1.5181915760040283,False
Kdm2a,ENSMUSG00000054611,19,4398285,4314419,-,-0.0984,0.98662287,-2.545064687728882,False
Gm21992,ENSMUSG00000096370,19,4811612,4742913,-,-0.0226,13.584603,-7.824868202209473,False
Ccs,ENSMUSG00000034108,19,4839332,4825366,-,-0.0559,0.2741271,-0.5983585119247437,False
Dpp3,ENSMUSG00000063904,19,4928287,4907229,-,0.1158,0.14167209,-1.3169610500335693,False
Rab1b,ENSMUSG00000024870,19,5107072,5099205,-,0.0253,0.050646786,-2.1534392833709717,False
Klc2,ENSMUSG00000024862,19,5118560,5107746,-,-0.0345,0.38532698,-0.5587927103042603,False
Pacs1,ENSMUSG00000024855,19,5273119,5133158,-,-0.0708,4.738414,-0.13028740882873535,False
Sf3b2,ENSMUSG00000024853,19,5295455,5273932,-,0.2269,0.1517073,-0.7606652975082397,False
Banf1,ENSMUSG00000024844,19,5367168,5364638,-,0.277,0.010692823,-3.6788692474365234,False
Sart1,ENSMUSG00000039148,19,5388703,5377523,-,0.0798,0.25650796,-1.071664571762085,False
Drap1,ENSMUSG00000024914,19,5424979,5422805,-,0.0251,0.4461789,-1.0331132411956787,False
Ccdc85b,ENSMUSG00000095098,19,5457894,5453180,-,-0.0156,0.011983634,-3.1564416885375977,False
Ctsw,ENSMUSG00000024910,19,5468507,5465043,-,-0.1134,0.025958786,-0.26066839694976807,False
Mus81,ENSMUSG00000024906,19,5488402,5482345,-,0.0058,0.09729873,-0.20828068256378174,False
Snx32,ENSMUSG00000056185,19,5510538,5492235,-,-0.0152,3.7745214,-3.2696280479431152,False
Kat5,ENSMUSG00000024926,19,5610237,5603014,-,0.026,0.23394762,-0.4401756525039673,False
Sipa1,ENSMUSG00000056917,19,5663707,5651185,-,0.0433,0.14586791,-1.1901683807373047,False
Pcnx3,ENSMUSG00000054874,19,5688908,5664635,-,-0.0722,0.26461354,-0.7038637399673462,False
Ehbp1l1,ENSMUSG00000024937,19,5726317,5707376,-,0.0445,0.34465683,-0.12527477741241455,False
Scyl1,ENSMUSG00000024941,19,5771419,5758351,-,0.0103,0.18527983,-0.6657876968383789,False
Frmd8,ENSMUSG00000024816,19,5875274,5849702,-,0.0068,0.4106192,-0.9823994636535645,False
Dpf2,ENSMUSG00000024826,19,5913010,5896516,-,0.0035,0.18176994,-0.19775700569152832,False
Pola2,ENSMUSG00000024833,19,5964202,5940542,-,0.1329,0.31611934,0.09391528367996216,True
Capn1,ENSMUSG00000024942,19,6015897,5988545,-,-0.0197,0.20013012,-1.7769293785095215,False
Mrpl49,ENSMUSG00000007338,19,6057785,6053622,-,0.1262,0.05930977,-3.301966667175293,False
Vps51,ENSMUSG00000024797,19,6077231,6067842,-,0.0198,0.81748676,-1.1399528980255127,False
Snx15,ENSMUSG00000024787,19,6128304,6119399,-,-0.0037,0.49541053,-0.16626334190368652,False
Arl2,ENSMUSG00000024944,19,6141548,6134374,-,0.033,0.26825172,-0.3096097707748413,False
Rps6ka4,ENSMUSG00000024952,19,6840636,6829085,-,0.0155,0.17767705,-0.8471357822418213,False
Ccdc88b,ENSMUSG00000047810,19,6858211,6844623,-,-0.0844,0.24525145,-1.2378785610198975,False
Prdx5,ENSMUSG00000024953,19,6910106,6906697,-,0.0023,0.08451429,-1.445561170578003,False
Esrra,ENSMUSG00000024955,19,6921840,6910977,-,-0.0498,0.6100393,-0.27376675605773926,False
Fkbp2,ENSMUSG00000056629,19,6980501,6977741,-,0.2612,0.0233491,-0.7601566314697266,False
Vegfb,ENSMUSG00000024962,19,6987651,6982473,-,0.0503,0.25828093,-0.5903578996658325,False
Dnajc4,ENSMUSG00000024963,19,6992572,6987911,-,0.0078,0.32879776,-0.30336177349090576,False
Fermt3,ENSMUSG00000024965,19,7019469,6998958,-,0.0249,0.75104445,-1.5508029460906982,False
Stip1,ENSMUSG00000024966,19,7039967,7020702,-,0.383,0.17086157,-0.7386629581451416,False
Otub1,ENSMUSG00000024767,19,7206316,7198202,-,0.0603,0.0873712,-2.6041452884674072,False
Cox8a,ENSMUSG00000035885,19,7217616,7215153,-,0.3188,0.027340462,-0.8557519912719727,False
Naa40,ENSMUSG00000024764,19,7241183,7225668,-,0.1055,0.62167394,0.3970353603363037,True
Mark2,ENSMUSG00000024969,19,7341860,7275396,-,-0.0705,0.49423638,0.23436623811721802,True
Spindoc,ENSMUSG00000024970,19,7382994,7354078,-,-0.0099,4.3151097,-1.4198362827301025,False
Rtn3,ENSMUSG00000024758,19,7483281,7425901,-,0.1992,1.06738,-2.310537338256836,False
Slc3a2,ENSMUSG00000010095,19,8723369,8706882,-,-0.0561,0.57072514,0.17034107446670532,True
Tmem179b,ENSMUSG00000118346,19,8774467,8772525,-,-0.0079,0.09940084,-0.28276002407073975,False
Taf6l,ENSMUSG00000003680,19,8786417,8774487,-,0.0965,0.38166294,-0.5694266557693481,False
Polr2g,ENSMUSG00000071662,19,8798577,8793127,-,0.0992,0.08657275,-3.302978515625,False
Ttc9c,ENSMUSG00000071660,19,8819333,8809075,-,0.0432,0.38234484,-0.3963475227355957,False
Gng3,ENSMUSG00000071658,19,8839194,8836933,-,0.0567,0.4970575,-0.48686981201171875,False
Asrgl1,ENSMUSG00000024654,19,9135636,9109868,-,0.0793,0.294108,-0.9019525051116943,False
Incenp,ENSMUSG00000024660,19,9899551,9872296,-,0.2686,0.25044826,0.7022684514522552,True
Fen1,ENSMUSG00000024742,19,10204169,10199132,-,0.2692,0.13628484,0.41088181734085083,True
Sdhaf2,ENSMUSG00000024668,19,10526142,10500534,-,0.062,0.42844474,-0.6452165842056274,False
Tmem138,ENSMUSG00000024666,19,10577362,10570478,-,0.0082,0.40979028,-0.6660112142562866,False
Cd5,ENSMUSG00000024669,19,10739002,10717116,-,-0.0304,1.1926904,-0.2488924264907837,False
Cd6,ENSMUSG00000024670,19,10830058,10789341,-,-0.0772,1.0181087,-0.8076145648956299,False
Tmem109,ENSMUSG00000034659,19,10882001,10870660,-,0.1082,0.08764585,-0.02102959156036377,False
Ccdc86,ENSMUSG00000024732,19,10949266,10941481,-,0.0234,0.027175525,-1.140840768814087,False
Ms4a1,ENSMUSG00000024673,19,11266241,11249675,-,-0.0494,0.1000177,0.007607817649841309,False
Ms4a6d,ENSMUSG00000024679,19,11604849,11586604,-,0.012,0.09026249,-0.13386082649230957,False
Dtx4,ENSMUSG00000039982,19,12501454,12466338,-,-0.0447,0.7671392,-0.16383469104766846,False
Tle4,ENSMUSG00000024642,19,14598051,14448150,-,-0.1528,1.049013,0.06122922897338867,True
Psat1,ENSMUSG00000024640,19,15947337,15904678,-,0.2267,0.07287954,0.18953561782836914,True
Cep78,ENSMUSG00000041491,19,15984989,15955773,-,0.0557,1.1768148,-0.5783838033676147,False
Vps13a,ENSMUSG00000046230,19,16780933,16615366,-,-0.1042,2.2155495,-0.5619642734527588,False
Gcnt1,ENSMUSG00000038843,19,17372844,17326141,-,0.0161,0.63587517,0.19782036542892456,True
Ostf1,ENSMUSG00000024725,19,18631823,18516137,-,0.0766,2.1656303,0.2766687870025635,True
Anxa1,ENSMUSG00000024659,19,20390944,20373428,-,0.033,0.08807628,0.3101738691329956,True
Gda,ENSMUSG00000058624,19,21473445,21391307,-,-0.0301,1.9903485,0.9611742086708546,True
1110059E24Rik,ENSMUSG00000035171,19,21652976,21581202,-,0.0142,6.23777,-0.8852301836013794,False
Smc5,ENSMUSG00000024943,19,23273897,23206451,-,0.0341,0.85786825,0.48275721073150635,True
Tjp2,ENSMUSG00000024812,19,24225030,24094505,-,0.0391,1.1684859,0.03117239475250244,True
Fxn,ENSMUSG00000059363,19,24280605,24261453,-,0.1794,0.3633517,0.0899394154548645,True
Cbwd1,ENSMUSG00000024878,19,24961610,24919916,-,0.0741,4.351617,-0.4332695007324219,False
Pum3,ENSMUSG00000041360,19,27429825,27388698,-,0.0723,0.29919007,-0.20692026615142822,False
Rfx3,ENSMUSG00000040929,19,28011166,27761721,-,-0.0652,8.780752,-1.0494623184204102,False
Ak3,ENSMUSG00000024782,19,29047961,29020833,-,0.0761,0.21860173,-0.5006016492843628,False
Insl6,ENSMUSG00000050957,19,29325356,29321344,-,0.0384,0.10963422,-0.24819588661193848,False
Plgrkt,ENSMUSG00000016495,19,29367390,29348599,-,0.1049,0.21819285,-1.0984015464782715,False
Ermp1,ENSMUSG00000046324,19,29648415,29608214,-,0.0092,2.027494,-1.007822036743164,False
9930021J03Rik,ENSMUSG00000046138,19,29805989,29714402,-,-0.0892,1.5226241,-0.8712068796157837,False
Gldc,ENSMUSG00000024827,19,30175429,30098447,-,0.0512,0.43154907,0.13373762369155884,True
Prkg1,ENSMUSG00000052920,19,31765033,30564489,-,0.0117,0.0,-0.964307427406311,False
Sgms1,ENSMUSG00000040451,19,32389714,32122727,-,-0.0737,2.0206761,0.08333468437194824,True
Atad1,ENSMUSG00000013662,19,32739786,32671638,-,0.027,1.0799229,-0.48101091384887695,False
Lipa,ENSMUSG00000024781,19,34527474,34492318,-,-0.0659,0.11997482,0.09791439771652222,True
Ifit1bl1,ENSMUSG00000079339,19,34601956,34592891,-,-0.1618,0.11088681,-0.11493861675262451,False
Pank1,ENSMUSG00000033610,19,34879455,34806940,-,-0.0281,0.08635287,0.08236098289489746,True
Cpeb3,ENSMUSG00000039652,19,37208601,37021291,-,-0.021,0.6325709,-0.6944624185562134,False
Ide,ENSMUSG00000056999,19,37337852,37268743,-,0.094,0.75549936,-1.1333186626434326,False
Myof,ENSMUSG00000048612,19,38043577,37899036,-,-0.0159,1.2307309,0.5836369097232819,True
Fra10ac1,ENSMUSG00000054237,19,38224156,38188481,-,0.0237,0.49348634,-0.5293228626251221,False
Noc3l,ENSMUSG00000024999,19,38819237,38788128,-,0.0417,0.5223506,-0.4354078769683838,False
Pdlim1,ENSMUSG00000055044,19,40271842,40221173,-,-0.0097,0.2334618,0.10953432321548462,True
Sorbs1,ENSMUSG00000025006,19,40513779,40294753,-,-0.0325,5.099791,-4.5388569831848145,False
Aldh18a1,ENSMUSG00000025007,19,40588463,40550257,-,0.0302,0.46513543,-0.4269421100616455,False
Blnk,ENSMUSG00000061132,19,40994535,40928927,-,-0.042,0.69149834,-0.029129505157470703,False
Tm9sf3,ENSMUSG00000025016,19,41263997,41210844,-,0.1001,0.33276153,-1.3404386043548584,False
Pik3ap1,ENSMUSG00000025017,19,41385102,41272377,-,0.0142,2.298262,0.6661372780799866,True
Arhgap19,ENSMUSG00000025154,19,41802047,41766588,-,0.1607,0.29899606,0.48536163568496704,True
Rrp12,ENSMUSG00000035049,19,41896173,41862851,-,0.0366,0.8274701,-0.5399160385131836,False
Exosc1,ENSMUSG00000034321,19,41933423,41922292,-,0.0628,0.3608215,-0.2974780797958374,False
Mms19,ENSMUSG00000025159,19,41981157,41941086,-,-0.0504,1.332667,-3.1774420738220215,False
Hps1,ENSMUSG00000025188,19,42779978,42755105,-,-0.0194,0.37747696,-0.3914375305175781,False
Got1,ENSMUSG00000025190,19,43524605,43499752,-,0.1021,0.24553607,0.2671874165534973,True
Slc25a28,ENSMUSG00000040414,19,43674881,43663801,-,-0.0271,0.23521774,-0.4697082042694092,False
Cox15,ENSMUSG00000040018,19,43753000,43733254,-,0.0145,0.41367656,-0.3826417922973633,False
Dnmbp,ENSMUSG00000025195,19,43940191,43846821,-,-0.0261,2.8564348,-0.9390707015991211,False
Erlin1,ENSMUSG00000025198,19,44069785,44034944,-,0.0153,1.0942446,-0.30659353733062744,False
Chuk,ENSMUSG00000025199,19,44107480,44073335,-,0.0122,1.3134097,-0.4324023723602295,False
Cwf19l1,ENSMUSG00000025200,19,44135876,44108637,-,0.0221,0.7426846,-0.7223321199417114,False
Bloc1s2,ENSMUSG00000057506,19,44146446,44139246,-,0.0831,0.37703434,-0.8031680583953857,False
Scd1,ENSMUSG00000037071,19,44407879,44394455,-,-0.0362,0.045037236,0.050276100635528564,True
Ndufb8,ENSMUSG00000025204,19,44555440,44548572,-,0.3366,0.015713714,-1.4015109539031982,False
Mrpl43,ENSMUSG00000025208,19,45006442,45004829,-,0.1499,0.0,0.0,False
Poll,ENSMUSG00000025218,19,45560531,45552275,-,-0.0114,0.21422581,-0.6552666425704956,False
Fbxw4,ENSMUSG00000040913,19,45660312,45578254,-,-0.0673,1.1941015,0.29872971773147583,True
Npm3,ENSMUSG00000056209,19,45749591,45747734,-,0.2128,0.0344694,-1.3663818836212158,False
Oga,ENSMUSG00000025220,19,45783837,45750259,-,-0.0547,2.0226843,-0.24428749084472656,False
Armh3,ENSMUSG00000039901,19,45998488,45817364,-,0.0107,5.9762907,-1.8815929889678955,False
Ldb1,ENSMUSG00000025223,19,46045214,46031570,-,-0.0956,0.055284396,-1.1749663352966309,False
Cuedc2,ENSMUSG00000036748,19,46338702,46329812,-,0.0534,0.10848699,-1.0940682888031006,False
Actr1a,ENSMUSG00000025228,19,46395748,46376811,-,0.0556,1.4320891,-0.7850971221923828,False
Arl3,ENSMUSG00000025035,19,46573198,46531096,-,0.058,0.594767,-1.4422295093536377,False
Nt5c2,ENSMUSG00000025041,19,47015153,46883317,-,0.0259,2.0400453,-2.8347837924957275,False
Pcgf6,ENSMUSG00000025050,19,47050906,47033617,-,0.0481,0.3691775,-0.27650272846221924,False
Atp5md,ENSMUSG00000071528,19,47090647,47083464,-,0.1281,0.07817502,-0.46705174446105957,False
Sh3pxd2a,ENSMUSG00000053617,19,47464401,47260174,-,-0.0725,1.000812,0.45275914669036865,True
Stn1,ENSMUSG00000042694,19,47537507,47501033,-,0.0177,1.6215549,-0.3802952766418457,False
Xpnpep1,ENSMUSG00000025027,19,53040214,52931926,-,0.0106,2.8910592,-2.205153226852417,False
Smndc1,ENSMUSG00000025024,19,53390578,53379390,-,0.0488,0.5036358,0.359921932220459,True
Bbip1,ENSMUSG00000084957,19,53944627,53929861,-,0.0176,0.23536111,-0.44946908950805664,False
Zdhhc6,ENSMUSG00000024982,19,55316032,55271291,-,-0.0043,4.256442,-2.7146811485290527,False
Dclre1a,ENSMUSG00000025077,19,56548222,56529167,-,0.0298,0.11896539,-0.13683593273162842,False
Ccdc186,ENSMUSG00000035173,19,56822190,56787481,-,-0.0312,1.2903069,-0.9369890689849854,False
Ablim1,ENSMUSG00000025085,19,57314919,57032733,-,-0.2166,1.0694087,0.7538007497787476,True
Pdzd8,ENSMUSG00000074746,19,59345780,59297178,-,-0.0476,1.1121172,-2.0081980228424072,False
Rab11fip2,ENSMUSG00000040022,19,59943654,59902884,-,-0.0512,1.1126826,-1.135183334350586,False
Fam204a,ENSMUSG00000057858,19,60226701,60198586,-,-0.0478,0.505352,-0.4879523515701294,False
Cacul1,ENSMUSG00000033417,19,60581025,60524696,-,-0.0184,1.972841,-2.5247581005096436,False
Eif3a,ENSMUSG00000024991,19,60790658,60761117,-,0.194,0.20711182,-0.005406498908996582,False
Prdx3,ENSMUSG00000024997,19,60874556,60864051,-,0.1884,0.09112102,-1.105724811553955,False
Zfp950,ENSMUSG00000074733,19,61140840,61053840,-,-0.0069,3.516783,-2.269365072250366,False
Mrpl21,ENSMUSG00000024829,19,3292837,3282901,+,0.1643,0.26972917,-0.5407551527023315,False
Cpt1a,ENSMUSG00000024900,19,3385733,3322334,+,0.014,0.38952574,0.21486163139343262,True
1810055G02Rik,ENSMUSG00000035372,19,3717881,3708293,+,0.0904,0.6881697,-0.2421112060546875,False
Kmt5b,ENSMUSG00000045098,19,3818303,3767421,+,-0.1125,0.49473014,0.11778026819229126,True
Chka,ENSMUSG00000024843,19,3894369,3851773,+,-0.0116,8.992493,-1.3332428932189941,False
Unc93b1,ENSMUSG00000036908,19,3949340,3935186,+,-0.0377,0.11563457,0.01396876573562622,True
Cdk2ap2,ENSMUSG00000024856,19,4099019,4097182,+,0.0325,0.004216123,-5.418394088745117,False
Pitpnm1,ENSMUSG00000024851,19,4113965,4099998,+,-0.1072,0.15356527,-0.364818811416626,False
Tmem134,ENSMUSG00000024845,19,4132307,4125934,+,-0.0581,0.11755519,-1.239065408706665,False
Ptprcap,ENSMUSG00000045826,19,4156751,4153604,+,0.0296,0.013908759,-1.891101360321045,False
Ppp1ca,ENSMUSG00000040385,19,4195420,4192065,+,0.3842,0.0035972018,-4.314536094665527,False
Rbm4b,ENSMUSG00000033760,19,4767065,4756497,+,0.0163,0.17704691,-0.4353693723678589,False
Zdhhc24,ENSMUSG00000006463,19,4885397,4878668,+,0.0027,0.7706177,-1.5020997524261475,False
Mrpl11,ENSMUSG00000024902,19,4966999,4962147,+,0.1752,0.056511562,-1.079401969909668,False
Yif1a,ENSMUSG00000024875,19,5092881,5088538,+,0.0797,0.053169247,-1.4465289115905762,False
Eif1ad,ENSMUSG00000024841,19,5371526,5366741,+,0.1234,0.06654862,-1.6502602100372314,False
Fosl1,ENSMUSG00000024912,19,5455946,5447547,+,0.0381,2.7507515,-0.5859922170639038,False
Fibp,ENSMUSG00000024911,19,5465051,5460615,+,0.0092,0.08744414,-0.6782888174057007,False
Cfl1,ENSMUSG00000056201,19,5495201,5490455,+,0.3705,0.01305677,-0.8535012006759644,False
Rnaseh2c,ENSMUSG00000024925,19,5607019,5601873,+,0.2233,0.036938734,-0.7899606227874756,False
Rela,ENSMUSG00000024927,19,5648130,5637483,+,-0.034,0.378022,-1.3693699836730957,False
Map3k11,ENSMUSG00000004054,19,5702865,5688742,+,-0.0153,0.11425686,-0.32879114151000977,False
Kcnk7,ENSMUSG00000024936,19,5707109,5704367,+,0.0418,0.10502529,-0.5984286069869995,False
Slc25a45,ENSMUSG00000024818,19,5885878,5877808,+,-0.0449,0.16745546,-0.3777529001235962,False
Syvn1,ENSMUSG00000024807,19,6053712,6046576,+,-0.0185,0.29162565,-0.7629435062408447,False
Fau,ENSMUSG00000038274,19,6059524,6057844,+,-0.327,0.0032874886,-1.5057411193847656,False
Cdca5,ENSMUSG00000024791,19,6091777,6084983,+,0.2103,0.124677226,0.5983587503433228,True
Atg2a,ENSMUSG00000024773,19,6262335,6241668,+,-0.0709,2.381636,-0.5605372190475464,False
Ehd1,ENSMUSG00000024772,19,6300096,6276725,+,0.0811,0.22448643,-0.4297308921813965,False
Cdc42bpg,ENSMUSG00000024769,19,6325652,6306456,+,0.01,0.51562047,-0.5536737442016602,False
Men1,ENSMUSG00000024947,19,6340891,6334979,+,-0.0086,0.87520313,-0.7914754152297974,False
Map4k2,ENSMUSG00000024948,19,6355615,6341135,+,-0.089,0.7088043,-0.08390450477600098,False
Sf1,ENSMUSG00000024949,19,6378030,6363690,+,0.0511,0.6927129,-0.38801610469818115,False
Pygm,ENSMUSG00000032648,19,6398459,6384399,+,0.0393,0.7493344,-0.43827176094055176,False
Rasgrp2,ENSMUSG00000032946,19,6415216,6399340,+,0.2764,0.22270714,0.26794373989105225,True
Trmt112,ENSMUSG00000038812,19,6911049,6909698,+,0.0502,0.07988252,-2.6532418727874756,False
Bad,ENSMUSG00000024959,19,6951899,6941861,+,0.0304,1.0663065,-0.2707645893096924,False
Ppp1r14b,ENSMUSG00000056612,19,6977324,6974968,+,0.2243,0.008192232,-0.49167656898498535,False
Macrod1,ENSMUSG00000036278,19,7198057,7056810,+,-0.0676,0.40092963,0.3878657817840576,True
Atl3,ENSMUSG00000024759,19,7539674,7494040,+,0.0383,4.269774,-0.6078182458877563,False
Plaat3,ENSMUSG00000060675,19,7588545,7557459,+,-0.035,0.07612725,-0.39920318126678467,False
Wdr74,ENSMUSG00000042729,19,8740624,8735827,+,0.0655,0.15542872,-0.3957754373550415,False
Stx5a,ENSMUSG00000010110,19,8756069,8741413,+,-0.0332,1.266927,-0.9162983894348145,False
Nxf1,ENSMUSG00000010097,19,8770922,8757073,+,-0.0008,0.4433387,-0.3864405155181885,False
Tmem223,ENSMUSG00000117924,19,8772475,8770996,+,0.05,0.24404338,-1.2861683368682861,False
Hnrnpul2,ENSMUSG00000071659,19,8834143,8820010,+,0.1095,0.20718963,-0.6657003164291382,False
Bscl2,ENSMUSG00000071657,19,8848683,8837467,+,-0.0187,0.07314989,-0.3393477201461792,False
Ubxn1,ENSMUSG00000071655,19,8875863,8871496,+,0.0221,0.08302844,-2.255955696105957,False
Ganab,ENSMUSG00000071650,19,8916672,8898071,+,0.0437,0.30631953,-0.7543765306472778,False
B3gat3,ENSMUSG00000071649,19,8927236,8920374,+,0.0234,0.34280926,-1.3948140144348145,False
Eml3,ENSMUSG00000071647,19,8941582,8929552,+,0.0179,0.30710793,-0.4139155149459839,False
Mta2,ENSMUSG00000071646,19,8952303,8941875,+,0.1191,0.12601005,-0.7679309844970703,False
Tut1,ENSMUSG00000071645,19,8966210,8953847,+,-0.0372,0.8697073,-0.5927729606628418,False
Eef1g,ENSMUSG00000071644,19,8978479,8967041,+,0.2687,0.056887,-0.22824013233184814,False
Ahnak,ENSMUSG00000069833,19,9076914,8989284,+,-0.0115,0.47997674,0.38839566707611084,True
Fth1,ENSMUSG00000024661,19,9985098,9980598,+,0.0495,0.008669502,-2.27872896194458,False
Fads1,ENSMUSG00000010663,19,10196877,10182888,+,0.0239,0.29300845,-0.3622584342956543,False
Tmem258,ENSMUSG00000036372,19,10207824,10204014,+,0.1424,0.040354073,-1.7660694122314453,False
Cpsf7,ENSMUSG00000034820,19,10547653,10525266,+,-0.0495,0.8832872,-1.4519309997558594,False
Ddb1,ENSMUSG00000024740,19,10629819,10605327,+,0.1926,0.18601824,-0.37129509449005127,False
Vps37c,ENSMUSG00000048832,19,10714627,10688735,+,-0.0011,1.0399444,-0.761543869972229,False
Slc15a3,ENSMUSG00000024737,19,10859362,10839727,+,-0.0015,0.922659,-0.19958102703094482,False
Prpf19,ENSMUSG00000024735,19,10909559,10895231,+,0.1545,0.055967487,-0.8207228183746338,False
Ms4a4c,ENSMUSG00000024675,19,11427246,11404770,+,-0.1243,0.22469418,0.709695041179657,True
Ms4a4b,ENSMUSG00000056290,19,11467055,11443553,+,-0.0834,0.10128845,-0.9105967283248901,False
Ms4a6c,ENSMUSG00000079419,19,11482192,11469366,+,-0.0617,2.7274902,-0.3429661989212036,False
Gm8369,ENSMUSG00000058470,19,11512577,11485938,+,-0.1552,0.55504537,0.31459665298461914,True
Ms4a6b,ENSMUSG00000024677,19,11531256,11516512,+,-0.0494,0.09754515,-0.10002481937408447,False
Ms4a4d,ENSMUSG00000024678,19,11558467,11536801,+,0.0125,0.86919534,-0.45408761501312256,False
Mrpl16,ENSMUSG00000024683,19,11774960,11770391,+,0.1598,0.019248702,-6.582953929901123,False
Patl1,ENSMUSG00000046139,19,11945091,11912399,+,-0.0044,1.4406363,-1.1682441234588623,False
Osbp,ENSMUSG00000024687,19,11994112,11965941,+,0.0316,0.8849242,-0.45638883113861084,False
Fam111a,ENSMUSG00000024691,19,12589768,12545740,+,0.1034,0.42338663,-0.42267072200775146,False
Lpxn,ENSMUSG00000024696,19,12833807,12796193,+,0.0199,3.0459826,-0.10400164127349854,False
Gnaq,ENSMUSG00000024639,19,16387463,16132831,+,-0.016,4.469832,-1.2716941833496094,False
Rfk,ENSMUSG00000024712,19,17401349,17394043,+,0.0782,0.053478833,-1.117013931274414,False
Nmrk1,ENSMUSG00000037847,19,18652428,18631950,+,0.0154,2.178524,-0.37153196334838867,False
Carnmt1,ENSMUSG00000024726,19,18707200,18670764,+,0.0887,2.7229378,-0.13729536533355713,False
D030056L22Rik,ENSMUSG00000047044,19,18718428,18713193,+,0.1309,0.0777325,0.06929069757461548,True
Trpm6,ENSMUSG00000024727,19,18892511,18749983,+,0.015,3.634783,0.226132333278656,True
Zfand5,ENSMUSG00000024750,19,21286840,21272278,+,0.0088,0.59286284,-0.6910929679870605,False
Abhd17b,ENSMUSG00000047368,19,21685637,21653185,+,0.0036,2.3236082,-1.4194176197052002,False
