,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Cirbp,ENSMUSG00000045193,Gene Expression,744,True,0.8996626,0.8359286,0.6598156
Mum1,ENSMUSG00000020156,Gene Expression,249,True,0.24203746,0.5788861,0.33972558
Csnk1g2,ENSMUSG00000003345,Gene Expression,401,True,0.40837577,0.62276673,0.39068863
Mob3a,ENSMUSG00000003348,Gene Expression,402,True,0.40443024,0.72992015,0.75308853
Izumo4,ENSMUSG00000055862,Gene Expression,187,True,0.21934682,0.8292202,0.98737216
Gadd45b,ENSMUSG00000015312,Gene Expression,286,True,0.29212296,0.85387456,1.1723106
Matk,ENSMUSG00000004933,Gene Expression,109,True,0.14043234,0.877742,1.1129043
Pip5k1c,ENSMUSG00000034902,Gene Expression,163,True,0.14889623,0.5299101,0.21301834
Tbxa2r,ENSMUSG00000034881,Gene Expression,271,True,0.32005054,0.7957092,0.9755915
BC025920,ENSMUSG00000074862,Gene Expression,40,True,0.040559046,0.52878064,0.21009631
Sirt6,ENSMUSG00000034748,Gene Expression,97,True,0.1006272,1.1365834,1.7825606
Zfp873,ENSMUSG00000061371,Gene Expression,34,True,0.04482122,1.0446575,1.5447363
AU041133,ENSMUSG00000078435,Gene Expression,38,True,0.050532307,1.35636,2.3511508
Zfp938,ENSMUSG00000062931,Gene Expression,75,True,0.070920505,0.6478171,0.51805896
Gm4924,ENSMUSG00000073427,Gene Expression,15,True,0.016388962,0.6163437,0.4366332
Washc4,ENSMUSG00000034560,Gene Expression,175,True,0.16820702,0.52683693,0.2050677
1500009L16Rik,ENSMUSG00000087651,Gene Expression,373,True,0.53082967,1.207071,2.5881197
Tcp11l2,ENSMUSG00000020034,Gene Expression,303,True,0.38673547,0.66451234,0.531875
Fbxo7,ENSMUSG00000001786,Gene Expression,158,True,0.14839515,0.63000494,0.47197664
Hsp90b1,ENSMUSG00000020048,Gene Expression,820,True,1.1455905,1.1031634,0.37994474
Uhrf1bp1l,ENSMUSG00000019951,Gene Expression,171,True,0.16540071,0.83741295,1.0085679
Tmpo,ENSMUSG00000019961,Gene Expression,580,True,0.7991981,0.97178596,1.0456568
Nedd1,ENSMUSG00000019988,Gene Expression,173,True,0.13755056,0.5991768,0.39222032
Gm17745,ENSMUSG00000110647,Gene Expression,29,True,0.026596764,0.7641963,0.81914693
Nr2c1,ENSMUSG00000005897,Gene Expression,17,True,0.021410728,0.5289134,0.21043973
Gm48882,ENSMUSG00000112593,Gene Expression,14,True,0.017979836,0.8733495,1.1015403
Socs2,ENSMUSG00000020027,Gene Expression,49,True,0.0371226,1.1716706,1.8733355
Btg1,ENSMUSG00000036478,Gene Expression,1200,True,2.1983385,1.6640351,0.707295
Atp2b1,ENSMUSG00000019943,Gene Expression,596,True,0.6158842,0.74409944,0.80426824
Dusp6,ENSMUSG00000019960,Gene Expression,90,True,0.11053658,0.7800552,0.8601761
Cep290,ENSMUSG00000019971,Gene Expression,24,True,0.03184913,0.87829363,1.1143315
Ppp1r12a,ENSMUSG00000019907,Gene Expression,824,True,0.97406644,0.7322029,0.36522976
Phlda1,ENSMUSG00000020205,Gene Expression,212,True,0.18899474,0.78400236,0.87038785
Atxn7l3b,ENSMUSG00000074748,Gene Expression,519,True,0.5499509,0.6481028,0.43438867
Tmem19,ENSMUSG00000069520,Gene Expression,183,True,0.17310332,0.55264467,0.27183565
Thap2,ENSMUSG00000020137,Gene Expression,175,True,0.19281135,0.74059457,0.75808626
Zfc3h1,ENSMUSG00000034163,Gene Expression,242,True,0.22304007,0.57507384,0.3298628
Kcnmb4,ENSMUSG00000054934,Gene Expression,28,True,0.033909597,0.68392074,0.6114638
Rab3ip,ENSMUSG00000064181,Gene Expression,210,True,0.23121451,0.6516221,0.5279031
Lyz2,ENSMUSG00000069516,Gene Expression,27,True,0.36244255,4.9954615,15.179432
Nup107,ENSMUSG00000052798,Gene Expression,217,True,0.17112802,0.6247483,0.458377
Rap1b,ENSMUSG00000052681,Gene Expression,1047,True,1.5874267,1.0349174,0.42929062
Ifng,ENSMUSG00000055170,Gene Expression,419,True,0.5214652,1.2449148,2.4948344
Ifngas1,ENSMUSG00000112230,Gene Expression,47,True,0.051308244,0.57197726,0.32185155
Tmem5,ENSMUSG00000034620,Gene Expression,160,True,0.16485828,0.7372523,0.74943936
Ppm1h,ENSMUSG00000034613,Gene Expression,500,True,0.55752754,0.7720203,0.9118486
Mon2,ENSMUSG00000034602,Gene Expression,133,True,0.13431409,0.8160286,0.95324385
Ctdsp2,ENSMUSG00000078429,Gene Expression,174,True,0.19392745,0.75418776,0.7932536
Mettl1,ENSMUSG00000006732,Gene Expression,216,True,0.2572055,0.5999653,0.39426017
Tspan31,ENSMUSG00000006736,Gene Expression,239,True,0.20945767,0.6106636,0.4219381
Dtx3,ENSMUSG00000040415,Gene Expression,139,True,0.11941189,0.59334636,0.37713617
Mbd6,ENSMUSG00000025409,Gene Expression,64,True,0.05582798,0.5881516,0.36369658
Ddit3,ENSMUSG00000025408,Gene Expression,177,True,0.1870657,0.5419804,0.24424577
Nab2,ENSMUSG00000025402,Gene Expression,151,True,0.17038111,0.84538585,1.0291948
Nemp1,ENSMUSG00000040195,Gene Expression,56,True,0.042805765,0.54462504,0.25108784
Zbtb39,ENSMUSG00000044617,Gene Expression,13,True,0.013826876,0.5941556,0.3792298
Prim1,ENSMUSG00000025395,Gene Expression,289,True,0.25855848,0.57886666,0.3396753
Ptges3,ENSMUSG00000071072,Gene Expression,590,True,0.612043,0.6145077,0.30494496
Gm47438,ENSMUSG00000111947,Gene Expression,14,True,0.014441287,0.5476709,0.25896788
Gm26847,ENSMUSG00000097526,Gene Expression,29,True,0.026074367,0.6043166,0.40551758
Stat2,ENSMUSG00000040033,Gene Expression,115,True,0.123306125,0.91970456,1.2214669
Pan2,ENSMUSG00000005682,Gene Expression,81,True,0.082198255,0.5890773,0.36609155
Rnf41,ENSMUSG00000025373,Gene Expression,81,True,0.08456837,1.0186691,1.477501
A430046D13Rik,ENSMUSG00000097353,Gene Expression,140,True,0.13194588,0.64366364,0.5073135
Ikzf4,ENSMUSG00000002578,Gene Expression,9,True,0.013126223,0.5630803,0.298834
Rab5b,ENSMUSG00000000711,Gene Expression,155,True,0.16052862,0.59835136,0.39008474
Dgka,ENSMUSG00000025357,Gene Expression,763,True,0.8508231,0.71155405,0.30658612
Tmem198b,ENSMUSG00000047090,Gene Expression,10,True,0.012983513,0.8498304,1.0406934
Gdf11,ENSMUSG00000025352,Gene Expression,25,True,0.02490415,0.56277215,0.29803675
Bloc1s1,ENSMUSG00000090247,Gene Expression,473,True,0.50416404,0.5794033,0.24403057
Tespa1,ENSMUSG00000034833,Gene Expression,434,True,0.6093294,1.0265384,1.8925191
Insr,ENSMUSG00000005534,Gene Expression,33,True,0.046208043,0.65772027,0.5436798
A430078G23Rik,ENSMUSG00000074497,Gene Expression,180,True,0.1639606,0.5947907,0.38087285
Trappc5,ENSMUSG00000040236,Gene Expression,422,True,0.40700448,0.5952151,0.2975071
Ccl25,ENSMUSG00000023235,Gene Expression,54,True,0.061873693,0.5869202,0.36051086
Arglu1,ENSMUSG00000040459,Gene Expression,743,True,0.8371629,0.6866259,0.23578902
Irs2,ENSMUSG00000038894,Gene Expression,15,True,0.025680752,0.974905,1.3642776
Rab20,ENSMUSG00000031504,Gene Expression,52,True,0.058930255,0.6120543,0.425536
Atp11a,ENSMUSG00000031441,Gene Expression,40,True,0.030527188,0.5653451,0.3046933
Rasa3,ENSMUSG00000031453,Gene Expression,581,True,0.6182495,0.59703743,0.23763128
Champ1,ENSMUSG00000047710,Gene Expression,91,True,0.08674282,0.7379049,0.7511278
Tdrp,ENSMUSG00000050052,Gene Expression,183,True,0.2917133,0.94113433,1.4674289
Cln8,ENSMUSG00000026317,Gene Expression,30,True,0.026660798,0.65867764,0.5461566
Kbtbd11,ENSMUSG00000055675,Gene Expression,360,True,0.4820302,0.8186803,1.0532812
5830468F06Rik,ENSMUSG00000098322,Gene Expression,99,True,0.12390033,0.7188747,0.70189416
Gm26853,ENSMUSG00000097230,Gene Expression,36,True,0.03248294,0.5344726,0.22482212
Ikbkb,ENSMUSG00000031537,Gene Expression,497,True,0.55053866,0.6470742,0.43042544
Kat6a,ENSMUSG00000031540,Gene Expression,263,True,0.26014182,0.5700746,0.31692916
Gpat4,ENSMUSG00000031545,Gene Expression,167,True,0.13620283,0.6023807,0.40050915
Letm2,ENSMUSG00000037363,Gene Expression,177,True,0.21793517,0.6796715,0.6004705
D830025C05Rik,ENSMUSG00000043794,Gene Expression,119,True,0.13364358,0.6085799,0.41654724
Nsd3,ENSMUSG00000054823,Gene Expression,705,True,0.775484,0.6223412,0.33512798
Ddhd2,ENSMUSG00000061313,Gene Expression,217,True,0.2122152,0.7219462,0.7098405
Pomk,ENSMUSG00000037251,Gene Expression,17,True,0.019421702,0.7213353,0.70826006
Hook3,ENSMUSG00000037234,Gene Expression,258,True,0.23012501,0.81042314,0.9387418
Rab11fip1,ENSMUSG00000031488,Gene Expression,69,True,0.0745238,0.97979134,1.3769192
Rnf122,ENSMUSG00000039328,Gene Expression,56,True,0.08122521,0.6361822,0.48795798
Gsr,ENSMUSG00000031584,Gene Expression,395,True,0.358878,0.7878711,0.9490826
Rbpms,ENSMUSG00000031586,Gene Expression,34,True,0.063493006,1.2369,2.0420923
Gm29243,ENSMUSG00000100605,Gene Expression,205,True,0.21924116,0.60112137,0.3972511
Tnks,ENSMUSG00000031529,Gene Expression,80,True,0.081292994,0.84460986,1.0271872
Micu3,ENSMUSG00000039478,Gene Expression,45,True,0.048813965,0.5738283,0.32664037
Cyp4v3,ENSMUSG00000079057,Gene Expression,40,True,0.04850204,0.6090066,0.41765118
Snx25,ENSMUSG00000038291,Gene Expression,63,True,0.045595385,0.5667138,0.30823433
Cep44,ENSMUSG00000038215,Gene Expression,166,True,0.15496066,0.6172085,0.43887055
Hmgb2,ENSMUSG00000054717,Gene Expression,952,True,2.6640239,3.383398,3.0241854
Clcn3,ENSMUSG00000004319,Gene Expression,279,True,0.27680704,0.7399082,0.7868689
B230317F23Rik,ENSMUSG00000045746,Gene Expression,15,True,0.020304887,0.6569039,0.5415678
Ddx60,ENSMUSG00000037921,Gene Expression,91,True,0.12355983,0.7981858,0.9070823
Msmo1,ENSMUSG00000031604,Gene Expression,160,True,0.16415627,0.74450064,0.76819175
Tma16,ENSMUSG00000025591,Gene Expression,171,True,0.16488858,0.6202973,0.44686177
Nat2,ENSMUSG00000051147,Gene Expression,64,True,0.06394666,0.5343888,0.2246053
Lzts1,ENSMUSG00000036306,Gene Expression,15,True,0.01821293,0.6086036,0.4166086
D130040H23Rik,ENSMUSG00000079038,Gene Expression,26,True,0.028851278,0.5557346,0.27982962
Gmip,ENSMUSG00000036246,Gene Expression,274,True,0.27493647,0.744448,0.8022227
Mau2,ENSMUSG00000031858,Gene Expression,332,True,0.33960068,0.7076747,0.6778529
Rfxank,ENSMUSG00000036120,Gene Expression,106,True,0.10987704,0.70744765,0.6723309
Upf1,ENSMUSG00000058301,Gene Expression,209,True,0.17791297,0.5277547,0.20744215
Lrrc25,ENSMUSG00000049988,Gene Expression,10,True,0.02112559,1.7073145,3.2591155
Jund,ENSMUSG00000071076,Gene Expression,1117,True,1.694834,0.983674,0.3118259
Rab3a,ENSMUSG00000031840,Gene Expression,34,True,0.041576594,0.76514024,0.8215891
Arrdc2,ENSMUSG00000002910,Gene Expression,34,True,0.033760965,0.69460344,0.6391013
Rpl18a,ENSMUSG00000045128,Gene Expression,1299,True,4.27457,2.4154549,0.45891666
Nr2f6,ENSMUSG00000002393,Gene Expression,37,True,0.031180788,0.7174481,0.69820344
Abhd8,ENSMUSG00000007950,Gene Expression,542,True,0.5811689,0.7276036,0.74070907
Ano8,ENSMUSG00000034863,Gene Expression,43,True,0.038911738,0.57194257,0.3217618
Bst2,ENSMUSG00000046718,Gene Expression,743,True,0.851735,0.94204587,0.9611935
Cyp4f18,ENSMUSG00000003484,Gene Expression,6,True,0.014661309,1.2348418,2.0367677
Tpm4,ENSMUSG00000031799,Gene Expression,748,True,0.96919906,0.7561348,0.43319753
Klf2,ENSMUSG00000055148,Gene Expression,1205,True,2.2984369,1.7189497,0.7870177
1700030K09Rik,ENSMUSG00000052794,Gene Expression,19,True,0.019607812,0.6053636,0.40822634
Slc35e1,ENSMUSG00000019731,Gene Expression,134,True,0.123542845,0.7182771,0.7003481
Gm17435,ENSMUSG00000097000,Gene Expression,20,True,0.026336411,0.6130237,0.428044
Tom1,ENSMUSG00000042870,Gene Expression,54,True,0.05614376,0.5959475,0.38386565
Hmox1,ENSMUSG00000005413,Gene Expression,42,True,0.032998927,1.1152785,1.7274419
Mcm5,ENSMUSG00000005410,Gene Expression,399,True,0.49894044,0.87811965,1.254309
Zfp827,ENSMUSG00000071064,Gene Expression,19,True,0.02428453,0.8342705,1.000438
Smad1,ENSMUSG00000031681,Gene Expression,60,True,0.06542999,0.53156966,0.21731187
Otud4,ENSMUSG00000036990,Gene Expression,183,True,0.17428622,0.7660213,0.8238686
Inpp4b,ENSMUSG00000037940,Gene Expression,196,True,0.2471626,0.7780079,0.85487944
Il15,ENSMUSG00000031712,Gene Expression,15,True,0.021131078,0.69152045,0.6311252
Adgre5,ENSMUSG00000002885,Gene Expression,642,True,0.67195576,0.786893,0.96915394
Asf1b,ENSMUSG00000005470,Gene Expression,335,True,0.45246047,0.9197247,1.3950201
Il27ra,ENSMUSG00000005465,Gene Expression,361,True,0.40790632,0.7860283,0.9428501
Gm26532,ENSMUSG00000097296,Gene Expression,87,True,0.069385424,0.7081344,0.6741077
Ier2,ENSMUSG00000053560,Gene Expression,948,True,1.2436706,1.0581675,0.3298399
Nacc1,ENSMUSG00000001910,Gene Expression,160,True,0.13605087,0.60522145,0.40785855
Nfix,ENSMUSG00000001911,Gene Expression,31,True,0.039973274,0.5601859,0.2913458
Calr,ENSMUSG00000003814,Gene Expression,1052,True,1.476924,0.99044955,0.3153884
Dnase2a,ENSMUSG00000003812,Gene Expression,147,True,0.16380519,1.0386992,1.5293213
Junb,ENSMUSG00000052837,Gene Expression,1131,True,1.9351976,1.7819178,1.941947
Fbxw9,ENSMUSG00000008167,Gene Expression,21,True,0.022357557,0.5385648,0.23540922
Dhps,ENSMUSG00000060038,Gene Expression,334,True,0.31993338,0.5756935,0.23148379
Man2b1,ENSMUSG00000005142,Gene Expression,577,True,0.5453643,0.61064506,0.2900621
Lonp2,ENSMUSG00000047866,Gene Expression,318,True,0.31100684,0.59630096,0.30117962
Siah1a,ENSMUSG00000036840,Gene Expression,133,True,0.14511326,0.5385425,0.23535153
Rbl2,ENSMUSG00000031666,Gene Expression,223,True,0.22735618,0.84254295,1.0218399
Aktip,ENSMUSG00000031667,Gene Expression,78,True,0.07553768,0.525404,0.20136046
Fto,ENSMUSG00000055932,Gene Expression,184,True,0.1936353,0.57975775,0.3419807
Mt2,ENSMUSG00000031762,Gene Expression,130,True,0.15746225,1.1896534,1.9198594
Mt1,ENSMUSG00000031765,Gene Expression,282,True,0.3894593,1.5227745,3.4345744
Herpud1,ENSMUSG00000031770,Gene Expression,287,True,0.29875422,0.64726084,0.47352934
9330175E14Rik,ENSMUSG00000097194,Gene Expression,111,True,0.13130543,0.5860554,0.3582735
Rspry1,ENSMUSG00000050079,Gene Expression,277,True,0.272568,0.7181758,0.7133685
Ccdc102a,ENSMUSG00000063605,Gene Expression,95,True,0.09999184,0.56595457,0.30627006
Adgrg5,ENSMUSG00000061577,Gene Expression,148,True,0.17089501,0.89946896,1.1691148
Mmp15,ENSMUSG00000031790,Gene Expression,16,True,0.018540122,0.99189067,1.4082217
4930513N10Rik,ENSMUSG00000074136,Gene Expression,21,True,0.019261733,0.5494298,0.2635183
Tk2,ENSMUSG00000035824,Gene Expression,168,True,0.17632835,0.55676454,0.28249428
Rrad,ENSMUSG00000031880,Gene Expression,137,True,0.14300956,0.61079663,0.42228228
Hsf4,ENSMUSG00000033249,Gene Expression,41,True,0.026918847,0.66733557,0.5685558
Tppp3,ENSMUSG00000014846,Gene Expression,91,True,0.11738278,1.3236656,2.2665663
Ripor1,ENSMUSG00000038604,Gene Expression,41,True,0.04573787,0.6767489,0.5929092
Gm5914,ENSMUSG00000098120,Gene Expression,196,True,0.25872397,0.99064577,1.405001
Gfod2,ENSMUSG00000013150,Gene Expression,34,True,0.038373582,0.57528275,0.3304033
Ranbp10,ENSMUSG00000037415,Gene Expression,108,True,0.10640033,0.5446527,0.2511594
Pskh1,ENSMUSG00000048310,Gene Expression,86,True,0.0892755,0.5744741,0.32831118
Gm10073,ENSMUSG00000060019,Gene Expression,334,True,0.33992457,0.5809879,0.24938975
Tango6,ENSMUSG00000041949,Gene Expression,61,True,0.068923615,0.8529398,1.0487379
Nfat5,ENSMUSG00000003847,Gene Expression,159,True,0.1596925,0.6945226,0.63889223
Psmd7,ENSMUSG00000039067,Gene Expression,628,True,0.64356166,0.67608225,0.5421948
Hp,ENSMUSG00000031722,Gene Expression,6,True,0.083384834,3.7269115,8.484074
Atxn1l,ENSMUSG00000069895,Gene Expression,62,True,0.05297877,0.5366486,0.23045167
Ap1g1,ENSMUSG00000031731,Gene Expression,183,True,0.17214324,0.6458362,0.5129341
Znrf1,ENSMUSG00000033545,Gene Expression,298,True,0.38818574,0.83567464,1.1107572
Zfp1,ENSMUSG00000055835,Gene Expression,64,True,0.0813401,0.6414161,0.5014987
Tmem170,ENSMUSG00000031953,Gene Expression,20,True,0.020033777,0.5375596,0.2328087
Adat1,ENSMUSG00000031949,Gene Expression,30,True,0.03216761,0.6544837,0.5353063
Maf,ENSMUSG00000055435,Gene Expression,55,True,0.059917558,0.8042302,0.9227199
Cdyl2,ENSMUSG00000031758,Gene Expression,89,True,0.112635985,0.660349,0.55048066
Hsbp1,ENSMUSG00000031839,Gene Expression,588,True,0.61162496,0.61152816,0.29346475
Mlycd,ENSMUSG00000074064,Gene Expression,133,True,0.14333259,0.6949793,0.6400737
Mbtps1,ENSMUSG00000031835,Gene Expression,201,True,0.20557606,0.63581663,0.48701224
Cotl1,ENSMUSG00000031827,Gene Expression,1151,True,2.0285063,1.133697,0.36378893
Klhl36,ENSMUSG00000031828,Gene Expression,76,True,0.0747163,0.62020165,0.44661427
Usp10,ENSMUSG00000031826,Gene Expression,159,True,0.15005504,0.61343145,0.4290989
Gse1,ENSMUSG00000031822,Gene Expression,141,True,0.11560642,0.8499475,1.0409964
Gins2,ENSMUSG00000031821,Gene Expression,237,True,0.19745092,0.57779217,0.33689547
Irf8,ENSMUSG00000041515,Gene Expression,148,True,0.15638985,1.7304478,3.3189642
Car5a,ENSMUSG00000025317,Gene Expression,6,True,0.01658702,2.1871681,4.500559
Cyba,ENSMUSG00000006519,Gene Expression,1226,True,2.2347088,1.5468643,0.5371914
Aprt,ENSMUSG00000006589,Gene Expression,738,True,0.8970981,0.69372994,0.25596482
Gm45894,ENSMUSG00000110440,Gene Expression,10,True,0.012537774,0.5609788,0.29339704
Rpl13,ENSMUSG00000000740,Gene Expression,1296,True,4.29,2.389031,0.37804654
Cdk10,ENSMUSG00000033862,Gene Expression,56,True,0.060991853,0.62821954,0.4673576
Vps9d1,ENSMUSG00000001062,Gene Expression,66,True,0.06439953,0.63196516,0.47704798
Gas8,ENSMUSG00000040220,Gene Expression,28,True,0.027561402,0.54454756,0.25088736
Rab4a,ENSMUSG00000019478,Gene Expression,18,True,0.02358844,0.6496453,0.5227889
Taf5l,ENSMUSG00000038697,Gene Expression,241,True,0.22532347,0.53821206,0.23449662
Ttc13,ENSMUSG00000037300,Gene Expression,242,True,0.22226214,0.561965,0.2959485
Arv1,ENSMUSG00000031982,Gene Expression,29,True,0.04664009,1.3293205,2.2811964
2810004N23Rik,ENSMUSG00000031984,Gene Expression,364,True,0.35907444,0.58794105,0.27290586
Sipa1l2,ENSMUSG00000001995,Gene Expression,13,True,0.017140588,0.69822997,0.6484836
Gm26759,ENSMUSG00000097060,Gene Expression,22,True,0.030233864,0.8044076,0.9231788
Irf2bp2,ENSMUSG00000051495,Gene Expression,227,True,0.24199767,0.72575665,0.71969867
Itgb1,ENSMUSG00000025809,Gene Expression,568,True,0.7769106,1.3059728,2.9691935
Fhit,ENSMUSG00000060579,Gene Expression,17,True,0.024975704,0.6610489,0.55229133
Slc4a7,ENSMUSG00000021733,Gene Expression,232,True,0.19443154,0.52703387,0.2055772
1700062C10Rik,ENSMUSG00000114390,Gene Expression,53,True,0.12105449,1.4001307,2.4643915
Top2b,ENSMUSG00000017485,Gene Expression,701,True,0.7811876,0.72865355,0.7447545
Nr1d2,ENSMUSG00000021775,Gene Expression,30,True,0.0489985,0.81960523,0.96249706
Gng2,ENSMUSG00000043004,Gene Expression,618,True,0.74112415,0.5947002,0.22862586
Saysd1,ENSMUSG00000045107,Gene Expression,248,True,0.27274156,0.7939066,0.96949506
Nudt13,ENSMUSG00000021809,Gene Expression,78,True,0.08000326,0.5855657,0.35700655
Sec24c,ENSMUSG00000039367,Gene Expression,252,True,0.2342148,0.7335263,0.73979974
6230400D17Rik,ENSMUSG00000097577,Gene Expression,44,True,0.048980072,0.5960833,0.38421693
Fut11,ENSMUSG00000039357,Gene Expression,184,True,0.15402938,0.6146192,0.43217173
Zswim8,ENSMUSG00000021819,Gene Expression,146,True,0.14625087,0.52971774,0.21252073
Adk,ENSMUSG00000039197,Gene Expression,231,True,0.21733089,0.7265531,0.72175914
Kat6b,ENSMUSG00000021767,Gene Expression,70,True,0.08436061,0.6609882,0.5521344
Rps24,ENSMUSG00000025290,Gene Expression,1280,True,4.327895,2.8114398,1.6708238
Zmiz1,ENSMUSG00000007817,Gene Expression,378,True,0.3678718,0.58265436,0.25502592
Dennd6a,ENSMUSG00000040818,Gene Expression,123,True,0.11225332,0.53212184,0.21874043
Dcp1a,ENSMUSG00000021962,Gene Expression,87,True,0.081680246,0.5790724,0.34020764
Gnl3,ENSMUSG00000042354,Gene Expression,425,True,0.5102247,0.8394441,1.1235058
Nisch,ENSMUSG00000021910,Gene Expression,491,True,0.50769836,0.63881683,0.4449711
Sh3bp5,ENSMUSG00000021892,Gene Expression,221,True,0.3014017,0.7543712,0.8357837
Mettl6,ENSMUSG00000021891,Gene Expression,193,True,0.17913957,0.8495298,1.0399158
Eaf1,ENSMUSG00000021890,Gene Expression,103,True,0.08367453,1.0233645,1.4896487
Colq,ENSMUSG00000057606,Gene Expression,5,True,0.013039887,1.7887803,3.469878
Timm23,ENSMUSG00000013701,Gene Expression,150,True,0.123961285,0.7759631,0.8495893
Parg,ENSMUSG00000021911,Gene Expression,204,True,0.19294567,0.5550563,0.27807477
Mapk8,ENSMUSG00000021936,Gene Expression,119,True,0.12683345,0.6183689,0.44187278
Gm49032,ENSMUSG00000115109,Gene Expression,21,True,0.02591,0.5576451,0.28477237
Tspan14,ENSMUSG00000037824,Gene Expression,177,True,0.16499637,0.69280845,0.6344574
AC160336.1,ENSMUSG00000115801,Gene Expression,481,True,0.6909367,1.625671,4.2010064
Styx,ENSMUSG00000053205,Gene Expression,61,True,0.06541425,0.6412107,0.5009673
Cdkn3,ENSMUSG00000037628,Gene Expression,244,True,0.26090345,0.714021,0.6893371
Socs4,ENSMUSG00000048379,Gene Expression,184,True,0.19022717,0.7830627,0.8679568
Lgals3,ENSMUSG00000050335,Gene Expression,525,True,1.4149548,2.2560737,2.3986392
Gm26782,ENSMUSG00000097431,Gene Expression,118,True,0.109240994,0.57415015,0.32747307
Tmem55b,ENSMUSG00000035953,Gene Expression,215,True,0.21901327,0.62897253,0.46930566
Arhgef40,ENSMUSG00000004562,Gene Expression,21,True,0.021191446,0.94234693,1.2800456
Rpgrip1,ENSMUSG00000057132,Gene Expression,443,True,0.46876067,0.66581017,0.53626436
Rab2b,ENSMUSG00000022159,Gene Expression,59,True,0.070595145,0.63709503,0.49031964
Sall2,ENSMUSG00000049532,Gene Expression,15,True,0.02676906,1.5362349,2.8165104
Trav14-1,ENSMUSG00000076840,Gene Expression,265,True,0.27838966,0.7329705,0.76340497
Trav14-2,ENSMUSG00000095711,Gene Expression,9,True,0.012697956,0.5858891,0.35784328
Trav16,ENSMUSG00000076855,Gene Expression,8,True,0.018967919,1.8339754,3.5868037
Trdv1,ENSMUSG00000076864,Gene Expression,13,True,0.014678254,0.9786093,1.3738612
Gm43647,ENSMUSG00000105963,Gene Expression,148,True,0.17219982,0.6662668,0.5657908
Trav22,ENSMUSG00000104650,Gene Expression,22,True,0.028380513,0.59923494,0.39237067
Trdc,ENSMUSG00000104876,Gene Expression,817,True,1.6935145,2.14279,2.9688578
Abhd4,ENSMUSG00000040997,Gene Expression,27,True,0.030921858,0.7690356,0.8316668
Lrp10,ENSMUSG00000022175,Gene Expression,667,True,0.67266953,0.7284034,0.7437906
Cdh24,ENSMUSG00000059674,Gene Expression,37,True,0.03412099,0.5401063,0.23939726
Pabpn1,ENSMUSG00000022194,Gene Expression,392,True,0.38541752,0.58321613,0.25692588
Zfhx2,ENSMUSG00000040721,Gene Expression,60,True,0.061743632,0.5874057,0.36176687
Irf9,ENSMUSG00000002325,Gene Expression,312,True,0.33471078,0.5783544,0.24048324
Ipo4,ENSMUSG00000002319,Gene Expression,73,True,0.07258351,0.6130368,0.4280779
Tm9sf1,ENSMUSG00000002320,Gene Expression,86,True,0.07479927,0.5674967,0.31025982
Rabggta,ENSMUSG00000040472,Gene Expression,153,True,0.14918156,0.71830964,0.7004323
Cma1,ENSMUSG00000022225,Gene Expression,14,True,0.06365394,3.1609921,7.0199676
Gzmb,ENSMUSG00000015437,Gene Expression,692,True,2.2871754,3.0904596,2.7781177
Pspc1,ENSMUSG00000021938,Gene Expression,254,True,0.21544304,0.54102755,0.24178065
Zmym5,ENSMUSG00000040123,Gene Expression,243,True,0.2712366,1.2649266,2.5625155
Zmym2,ENSMUSG00000021945,Gene Expression,89,True,0.09876465,0.5855047,0.3568488
Xpo4,ENSMUSG00000021952,Gene Expression,200,True,0.15909316,0.77467215,0.8462494
Lats2,ENSMUSG00000021959,Gene Expression,67,True,0.07785101,0.5530294,0.27283105
Phf11a,ENSMUSG00000044703,Gene Expression,182,True,0.15130289,0.6432964,0.5063634
Phf11c,ENSMUSG00000091144,Gene Expression,206,True,0.20820117,0.69342417,0.63605034
Atp8a2,ENSMUSG00000021983,Gene Expression,10,True,0.017389087,0.7560822,0.7981547
Kpna3,ENSMUSG00000021929,Gene Expression,235,True,0.1978044,0.6135162,0.4293182
Trim13,ENSMUSG00000035235,Gene Expression,35,True,0.038316485,0.56563115,0.30543336
Dleu7,ENSMUSG00000048281,Gene Expression,11,True,0.016616981,1.6055217,2.9957643
Ints6,ENSMUSG00000035161,Gene Expression,245,True,0.22806568,0.5632185,0.29919145
Zfp395,ENSMUSG00000034522,Gene Expression,43,True,0.056552395,0.76207125,0.81364924
Esco2,ENSMUSG00000022034,Gene Expression,183,True,0.16288531,0.6127633,0.42737025
Trim35,ENSMUSG00000022043,Gene Expression,425,True,0.4336681,0.57735276,0.23709556
Loxl2,ENSMUSG00000034205,Gene Expression,31,True,0.041587833,1.641425,3.088651
Chmp7,ENSMUSG00000034190,Gene Expression,158,True,0.15335128,0.74538445,0.7704783
Egr3,ENSMUSG00000033730,Gene Expression,18,True,0.031334233,1.0004168,1.4302799
Polr3d,ENSMUSG00000000776,Gene Expression,133,True,0.13438183,0.6013105,0.3977404
Reep4,ENSMUSG00000033589,Gene Expression,281,True,0.26659384,0.68642044,0.60596967
Fndc3a,ENSMUSG00000033487,Gene Expression,164,True,0.16011833,0.5725103,0.3232306
Cysltr2,ENSMUSG00000033470,Gene Expression,86,True,0.090065956,0.7527532,0.7895422
Rcbtb2,ENSMUSG00000022106,Gene Expression,373,True,0.37859637,0.582642,0.25498417
